Element# βxx' βyy' βzz' 
1.5070000e+03 3.7526463e+00 1.4010606e+00 6.7380719e+02 
1.5080000e+03 3.7834009e+00 1.4138496e+00 6.7380891e+02 
1.5090000e+03 3.8142826e+00 1.4267023e+00 6.7381005e+02 
1.5100000e+03 3.8452923e+00 1.4396188e+00 6.7381176e+02 
1.5110000e+03 3.8764299e+00 1.4525992e+00 6.7381409e+02 
1.5120000e+03 3.9076947e+00 1.4656431e+00 6.7381461e+02 
1.5130000e+03 3.9390874e+00 1.4787511e+00 6.7381632e+02 
1.5140000e+03 3.9706074e+00 1.4919227e+00 6.7381866e+02 
1.5150000e+03 4.0022554e+00 1.5051579e+00 6.7382037e+02 
1.5160000e+03 4.0340307e+00 1.5184575e+00 6.7382151e+02 
1.5170000e+03 4.0659333e+00 1.5318204e+00 6.7382322e+02 
1.5180000e+03 4.0979640e+00 1.5452472e+00 6.7382494e+02 
1.5190000e+03 4.1301228e+00 1.5587375e+00 6.7382608e+02 
1.5200000e+03 4.1624082e+00 1.5722919e+00 6.7382779e+02 
1.5210000e+03 4.1948201e+00 1.5859104e+00 6.7383012e+02 
1.5220000e+03 4.2273661e+00 1.5995921e+00 6.7383064e+02 
1.5230000e+03 4.2600294e+00 1.6133380e+00 6.7383235e+02 
1.5240000e+03 4.2928269e+00 1.6271473e+00 6.7383469e+02 
1.5250000e+03 4.3257501e+00 1.6410210e+00 6.7383521e+02 
1.5260000e+03 4.3588076e+00 1.6549581e+00 6.7383754e+02 
1.5270000e+03 4.3919824e+00 1.6689587e+00 6.7383925e+02 
1.5280000e+03 4.4252915e+00 1.6830233e+00 6.7384097e+02 
1.5290000e+03 4.4587265e+00 1.6971521e+00 6.7384211e+02 
1.5300000e+03 4.4922873e+00 1.7113441e+00 6.7384382e+02 
1.5310000e+03 4.5259739e+00 1.7256003e+00 6.7384553e+02 
1.5320000e+03 4.5597951e+00 1.7399204e+00 6.7384667e+02 
1.5330000e+03 4.5937421e+00 1.7543037e+00 6.7384838e+02 
1.5340000e+03 4.6278151e+00 1.7687510e+00 6.7385072e+02 
1.5350000e+03 4.6620139e+00 1.7832623e+00 6.7385243e+02 
1.5360000e+03 4.6963386e+00 1.7978375e+00 6.7385295e+02 
1.5370000e+03 4.7307981e+00 1.8124764e+00 6.7385528e+02 
1.5380000e+03 4.7653835e+00 1.8271788e+00 6.7385700e+02 
1.5390000e+03 4.8000950e+00 1.8419449e+00 6.7385871e+02 
1.5400000e+03 4.8349323e+00 1.8567752e+00 6.7385985e+02 
1.5410000e+03 4.8698956e+00 1.8716693e+00 6.7386156e+02 
1.5420000e+03 4.9049849e+00 1.8866267e+00 6.7386327e+02 
1.5430000e+03 4.9402092e+00 1.9016485e+00 6.7386561e+02 
1.5440000e+03 4.9755595e+00 1.9167337e+00 6.7386613e+02 
1.5450000e+03 5.0110359e+00 1.9318828e+00 6.7386784e+02 
1.5460000e+03 5.0466383e+00 1.9470954e+00 6.7387017e+02 
1.5470000e+03 5.0823758e+00 1.9623720e+00 6.7387188e+02 
1.5480000e+03 5.1182303e+00 1.9777128e+00 6.7387240e+02 
1.5490000e+03 5.1542200e+00 1.9931172e+00 6.7387474e+02 
1.5500000e+03 5.1903358e+00 2.0085853e+00 6.7387645e+02 
1.5510000e+03 5.2265777e+00 2.0241170e+00 6.7387816e+02 
1.5520000e+03 5.2629457e+00 2.0397125e+00 6.7388049e+02 
1.5530000e+03 5.2994492e+00 2.0553718e+00 6.7388101e+02 
1.5540000e+03 5.3360694e+00 2.0710949e+00 6.7388273e+02 
1.5550000e+03 5.3728251e+00 2.0868820e+00 6.7388506e+02 
1.5560000e+03 5.4097070e+00 2.1027329e+00 6.7388677e+02 
1.5570000e+03 5.4467150e+00 2.1186473e+00 6.7388848e+02 
1.5580000e+03 5.4838492e+00 2.1346256e+00 6.7388900e+02 
1.5590000e+03 5.5211095e+00 2.1506675e+00 6.7389134e+02 
1.5600000e+03 5.5585056e+00 2.1667735e+00 6.7389305e+02 
1.5610000e+03 5.5960183e+00 2.1829436e+00 6.7389476e+02 
1.5620000e+03 5.6336668e+00 2.1991767e+00 6.7389709e+02 
1.5630000e+03 5.6714415e+00 2.2154740e+00 6.7389762e+02 
1.5640000e+03 5.7093425e+00 2.2318351e+00 6.7389933e+02 
1.5650000e+03 5.7473697e+00 2.2482599e+00 6.7390104e+02 
1.5660000e+03 5.7855328e+00 2.2647484e+00 6.7390337e+02 
1.5670000e+03 5.8238125e+00 2.2813007e+00 6.7390508e+02 
1.5680000e+03 5.8622282e+00 2.2979169e+00 6.7390561e+02 
1.5690000e+03 5.9007701e+00 2.3145970e+00 6.7390732e+02 
1.5700000e+03 5.9394384e+00 2.3313410e+00 6.7390965e+02 
1.5710000e+03 5.9782330e+00 2.3481483e+00 6.7391136e+02 
1.5720000e+03 6.0171538e+00 2.3650196e+00 6.7391307e+02 
1.5730000e+03 6.0562010e+00 2.3819550e+00 6.7391541e+02 
1.5740000e+03 6.0953844e+00 2.3989538e+00 6.7391593e+02 
1.5750000e+03 6.1346841e+00 2.4160168e+00 6.7391764e+02 
1.5760000e+03 6.1741203e+00 2.4331432e+00 6.7391935e+02 
1.5770000e+03 6.2136827e+00 2.4503333e+00 6.7392169e+02 
1.5780000e+03 6.2533716e+00 2.4675875e+00 6.7392340e+02 
1.5790000e+03 6.2931867e+00 2.4849054e+00 6.7392511e+02 
1.5800000e+03 6.3331283e+00 2.5022869e+00 6.7392682e+02 
1.5810000e+03 6.3731961e+00 2.5197328e+00 6.7392734e+02 
1.5820000e+03 6.4134006e+00 2.5372418e+00 6.7392968e+02 
1.5830000e+03 6.4537212e+00 2.5548151e+00 6.7393139e+02 
1.5840000e+03 6.4941786e+00 2.5724517e+00 6.7393310e+02 
1.5850000e+03 6.5347623e+00 2.5901520e+00 6.7393481e+02 
1.5860000e+03 6.5754724e+00 2.6079169e+00 6.7393714e+02 
1.5870000e+03 6.6163090e+00 2.6257450e+00 6.7393886e+02 
1.5880000e+03 6.6572720e+00 2.6436370e+00 6.7394057e+02 
1.5890000e+03 6.6983614e+00 2.6615924e+00 6.7394109e+02 
1.5900000e+03 6.7395877e+00 2.6796124e+00 6.7394280e+02 
1.5910000e+03 6.7809300e+00 2.6976958e+00 6.7394513e+02 
1.5920000e+03 6.8224093e+00 2.7158425e+00 6.7394685e+02 
1.5930000e+03 6.8640150e+00 2.7340534e+00 6.7394856e+02 
1.5940000e+03 6.9057473e+00 2.7523283e+00 6.7395027e+02 
1.5950000e+03 6.9476060e+00 2.7706668e+00 6.7395260e+02 
1.5960000e+03 6.9895912e+00 2.7890688e+00 6.7395432e+02 
1.5970000e+03 7.0317029e+00 2.8075349e+00 6.7395603e+02 
1.5980000e+03 7.0739410e+00 2.8260647e+00 6.7395774e+02 
1.5990000e+03 7.1163057e+00 2.8446587e+00 6.7395826e+02 
1.6000000e+03 7.1588077e+00 2.8633156e+00 6.7395997e+02 
1.6010000e+03 7.2014362e+00 2.8820369e+00 6.7396231e+02 
1.6020000e+03 7.2441804e+00 2.9008219e+00 6.7396402e+02 
1.6030000e+03 7.2870620e+00 2.9196712e+00 6.7396573e+02 
1.6040000e+03 7.3300701e+00 2.9385836e+00 6.7396744e+02 
1.6050000e+03 7.3732048e+00 2.9575598e+00 6.7396915e+02 
1.6060000e+03 7.4164660e+00 2.9765998e+00 6.7397149e+02 
1.6070000e+03 7.4598538e+00 2.9957042e+00 6.7397320e+02 
1.6080000e+03 7.5033681e+00 3.0148718e+00 6.7397491e+02 
1.6090000e+03 7.5470202e+00 3.0341033e+00 6.7397662e+02 
1.6100000e+03 7.5907876e+00 3.0533986e+00 6.7397834e+02 
1.6110000e+03 7.6346928e+00 3.0727579e+00 6.7398005e+02 
1.6120000e+03 7.6787247e+00 3.0921804e+00 6.7398176e+02 
1.6130000e+03 7.7228718e+00 3.1116669e+00 6.7398409e+02 
1.6140000e+03 7.7671568e+00 3.1312174e+00 6.7398461e+02 
1.6150000e+03 7.8115684e+00 3.1508319e+00 6.7398633e+02 
1.6160000e+03 7.8561067e+00 3.1705097e+00 6.7398804e+02 
1.6170000e+03 7.9007715e+00 3.1902516e+00 6.7398975e+02 
1.6180000e+03 7.9455630e+00 3.2100576e+00 6.7399146e+02 
1.6190000e+03 7.9904925e+00 3.2299270e+00 6.7399317e+02 
1.6200000e+03 8.0355372e+00 3.2498598e+00 6.7399551e+02 
1.6210000e+03 8.0807201e+00 3.2698568e+00 6.7399722e+02 
1.6220000e+03 8.1260180e+00 3.2899180e+00 6.7399893e+02 
1.6230000e+03 8.1714542e+00 3.3100419e+00 6.7400064e+02 
1.6240000e+03 8.2170054e+00 3.3302308e+00 6.7400236e+02 
1.6250000e+03 8.2626949e+00 3.3504825e+00 6.7400407e+02 
1.6260000e+03 8.3085111e+00 3.3707985e+00 6.7400578e+02 
1.6270000e+03 8.3544539e+00 3.3911781e+00 6.7400749e+02 
1.6280000e+03 8.4005234e+00 3.4116220e+00 6.7400982e+02 
1.6290000e+03 8.4467196e+00 3.4321288e+00 6.7401154e+02 
1.6300000e+03 8.4930425e+00 3.4526999e+00 6.7401325e+02 
1.6310000e+03 8.5395039e+00 3.4733348e+00 6.7401496e+02 
1.6320000e+03 8.5860801e+00 3.4940340e+00 6.7401667e+02 
1.6330000e+03 8.6327950e+00 3.5147962e+00 6.7401839e+02 
1.6340000e+03 8.6796246e+00 3.5356221e+00 6.7402010e+02 
1.6350000e+03 8.7265929e+00 3.5565125e+00 6.7402181e+02 
1.6360000e+03 8.7736759e+00 3.5774660e+00 6.7402352e+02 
1.6370000e+03 8.8208977e+00 3.5984839e+00 6.7402523e+02 
1.6380000e+03 8.8682462e+00 3.6195649e+00 6.7402757e+02 
1.6390000e+03 8.9157214e+00 3.6407105e+00 6.7402928e+02 
1.6400000e+03 8.9633233e+00 3.6619192e+00 6.7403099e+02 
1.6410000e+03 9.0110520e+00 3.6831917e+00 6.7403270e+02 
1.6420000e+03 9.0589075e+00 3.7045281e+00 6.7403441e+02 
1.6430000e+03 9.1068897e+00 3.7259284e+00 6.7403613e+02 
1.6440000e+03 9.1549986e+00 3.7473926e+00 6.7403784e+02 
1.6450000e+03 9.2032466e+00 3.7689208e+00 6.7403955e+02 
1.6460000e+03 9.2516090e+00 3.7905122e+00 6.7404126e+02 
1.6470000e+03 9.3001106e+00 3.8121682e+00 6.7404298e+02 
1.6480000e+03 9.3487265e+00 3.8338868e+00 6.7404588e+02 
1.6490000e+03 9.3974816e+00 3.8556701e+00 6.7404759e+02 
1.6500000e+03 9.4463636e+00 3.8775206e+00 6.7404930e+02 
1.6510000e+03 9.4953598e+00 3.8994289e+00 6.7405102e+02 
1.6520000e+03 9.5444953e+00 3.9213989e+00 6.7405273e+02 
1.6530000e+03 9.5937576e+00 3.9434384e+00 6.7405506e+02 
1.6540000e+03 9.6431467e+00 3.9655397e+00 6.7405677e+02 
1.6550000e+03 9.6926627e+00 3.9877107e+00 6.7405848e+02 
1.6560000e+03 9.7423054e+00 4.0099355e+00 6.7406020e+02 
1.6570000e+03 9.7920749e+00 4.0322300e+00 6.7406191e+02 
1.6580000e+03 9.8419712e+00 4.0545863e+00 6.7406362e+02 
1.6590000e+03 9.8920072e+00 4.0770124e+00 6.7406533e+02 
1.6600000e+03 9.9421571e+00 4.0994923e+00 6.7406705e+02 
1.6610000e+03 9.9924339e+00 4.1220421e+00 6.7406876e+02 
1.6620000e+03 1.0020150e+01 4.1344748e+00 6.7406990e+02 
1.6630000e+03 1.0016556e+01 4.1200937e+00 6.7406990e+02 
1.6640000e+03 1.0011231e+01 4.1045024e+00 6.7406990e+02 
1.6650000e+03 1.0002728e+01 4.0872955e+00 6.7415754e+02 
1.6660000e+03 9.9940321e+00 4.0692837e+00 6.7415754e+02 
1.6670000e+03 9.9836703e+00 4.0500774e+00 6.7415754e+02 
1.6680000e+03 9.9700694e+00 4.0291745e+00 6.7416868e+02 
1.6690000e+03 9.9565007e+00 4.0076286e+00 6.7416868e+02 
1.6700000e+03 9.9413580e+00 3.9849253e+00 6.7416868e+02 
1.6710000e+03 9.9246614e+00 3.9610895e+00 6.7416868e+02 
1.6720000e+03 9.9036551e+00 3.9352946e+00 6.7417003e+02 
1.6730000e+03 9.8839404e+00 3.9092517e+00 6.7417003e+02 
1.6740000e+03 9.8627428e+00 3.8821331e+00 6.7417003e+02 
1.6750000e+03 9.8400831e+00 3.8539630e+00 6.7417003e+02 
1.6760000e+03 9.8159693e+00 3.8247647e+00 6.7417003e+02 
1.6770000e+03 9.7877039e+00 3.7938234e+00 6.7418267e+02 
1.6780000e+03 9.7595236e+00 3.7623231e+00 6.7418449e+02 
1.6790000e+03 9.7282138e+00 3.7295847e+00 6.7419435e+02 
1.6800000e+03 9.6985478e+00 3.6966323e+00 6.7419316e+02 
1.6810000e+03 9.6675296e+00 3.6628173e+00 6.7419316e+02 
1.6820000e+03 9.6341088e+00 3.6278868e+00 6.7419275e+02 
1.6830000e+03 9.5988559e+00 3.5921871e+00 6.7419406e+02 
1.6840000e+03 9.5624504e+00 3.5558602e+00 6.7419837e+02 
1.6850000e+03 9.5262086e+00 3.5190831e+00 6.7419837e+02 
1.6860000e+03 9.4886821e+00 3.4816871e+00 6.7419837e+02 
1.6870000e+03 9.4499113e+00 3.4437292e+00 6.7419837e+02 
1.6880000e+03 9.4098945e+00 3.4052711e+00 6.7419837e+02 
1.6890000e+03 9.3686548e+00 3.3663804e+00 6.7419837e+02 
1.6900000e+03 9.3261998e+00 3.3271273e+00 6.7419837e+02 
1.6910000e+03 9.2825569e+00 3.2875878e+00 6.7419837e+02 
1.6920000e+03 9.2377419e+00 3.2478404e+00 6.7419837e+02 
1.6930000e+03 9.1917611e+00 3.2079713e+00 6.7419837e+02 
1.6940000e+03 9.1446395e+00 3.1680685e+00 6.7419837e+02 
1.6950000e+03 9.0963723e+00 3.1282291e+00 6.7419837e+02 
1.6960000e+03 9.0470077e+00 3.0885508e+00 6.7419837e+02 
1.6970000e+03 8.9965456e+00 3.0491395e+00 6.7419837e+02 
1.6980000e+03 8.9449986e+00 3.0101072e+00 6.7419837e+02 
1.6990000e+03 8.8923900e+00 2.9715685e+00 6.7419837e+02 
1.7000000e+03 8.8387327e+00 2.9336438e+00 6.7419837e+02 
1.7010000e+03 8.7840475e+00 2.8964618e+00 6.7419837e+02 
1.7020000e+03 8.7283425e+00 2.8601503e+00 6.7419837e+02 
1.7030000e+03 8.6716431e+00 2.8248489e+00 6.7419837e+02 
1.7040000e+03 8.6139645e+00 2.7906955e+00 6.7419837e+02 
1.7050000e+03 8.5553193e+00 2.7578356e+00 6.7419837e+02 
1.7060000e+03 8.4957314e+00 2.7264161e+00 6.7419837e+02 
1.7070000e+03 8.4352241e+00 2.6965880e+00 6.7419837e+02 
1.7080000e+03 8.3737997e+00 2.6685054e+00 6.7419837e+02 
1.7090000e+03 8.3114864e+00 2.6423199e+00 6.7419837e+02 
1.7100000e+03 8.2482933e+00 2.6181899e+00 6.7419837e+02 
1.7110000e+03 8.1842532e+00 2.5962667e+00 6.7419837e+02 
1.7120000e+03 8.1193799e+00 2.5767043e+00 6.7419837e+02 
1.7130000e+03 8.0536819e+00 2.5596547e+00 6.7419837e+02 
1.7140000e+03 7.9871870e+00 2.5452623e+00 6.7419837e+02 
1.7150000e+03 7.9199206e+00 2.5336704e+00 6.7419837e+02 
1.7160000e+03 7.8518836e+00 2.5250146e+00 6.7419837e+02 
1.7170000e+03 7.7831146e+00 2.5194223e+00 6.7419837e+02 
1.7180000e+03 7.7136259e+00 2.5170143e+00 6.7419718e+02 
1.7190000e+03 7.6434319e+00 2.5178998e+00 6.7419718e+02 
1.7200000e+03 7.5725615e+00 2.5221776e+00 6.7419718e+02 
1.7210000e+03 7.5010345e+00 2.5299350e+00 6.7419718e+02 
1.7220000e+03 7.4288616e+00 2.5412462e+00 6.7419718e+02 
1.7230000e+03 7.3560734e+00 2.5561723e+00 6.7419718e+02 
1.7240000e+03 7.2826803e+00 2.5747601e+00 6.7419718e+02 
1.7250000e+03 7.2087175e+00 2.5970400e+00 6.7419718e+02 
1.7260000e+03 7.1341975e+00 2.6230296e+00 6.7419718e+02 
1.7270000e+03 7.0591383e+00 2.6527290e+00 6.7419718e+02 
1.7280000e+03 6.9835658e+00 2.6861240e+00 6.7419718e+02 
1.7290000e+03 6.9075080e+00 2.7231841e+00 6.7419718e+02 
1.7300000e+03 6.8309715e+00 2.7638640e+00 6.7419718e+02 
1.7310000e+03 6.7539891e+00 2.8081033e+00 6.7419718e+02 
1.7320000e+03 6.6765852e+00 2.8558272e+00 6.7419718e+02 
1.7330000e+03 6.5987659e+00 2.9069443e+00 6.7419718e+02 
1.7340000e+03 6.5205682e+00 2.9613509e+00 6.7419718e+02 
1.7350000e+03 6.4420132e+00 3.0189296e+00 6.7419718e+02 
1.7360000e+03 6.3631118e+00 3.0795504e+00 6.7419718e+02 
1.7370000e+03 6.2839020e+00 3.1430689e+00 6.7419718e+02 
1.7380000e+03 6.2043896e+00 3.2093293e+00 6.7419718e+02 
1.7390000e+03 6.1246121e+00 3.2781651e+00 6.7419718e+02 
1.7400000e+03 6.0445822e+00 3.3493946e+00 6.7419718e+02 
1.7410000e+03 5.9643293e+00 3.4228277e+00 6.7419718e+02 
1.7420000e+03 5.8838709e+00 3.4982626e+00 6.7419718e+02 
1.7430000e+03 5.8032309e+00 3.5754850e+00 6.7419718e+02 
1.7440000e+03 5.7224313e+00 3.6542707e+00 6.7419718e+02 
1.7450000e+03 5.6414982e+00 3.7343853e+00 6.7419718e+02 
1.7460000e+03 5.5604434e+00 3.8155827e+00 6.7419718e+02 
1.7470000e+03 5.4793065e+00 3.8976035e+00 6.7419718e+02 
1.7480000e+03 5.3981016e+00 3.9801809e+00 6.7419718e+02 
1.7490000e+03 5.3168518e+00 4.0630351e+00 6.7419718e+02 
1.7500000e+03 5.2355770e+00 4.1458777e+00 6.7419718e+02 
1.7510000e+03 5.1543027e+00 4.2284070e+00 6.7419718e+02 
1.7520000e+03 5.0730492e+00 4.3103152e+00 6.7419718e+02 
1.7530000e+03 4.9918492e+00 4.3912784e+00 6.7419718e+02 
1.7540000e+03 4.9107055e+00 4.4709717e+00 6.7419718e+02 
1.7550000e+03 4.8296596e+00 4.5490530e+00 6.7419718e+02 
1.7560000e+03 4.7487262e+00 4.6251826e+00 6.7419718e+02 
1.7570000e+03 4.6679276e+00 4.6990083e+00 6.7419718e+02 
1.7580000e+03 4.5872866e+00 4.7701766e+00 6.7419718e+02 
1.7590000e+03 4.5068311e+00 4.8383300e+00 6.7419718e+02 
1.7600000e+03 4.4265657e+00 4.9031156e+00 6.7419718e+02 
1.7610000e+03 4.3465296e+00 4.9641767e+00 6.7419718e+02 
1.7620000e+03 4.2667454e+00 5.0211653e+00 6.7419718e+02 
1.7630000e+03 4.1872201e+00 5.0737447e+00 6.7419718e+02 
1.7640000e+03 4.1079857e+00 5.1215845e+00 6.7419718e+02 
1.7650000e+03 4.0290627e+00 5.1643742e+00 6.7419718e+02 
1.7660000e+03 3.9504715e+00 5.2018170e+00 6.7419718e+02 
1.7670000e+03 3.8722294e+00 5.2336456e+00 6.7419718e+02 
1.7680000e+03 3.7943667e+00 5.2596122e+00 6.7419718e+02 
1.7690000e+03 3.7168972e+00 5.2795013e+00 6.7419718e+02 
1.7700000e+03 3.6398347e+00 5.2931271e+00 6.7419718e+02 
1.7710000e+03 3.5632173e+00 5.3003445e+00 6.7419718e+02 
1.7720000e+03 3.4870513e+00 5.3010404e+00 6.7419718e+02 
1.7730000e+03 3.4113611e+00 5.2951422e+00 6.7419718e+02 
1.7740000e+03 3.3361697e+00 5.2826194e+00 6.7419718e+02 
1.7750000e+03 3.2614886e+00 5.2634823e+00 6.7419599e+02 
1.7760000e+03 3.1873404e+00 5.2377821e+00 6.7419599e+02 
1.7770000e+03 3.1137497e+00 5.2056090e+00 6.7419599e+02 
1.7780000e+03 3.0407291e+00 5.1670949e+00 6.7419599e+02 
1.7790000e+03 2.9682989e+00 5.1224071e+00 6.7419599e+02 
1.7800000e+03 2.8964766e+00 5.0717486e+00 6.7419599e+02 
1.7810000e+03 2.8252834e+00 5.0153506e+00 6.7419599e+02 
1.7820000e+03 2.7547309e+00 4.9534774e+00 6.7419599e+02 
1.7830000e+03 2.6848426e+00 4.8864158e+00 6.7419599e+02 
1.7840000e+03 2.6156326e+00 4.8144702e+00 6.7419599e+02 
1.7850000e+03 2.5471196e+00 4.7379652e+00 6.7419599e+02 
1.7860000e+03 2.4793186e+00 4.6572379e+00 6.7419599e+02 
1.7870000e+03 2.4122422e+00 4.5726322e+00 6.7419599e+02 
1.7880000e+03 2.3459123e+00 4.4844962e+00 6.7419599e+02 
1.7890000e+03 2.2803418e+00 4.3931836e+00 6.7419599e+02 
1.7900000e+03 2.2155458e+00 4.2990408e+00 6.7419599e+02 
1.7910000e+03 2.1706584e+00 4.2316416e+00 6.7419599e+02 
1.7920000e+03 2.0405968e+00 3.9637958e+00 6.7423324e+02 
1.7930000e+03 1.9145763e+00 3.7047197e+00 6.7426986e+02 
1.7940000e+03 1.7925976e+00 3.4544109e+00 6.7430763e+02 
1.7950000e+03 1.6746607e+00 3.2128701e+00 6.7434716e+02 
1.7960000e+03 1.5607652e+00 2.9800989e+00 6.7438664e+02 
1.7970000e+03 1.4509114e+00 2.7560955e+00 6.7442850e+02 
1.7980000e+03 1.3450991e+00 2.5408598e+00 6.7446969e+02 
1.7990000e+03 1.2433281e+00 2.3343933e+00 6.7451207e+02 
1.8000000e+03 1.1455992e+00 2.1366943e+00 6.7455560e+02 
1.8010000e+03 1.0519114e+00 1.9477643e+00 6.7459907e+02 
1.8020000e+03 9.6226552e-01 1.7676023e+00 6.7464493e+02 
1.8030000e+03 8.7666100e-01 1.5962092e+00 6.7469073e+02 
1.8040000e+03 7.9509838e-01 1.4335834e+00 6.7473768e+02 
1.8050000e+03 7.1757727e-01 1.2797269e+00 6.7478520e+02 
1.8060000e+03 6.4409767e-01 1.1346380e+00 6.7483448e+02 
1.8070000e+03 5.7465966e-01 9.9831769e-01 6.7488371e+02 
1.8080000e+03 5.0926324e-01 8.7076590e-01 6.7493351e+02 
1.8090000e+03 4.4790837e-01 7.5198231e-01 6.7498508e+02 
1.8100000e+03 3.9059518e-01 6.4196693e-01 6.7503659e+02 
1.8110000e+03 3.3732355e-01 5.4071967e-01 6.7508987e+02 
1.8120000e+03 2.8809353e-01 4.4824091e-01 6.7514309e+02 
1.8130000e+03 2.4290506e-01 3.6453078e-01 6.7519808e+02 
1.8140000e+03 2.0175816e-01 2.8958858e-01 6.7525364e+02 
1.8150000e+03 1.6465291e-01 2.2341501e-01 6.7531034e+02 
1.8160000e+03 1.3158924e-01 1.6600948e-01 6.7536642e+02 
1.8170000e+03 1.0256718e-01 1.1737248e-01 6.7542483e+02 
1.8180000e+03 7.7586677e-02 7.7503739e-02 6.7548382e+02 
1.8190000e+03 5.6647754e-02 4.6403321e-02 6.7554337e+02 
1.8200000e+03 3.9750454e-02 2.4071226e-02 6.7560469e+02 
1.8210000e+03 2.6894752e-02 1.0507448e-02 6.7566533e+02 
1.8220000e+03 1.8080653e-02 5.7119885e-03 6.7572717e+02 
1.8230000e+03 1.3308129e-02 9.6848582e-03 6.7579134e+02 
1.8240000e+03 1.2388154e-02 1.8749377e-02 6.7584000e+02 
