# X[mm] xp[rad] Y[mm] yp[rad]
-2.6092506756e+00 9.1596274809e+01 1.4452596871e+00 -9.5469415248e+01
4.7625429701e+00 -8.1959036006e+01 -3.9709677942e+00 9.5629166235e+01
-2.9792521009e+00 5.1615674361e+01 8.6955618415e-01 -2.7309777299e+01
4.1120119277e+00 -7.4691485976e+01 -2.7875023771e+00 7.1041911860e+01
3.2976041491e+00 -2.6670443338e+01 -3.5643208817e+00 5.2850143414e+01
3.2335710630e+00 -2.9874510225e+01 -2.1226384768e+00 3.1905539580e+01
2.4934646665e+00 -7.0071331320e+01 -1.2618611881e+00 5.0975777303e+01
-1.7393361025e+00 3.4126279537e+01 -4.3285585881e-02 -8.9241507041e+00
-2.9469341229e+00 6.7369485548e+01 1.9892769740e+00 -5.3768875077e+01
-7.5046290695e-01 3.1948164421e+01 -1.3307506610e+00 1.4335328954e+01
5.8266051876e-01 -2.2987926524e+01 -8.1561324442e-01 3.0643500219e+01
2.8859087915e-01 3.9127265236e+00 -9.1254498620e-01 1.3749506682e+01
-2.8975954366e+00 7.4326769971e+01 1.6069584413e+00 -7.7585684373e+01
-2.2028603452e+00 2.1012115441e+01 1.4951757116e+00 -4.8801760463e+01
3.8826871609e+00 -6.1745562885e+01 -8.0185801116e-01 1.5160020130e+01
-2.3940585645e+00 5.4779545746e+01 1.8340992059e+00 -4.4913976274e+01
-7.8941459343e-01 1.3840301619e+01 -1.9835235666e+00 2.2706686371e+01
-1.6988568664e-01 -1.9442532207e+00 4.1949455671e-01 -7.6431631566e+00
3.0258336809e+00 -4.8756916618e+01 6.2873527224e-02 3.2624282752e+00
2.1325778270e+00 -7.3632198998e+01 -1.3486779140e+00 5.6083281684e+01
-2.4201105848e+00 5.2294646367e+01 1.6857164029e+00 -4.1671664569e+01
2.8067719262e+00 -9.2348675127e+01 -1.9800013220e+00 7.7376715907e+01
-2.4580199642e+00 5.7051199737e+01 1.3258624086e+00 -8.7230519043e+01
4.0872851122e+00 -4.8459111111e+01 -2.5069083590e+00 4.5665519683e+01
-2.3230975481e+00 3.1747552892e+01 5.3588661609e-01 -1.2558613302e+01
-3.1717911410e+00 8.1147408047e+01 1.7405846222e+00 -7.1660634625e+01
-2.1945803842e+00 4.8675802422e+01 1.2954118626e+00 -3.1675757083e+01
-3.0002659133e+00 5.0681976885e+01 1.0322687357e+00 -3.2442800437e+01
1.3372557904e+00 3.2649228565e-02 -1.4530520991e+00 1.8373434485e+01
-1.9259469186e+00 8.1462687573e+00 1.3649389922e+00 -3.8519481477e+01
-1.6075844535e+00 2.6835169494e+01 1.4266156991e+00 -3.5127118079e+01
2.1483289726e+00 -8.1969517594e+01 -1.2126344160e+00 5.1640380793e+01
3.3404938845e+00 -8.5363627443e+01 -2.2171134971e+00 7.5930277756e+01
-3.1735855608e+00 8.8506881506e+01 2.1396320746e+00 -7.0894140280e+01
-7.2044223953e-01 9.2818421111e+00 1.3968535479e+00 -2.3976275177e+01
2.7673453882e+00 -6.9718316177e+01 -1.5544613089e+00 5.6192472202e+01
-3.7324451291e-01 1.6493708970e+01 5.5544359515e-01 -1.5503757687e+01
4.2718581679e-01 -2.8753601111e+01 -4.5473773527e-01 2.3899857020e+01
4.0592971291e+00 -4.9799774379e+01 -1.9832855623e+00 3.5528078107e+01
4.1684531579e+00 -7.6134636578e+01 -3.0128492313e+00 7.6292476205e+01
1.8506530156e+00 -2.2252308652e+01 -1.5206347992e+00 1.6804529037e+01
-2.9879128734e-01 -9.4052406050e+00 -3.2483694649e-01 1.7190393019e+01
2.9702247441e+00 -3.6898384526e+01 -7.2681907007e-01 9.8028666294e+00
-1.8271868088e+00 2.2982817126e+01 3.9783537596e-01 -4.2880194554e+00
1.3007052426e+00 -4.9221772902e+01 -8.4570343157e-01 3.6527199216e+01
2.4829416686e+00 -6.2741004332e+01 -1.1611600631e+00 4.4620056000e+01
-3.0964394540e+00 5.5561733791e+01 9.8670618356e-01 -3.0819594129e+01
1.3316021317e+00 -1.2411046751e+01 -1.8985440043e+00 3.1225367311e+01
1.0582427202e+00 -3.1606567116e+01 -1.0892655690e+00 3.8218778413e+01
3.9213195249e+00 -7.5392795980e+01 -3.3868983157e+00 8.1218763813e+01
-2.8066998497e+00 8.5041474525e+01 1.9591121159e+00 -7.4247152762e+01
-2.6004517865e+00 6.6803062519e+01 1.9253353092e+00 -6.5725740514e+01
3.2042593653e+00 -4.6954702625e+01 -1.3947953915e+00 3.3770677123e+01
9.1279987406e-01 8.4074403614e-02 -1.8765700714e+00 2.7635933147e+01
-2.2325061924e+00 3.3645101412e+01 -3.5354421309e-01 -1.4073512418e+00
3.2600803777e+00 -3.9903122974e+01 -1.2690850515e+00 1.7864734066e+01
2.1312663374e+00 -1.2356855747e+01 -3.5193717231e+00 5.1318495272e+01
-7.8102181122e-01 -9.6262589221e+00 2.6578887359e-01 2.4401738144e+00
-2.8190483336e+00 6.3795065966e+01 2.0062750955e+00 -5.3224538887e+01
-1.0036155928e+00 -1.7884197932e+01 9.5557495436e-01 -1.8059885472e+01
-2.6193534167e+00 8.9193914653e+01 1.3531411090e+00 -9.4094161474e+01
3.2178497389e-01 -1.8076494287e+01 -6.1308109272e-01 2.5719533849e+01
9.6059359924e-01 -3.7832025248e+01 -8.3428398157e-01 3.2448017463e+01
-9.5001944434e-02 9.0318935994e+00 -4.3018180946e-01 5.8145650861e+00
-2.8508315143e+00 7.6367585318e+01 1.6024118896e+00 -8.0458831015e+01
-7.1509568521e-01 1.7899000299e+01 1.9439641299e-01 -5.8376811983e+00
-1.4078550912e+00 4.2150480629e+00 1.3815909435e+00 -3.4838402187e+01
1.2950920362e+00 -1.9912693881e+01 1.1044224679e+00 -1.6600295929e+01
1.2495397450e+00 -3.8192970026e+01 -1.0793373604e+00 3.9417066664e+01
1.1189500701e+00 -4.6325764969e+01 -2.5848653613e-01 2.6565354915e+01
-2.5616610226e-02 1.5319977491e+01 -2.7647104742e-01 -1.4147417547e+00
1.3228889502e+00 -5.4807755024e+01 -8.3679485256e-01 3.7611032912e+01
-1.2308918443e+00 2.0393001499e+01 -2.2370935606e+00 2.7510502226e+01
-1.4298533716e+00 4.3355435007e+00 5.5425499811e-01 -8.3128006617e+00
-2.3113584528e+00 3.9416727337e+01 7.4741536674e-01 -1.5092678442e+01
3.4720426731e+00 -6.9718131528e+01 -2.0171542723e+00 5.8180008757e+01
-2.3260623662e+00 4.3891012499e+01 9.3917564402e-01 -2.6535447342e+01
2.5388199525e+00 -4.5394944656e+01 -3.7700450872e-01 1.8103373745e+01
1.0479794380e+00 -7.5673118487e+00 -1.5803974043e+00 2.5415051898e+01
-1.3858300021e+00 3.7185946859e+01 -5.6931738216e-02 -3.7630324542e+00
1.3230522518e+00 -1.2731609115e+01 -1.7857123072e+00 2.9534473239e+01
6.6286622568e-01 -4.5106566357e+01 -3.9954606556e-01 2.4500730319e+01
3.7927949248e+00 -4.4871575282e+01 -1.7383009114e+00 2.7828126999e+01
-2.7978929412e+00 8.6362696241e+01 1.6348288937e+00 -8.8267230220e+01
2.6152658615e+00 -9.1137156583e+01 -1.7069216206e+00 7.1742174301e+01
-1.5450400078e+00 2.4542624543e+01 -1.5412591535e+00 1.6443703155e+01
-3.1544040008e+00 7.6807295326e+01 1.6794158594e+00 -4.3280200816e+01
-2.8417722284e+00 6.5238649038e+01 1.5820973736e+00 -7.2608351524e+01
4.0545767770e+00 -4.5344698497e+01 -2.8413302775e+00 4.9064413240e+01
-6.4150351382e-01 2.4618169319e+01 9.9451229096e-02 -7.4822367696e+00
-2.1757720516e+00 4.8568083167e+01 1.6093659184e+00 -4.1649435650e+01
-2.8818860358e+00 5.9264532555e+01 1.6074305579e+00 -6.2809745010e+01
2.3835708573e+00 -5.5048193732e+01 -8.0242039731e-01 3.3738875311e+01
-1.8076066896e+00 3.5208315664e+01 3.9427531209e-01 -1.5881380304e+01
2.9296125115e+00 -8.2618024518e+01 -1.8373607598e+00 6.8818156726e+01
-2.9318806881e+00 9.8286664633e+01 1.9182244677e+00 -8.7996787282e+01
-1.8646211539e-01 9.1558581921e+00 -4.1393009049e-01 -1.5486529769e+00
1.9929569702e+00 -2.2926253201e+01 -2.2854512035e+00 3.8814116537e+01
-2.5358520727e+00 6.0185647597e+01 8.0998584472e-01 -2.1472643402e+01
-1.0006186107e+00 -4.8439305768e+00 4.4992550136e-01 -3.1338681471e+00
-2.9420878361e+00 4.9556159062e+01 9.4643292416e-01 -2.9348886245e+01
2.7846609199e+00 -5.1188810640e+01 -5.4706369513e-01 2.2039426742e+01
1.6696031041e+00 -5.8723658733e+01 -1.0507824220e+00 4.4547360387e+01
1.3544506601e+00 -1.4288131417e+01 -1.2583629312e+00 2.0321341849e+01
-2.1649597386e+00 3.6404399646e+01 2.1458618522e-01 -1.9629071875e+00
-2.6207053848e+00 8.4914262181e+01 1.8271015580e+00 -8.4085270184e+01
1.2252728820e+00 -4.8509172129e+01 -3.8267379553e-01 1.8457514893e+01
-3.2325231737e+00 8.0431034591e+01 1.9770883021e+00 -6.4446585736e+01
2.1821238375e+00 -6.8466223858e+01 -1.3541519910e+00 5.2593580139e+01
-2.9985356307e+00 6.6157004656e+01 1.9322119097e+00 -5.1988979314e+01
-3.3469789056e-01 -1.8259153954e+01 8.0548437277e-01 -1.4047090527e+01
2.7404103700e+00 -1.0293566559e+02 -1.7754571987e+00 8.1428391560e+01
-1.4621251105e+00 2.2740153069e+01 1.3606475523e+00 -3.2722005069e+01
-2.9329990806e+00 8.7097954098e+01 1.8166534750e+00 -8.3389793803e+01
3.9224839347e+00 -4.2101540399e+01 -2.8396433782e+00 4.6713015473e+01
-4.4904490964e-01 1.8935252292e+01 6.2680178652e-01 -1.6414871716e+01
-2.4837453275e+00 5.1361129448e+01 1.5131047079e+00 -7.8374424569e+01
2.5194455403e+00 -2.1270868752e+01 -1.2348253857e+00 1.6887257302e+01
1.9172261335e+00 -5.8258448858e+01 -1.0167165408e+00 4.3739120292e+01
-2.7124828968e+00 5.3806434783e+01 1.4352611562e+00 -3.7945981739e+01
-3.3469520371e-01 -2.8263324838e+01 3.4490525189e-01 3.0986871362e+00
-2.8420974680e+00 5.7263912613e+01 1.2902666879e+00 -3.4447927316e+01
2.2093313117e+00 -5.4991150977e+01 -7.5655596865e-01 3.4214654616e+01
-1.3458207283e+00 2.9735345054e+01 1.4091663501e+00 -3.3138661386e+01
-1.0575297025e+00 -1.1859516103e+01 6.3936014295e-01 -8.1681628040e+00
2.5957312428e-01 -1.2058307530e+01 8.8400828915e-01 -7.6221557273e+00
-2.1406775426e+00 2.7031231397e+01 1.6448696857e+00 -5.4764691694e+01
-3.1130516176e+00 7.4750740130e+01 1.7460644121e+00 -6.7444093150e+01
-5.9202012720e-02 1.5315346847e+01 1.5000712025e-02 -5.6954053440e+00
-2.4627792874e+00 3.1311419959e+01 1.0790956054e+00 -2.9890470199e+01
1.4240072851e+00 -4.4536028093e+01 -6.0549673744e-01 3.1973874190e+01
4.5567712598e-01 1.0952818753e-01 5.4265383436e-01 -1.5066139770e+01
-2.3363989257e+00 3.9113182600e+01 -5.5121643134e-02 -8.6100270901e+00
3.6495810985e+00 -3.2403171133e+01 -4.6564623083e+00 7.1700603062e+01
-3.1986318837e+00 8.3614593924e+01 1.8892205902e+00 -5.2914786377e+01
1.8391652663e+00 -5.9146935736e+01 -1.1904856232e+00 4.6999821238e+01
3.0435553503e+00 -3.0839635738e+01 -1.3666636908e+00 2.1565743179e+01
-2.7751358110e+00 4.2018984102e+01 1.0645122054e+00 -3.2190111766e+01
-4.4164176628e-01 -1.1411221497e+01 5.3368704896e-02 9.9693076111e+00
4.6796855147e+00 -5.9642165417e+01 -2.8389142451e+00 5.2136358021e+01
-1.4734975707e+00 1.9829832681e+01 5.0890865966e-01 -5.5820235220e+00
1.4093452251e-01 -4.0200119354e+01 3.1827688790e-01 2.9784458986e+00
-2.7013771393e+00 4.9153658242e+01 1.6128765863e+00 -6.2904701888e+01
-5.5193298910e-01 1.3763562245e+01 1.4689641421e-01 -4.2711259930e+00
-2.6252149098e+00 1.0022567927e+02 1.5606875920e+00 -9.5488614598e+01
8.6472980767e-01 -4.6389357955e+01 -9.7006551066e-02 1.2321112307e+01
1.7743661701e-01 -1.3295857919e+01 2.6638432087e-01 -2.7725999983e+00
-9.5823052251e-01 2.8187876739e+01 7.9820892890e-01 -1.9720603042e+01
-1.9332604271e+00 3.7424447298e+01 1.6347524445e+00 -4.2843405654e+01
1.8237616756e+00 -5.5532809753e+01 -9.8071057969e-01 4.1902853744e+01
-2.9906255553e+00 5.9448893923e+01 1.5823561547e+00 -5.3110211783e+01
-2.4433018174e+00 3.8052686870e+01 -1.2333028127e-01 -5.8823809232e+00
3.9654897762e+00 -4.9211649464e+01 -2.6100411482e+00 4.9564353238e+01
-1.1286382709e+00 3.2236721584e+01 5.1515620629e-01 -1.4960228254e+01
2.0985025287e+00 -1.4856392343e+01 -1.0816693484e+00 1.4248804186e+01
-7.7648532452e-01 2.3023282794e+01 -2.1280058605e-01 -2.3548888654e+00
4.2511855935e+00 -6.4388727648e+01 -2.8712302564e+00 6.2554915957e+01
1.5080207815e+00 -4.9512083038e+01 -5.9699214093e-01 3.3512937143e+01
-2.5915389243e+00 4.7159634380e+01 9.3051104219e-01 -2.7238217608e+01
-2.0280188585e+00 2.7325562080e+01 4.3213138639e-01 -6.6022962809e+00
2.3866127567e+00 -1.0732159880e+01 -4.0434451668e+00 5.5886973174e+01
1.3338586742e+00 -7.0327758102e+01 -6.1563117021e-01 3.6790764477e+01
-2.8216559668e+00 4.6811976634e+01 1.3385366570e+00 -4.3493332108e+01
-1.7335951254e+00 2.9342379425e+01 1.0024129376e+00 -2.4107616076e+01
3.6167074886e+00 -3.8781651783e+01 -1.9020138384e+00 3.0568167794e+01
-3.0708859665e+00 7.5174059506e+01 1.7267921239e+00 -4.4463100289e+01
3.9391613307e+00 -6.8377873241e+01 -2.6080029282e+00 6.4435119565e+01
1.9892674866e+00 -3.4732742942e+01 2.6806276344e-01 3.8008015842e+00
-1.9076974820e+00 2.3356853085e+01 2.2956738430e-01 -2.7800309940e+00
4.0123937088e+00 -5.3302115184e+01 -2.8213910280e+00 5.1764558487e+01
-2.6757572347e+00 5.9490888463e+01 1.8584027218e+00 -4.6934777502e+01
2.5706970679e+00 -2.7123102289e+01 -7.9534215892e-01 1.0111656688e+01
-2.7354667820e+00 4.4092339050e+01 6.0857580077e-01 -1.6902584113e+01
2.5868663940e+00 -1.4566642017e+01 -3.4715473528e+00 4.8624202878e+01
2.4476874376e+00 -5.8294943567e+01 -1.3331248079e+00 4.7164475294e+01
4.9602208589e+00 -6.3429203832e+01 -3.3967110672e+00 6.2007085382e+01
-1.9563313534e+00 1.8191553543e+01 8.1916644829e-01 -1.8450827955e+01
-2.8514474768e+00 4.7887047212e+01 8.2213066742e-01 -2.5887860530e+01
2.7416281453e+00 -5.2327758108e+01 -2.1406442606e+00 4.7894835800e+01
1.7907090328e+00 -3.3333244386e+01 4.4068567326e-01 3.9376687213e-01
-3.8390509878e-01 -1.4985302975e+01 7.6932557517e-01 -1.3454764068e+01
-1.9437911890e+00 2.1431550774e+01 7.1875636640e-01 -1.3410097269e+01
1.9015228340e+00 -6.0924927233e+01 -1.1119372636e+00 4.6444719271e+01
1.8355342043e+00 -5.6084077003e+00 -3.5093923118e+00 4.9119656901e+01
6.1758027965e-01 -1.1380480869e+00 -1.2201222609e+00 1.9438284435e+01
-1.7520261388e+00 3.7475404969e+01 1.6431877970e+00 -3.8951069479e+01
-2.4491306486e+00 3.0076387489e+01 1.4090313342e+00 -4.5066582985e+01
-2.5069861450e+00 6.7794560296e+01 1.6811530050e+00 -8.1474344828e+01
4.6710485248e+00 -8.3627997405e+01 -3.8030647702e+00 9.4904083196e+01
-9.2457618168e-01 5.2388070714e+00 2.8621016217e-02 8.2808435099e+00
9.4103002079e-01 3.0160611199e-01 -5.0508337005e-01 3.2779804161e+00
-2.8530090434e+00 4.4749283524e+01 1.1500937325e+00 -3.5832623223e+01
4.7245242878e+00 -5.4613631650e+01 -5.0243764146e+00 8.8016734528e+01
4.6377227558e+00 -6.4471453139e+01 -4.2150760584e+00 8.4065655893e+01
3.4321961361e+00 -3.1084070319e+01 -4.9940126501e+00 7.7999376450e+01
1.4004701574e+00 -5.9565044814e+01 -4.8489107288e-01 2.4139387943e+01
-2.5797109607e+00 5.8194661369e+01 1.4586598022e+00 -8.1005811250e+01
2.2755861850e+00 -5.6674556520e+01 -1.1984753836e+00 4.4167566666e+01
-2.6683273073e+00 5.3202530835e+01 1.3477270703e+00 -3.5369223964e+01
2.2370319817e+00 -6.6534817811e+01 -1.0750659231e+00 4.7153070877e+01
-3.0166058290e+00 5.8404178127e+01 1.3719841022e+00 -3.8926689424e+01
1.4298433886e+00 -4.9772269578e+00 -1.0951774803e+00 1.2088979529e+01
-1.1869848746e+00 3.5077203642e+01 -4.1603764455e-01 1.8346335493e+00
-2.0096693768e+00 2.5511879287e+01 -2.7417307629e-01 9.3614082662e-01
-1.3425887554e+00 1.8527372878e+01 1.2978523209e+00 -3.0597021887e+01
3.4211609551e+00 -5.9413667881e+01 -3.0584356882e+00 6.5728583772e+01
-3.0509784440e+00 5.8481514688e+01 1.4257367003e+00 -4.7729223788e+01
-3.0497682610e+00 5.5199288102e+01 1.2042064195e+00 -4.0978194323e+01
-2.4256064430e+00 5.3604763724e+01 1.6950352577e+00 -4.1662615642e+01
2.0731813076e+00 -8.3035821992e+01 -1.1291815105e+00 5.1063856648e+01
3.9226390974e+00 -4.6736444763e+01 -2.0101007361e+00 3.6553188004e+01
-2.4446950929e+00 3.4344134033e+01 6.6330250936e-01 -1.6773658327e+01
2.2578800343e+00 -7.1057167195e+01 -1.3599971595e+00 5.5340218258e+01
-9.2022153215e-01 2.2524431568e+01 1.1158298400e+00 -2.6667470265e+01
-2.3499568562e+00 5.1183518955e+01 1.8254669575e+00 -6.1369149946e+01
2.0038668133e+00 -4.0933458453e+01 1.8808239613e-01 7.5140028291e+00
6.2483391722e-01 -1.5221174566e+00 5.2219070345e-01 -1.4029232552e+01
-2.6324328968e+00 3.8385437297e+01 8.5242104852e-01 -2.5800297077e+01
-8.7621663410e-01 8.8035330344e+00 1.0076720259e+00 -2.1809942426e+01
2.0960193813e+00 -8.4180077201e+01 -1.1795361617e+00 5.3209572139e+01
-3.0075925336e+00 5.1598222819e+01 6.4664525590e-01 -2.2275598714e+01
3.3872411433e+00 -5.1628285845e+01 -1.3999787320e+00 3.4589323320e+01
-2.8637213653e+00 6.7549380745e+01 1.4920438154e+00 -3.7004627219e+01
-3.3989305577e-01 -3.0843899379e+01 4.1680130377e-01 1.4094633131e+00
3.4828999302e+00 -1.0101656436e+02 -2.4893702202e+00 9.5175800353e+01
-2.3284387607e+00 5.1237895246e+01 1.8662871553e+00 -4.5718234793e+01
-6.4668659974e-02 -5.2901861902e+00 3.4183229803e-01 -5.6013916892e+00
3.7992665706e+00 -4.1289210985e+01 -4.8601261013e+00 8.0835107283e+01
3.9205691829e-01 -3.9152079588e+01 -2.2171071577e-01 1.8942999371e+01
2.6231392601e+00 -3.1665364057e+01 -6.5935758180e-01 7.5315307905e+00
-1.7735143788e+00 1.6301860715e+01 4.6619005934e-01 -6.9157668745e+00
-2.8917003248e+00 4.9044778923e+01 7.7509904557e-01 -2.4792960145e+01
-1.7144455911e+00 3.9257437920e+01 7.0655223867e-01 -1.7508926273e+01
1.4435712576e+00 -5.6196344105e+01 -9.7728912423e-01 4.1235540091e+01
1.5706184683e+00 -2.8625980165e+01 -1.1571224679e+00 2.4046119370e+01
-1.9844593760e+00 4.2455337774e+01 3.6092965382e-01 -3.2281250386e+00
-2.3370507027e+00 5.2893729979e+01 1.2738999584e+00 -3.1254039222e+01
3.8093299536e+00 -5.5184047702e+01 -9.7327238705e-01 1.6751883208e+01
3.9112865239e+00 -3.9135747360e+01 -3.7545366454e+00 6.0255505516e+01
-2.4253119509e+00 9.9165571333e+01 1.5090984150e+00 -9.8352228449e+01
3.5481190448e+00 -4.4058047073e+01 -2.1061135380e+00 4.1840420952e+01
-2.7791086830e+00 6.7503675586e+01 1.5665070790e+00 -3.8331411208e+01
-1.3037596909e+00 2.0719025204e+01 -1.8600623932e+00 2.1721883002e+01
-2.5394132309e+00 3.8313099143e+01 1.5102076904e+00 -5.2663300354e+01
-7.2478992420e-01 -1.2926986862e-01 3.2928809343e-02 9.0824172328e+00
-2.4873179842e+00 4.6545076607e+01 9.9064165101e-01 -2.8064814863e+01
-1.6404584042e+00 1.0116435461e+01 5.5501196760e-01 -9.2526384836e+00
-2.2027238167e+00 4.8718391837e+01 1.7293846382e+00 -4.2023934875e+01
-2.5452006386e+00 5.0408203022e+01 1.4122184999e+00 -7.9754516189e+01
1.2431082533e-01 1.1666126089e+01 -8.6434456549e-01 7.1165736440e+00
-3.0352374041e+00 5.7006862485e+01 1.3991272253e+00 -4.4142746001e+01
2.3952133939e+00 -4.0323739995e+01 -1.9155859335e-01 1.2967227510e+01
-2.9422610349e+00 5.5451209182e+01 1.2198248836e+00 -3.8201875445e+01
4.1224033686e+00 -5.1982718194e+01 -1.9671453709e+00 3.6493382151e+01
-9.3957212936e-02 -3.4767915465e+01 2.5562979011e-01 5.5391815643e+00
2.1312814144e-01 1.6813812590e+01 -1.4313462542e+00 1.5839995296e+01
2.6499798797e+00 -6.8611101866e+01 -1.2854748837e+00 4.9565311450e+01
3.5370246299e-01 9.4286254207e-01 -8.0096098216e-01 1.2626279582e+01
-7.8620512790e-01 -2.2969291468e+00 1.0514661653e+00 -2.2165625592e+01
3.1799653018e+00 -3.9427560858e+01 -6.6439921866e-01 1.1824017983e+01
1.9434984630e+00 -8.1291658837e+01 -1.1039172048e+00 5.1761525918e+01
3.8220170033e+00 -5.3180223266e+01 -4.0231421128e+00 7.6149939321e+01
2.3854857555e+00 -4.6379193939e+01 -2.2310999317e-01 1.6214448800e+01
1.9427125933e-02 -2.5128565130e+01 -1.4654715606e-01 1.5568588498e+01
2.5186294047e+00 -5.3372865252e+01 -6.0393670407e-01 2.7247182485e+01
-7.7912012699e-01 -2.5354017293e+00 9.2127513844e-02 6.3155794054e+00
-4.5054016613e-01 1.7339066746e+01 -3.8912597892e-01 3.8196223321e+00
9.6927726192e-01 5.4891470722e+00 -1.1740600572e+00 1.3732834056e+01
3.3947773714e+00 -6.1872677344e+01 1.5932343231e-01 9.4818050500e-02
5.5503715635e-01 -1.8715176472e+01 -8.1866240708e-01 2.9758263023e+01
-2.8295196262e+00 4.4948034811e+01 8.0861154714e-01 -2.5264584106e+01
-2.3021719877e+00 5.1801579449e+01 1.6092047798e+00 -3.8701293467e+01
-3.1275440514e+00 5.6886865886e+01 1.1771978051e+00 -3.6343771137e+01
3.5973609015e+00 -3.7378504359e+01 -2.1375219723e+00 3.4767443736e+01
-2.6229443380e+00 8.1716804804e+01 1.8265734388e+00 -8.2616956810e+01
2.4726592454e+00 -6.7264104599e+01 -1.4208208612e+00 5.3683381816e+01
-3.0153643183e+00 5.3417780234e+01 1.1528981600e+00 -3.5399635491e+01
-3.1301414915e+00 6.6582222076e+01 1.6247646919e+00 -5.6581332608e+01
7.2530034411e-01 -2.8222407155e+01 2.6193455559e-01 1.0040565801e+01
3.7137810463e+00 -8.8949050270e+01 -2.5333569445e+00 8.2830883075e+01
3.3831779009e+00 -4.0274176401e+01 -1.1392636221e+00 1.9553494935e+01
-6.7730462028e-01 -2.3263320735e+01 8.5484982371e-01 -1.4102451067e+01
-3.1297877813e+00 8.3468870000e+01 2.1107285119e+00 -6.7192190746e+01
2.3626822981e+00 -7.3287035988e+01 -1.4853243448e+00 5.9347074240e+01
-2.8286084017e+00 1.0039711046e+02 1.8158400918e+00 -9.1330568398e+01
-3.0434325331e+00 6.1257699221e+01 1.6512589015e+00 -4.6809889775e+01
-1.1437427074e+00 1.0967097307e+01 3.6046813789e-01 -1.0741086468e+00
4.5552654883e+00 -8.2345582085e+01 -4.0935454913e+00 9.9842984444e+01
-2.5888686455e+00 4.3203406817e+01 -1.1329203912e-01 -6.3125764663e+00
-2.0617248593e+00 2.9367691512e+01 2.1001546907e-01 -2.8839677234e+00
-3.0822074377e+00 8.3076172281e+01 1.9590735748e+00 -5.7450301411e+01
1.1651058132e+00 -3.0204578829e+01 -4.9421606216e-01 1.4307407156e+01
2.1376855055e+00 -4.2786669168e+01 1.4807989026e-01 8.0486718169e+00
1.6079821500e+00 -5.8247973124e+01 -9.0481640968e-01 4.0882847030e+01
-1.0785309412e+00 -4.0660152019e+00 5.1128364678e-01 -5.3344252008e+00
-2.0117753112e+00 4.1985071536e+01 1.6220464617e+00 -3.9427091073e+01
3.4570743313e-01 -1.7188854419e+01 2.2872363477e-01 -1.5793667033e+00
2.5330300586e+00 -7.1882712651e+01 -1.5346835754e+00 4.8258720199e+01
-2.4121362108e+00 9.2245072104e+01 1.4900553168e+00 -9.6735791791e+01
3.6891226633e-01 6.2910024274e+00 -2.9411910538e-02 -5.3240545192e+00
-2.8671533185e+00 5.8028788300e+01 1.3279609018e+00 -3.5388400057e+01
-1.0918887479e+00 3.0394713001e+01 7.9463585083e-01 -1.9744763999e+01
-2.4911855987e+00 4.7772096154e+01 1.5032159980e+00 -7.6520131054e+01
1.2890976634e+00 -4.8499564873e+00 -6.0080861374e-01 4.7014455990e+00
-2.5143458988e+00 4.3939993343e+01 1.8495401494e-01 -3.8837305964e+00
3.3172112367e+00 -2.7609354381e+01 -3.8102998485e+00 5.6976291789e+01
-2.7264647823e+00 4.4226276592e+01 4.0779499041e-01 -1.6372620705e+01
-3.0316979509e+00 8.2456760521e+01 1.8331978020e+00 -7.6854077701e+01
-2.0286438097e+00 4.2796155376e+01 1.5609641030e+00 -3.7915483919e+01
-9.6135506368e-01 -1.9926591743e+01 8.3569912171e-01 -1.3678375219e+01
4.5046001606e+00 -8.9485555994e+01 -3.5145318484e+00 9.7044371501e+01
