# x[mm] y[mm]
-7.7916349074e+00 1.7515707285e+00
-9.5680385762e-02 1.4183829384e+00
8.3177099731e+00 -4.7446565489e+00
-2.7112206783e+00 3.9532820499e-01
-5.9414080381e+00 -2.8936533612e+00
-2.7187674911e+00 4.6528732861e-01
6.5237003199e-01 1.9070358452e+00
-2.9128247415e+00 1.8550591971e+00
7.3215053809e+00 -7.4839722380e+00
4.1212443691e+00 2.3518198627e-01
-2.5740765719e+00 -5.3201455419e+00
-6.0753307951e-01 -1.8652174883e+00
4.6495840175e+00 -7.2546793250e-01
-2.1646619178e+00 2.3310698417e+00
-1.0518939832e+01 4.8176469672e+00
6.9529518048e+00 2.0125255342e+00
-8.6450352016e+00 3.1002490669e+00
5.7491221987e+00 -6.4225798280e+00
-9.9663000013e+00 6.6528419409e+00
-7.9899352596e-01 -2.2447423668e+00
-5.4563530621e-01 -4.4802625976e+00
-2.6079588746e+00 1.5607544239e+00
1.5398606407e+00 -1.5634665460e-01
-1.1929471790e+00 5.7330040000e+00
1.2541441798e+00 -3.3985090000e+00
6.0917482316e+00 1.2735272608e+00
7.7614289491e-01 -2.9253745010e+00
-3.4452965231e+00 4.2133963498e+00
-5.3236048235e+00 -3.5099528731e+00
3.3467759897e-01 -3.7628005659e-01
7.1306192722e+00 1.5628695971e+00
5.3173080739e+00 -6.7713372620e+00
3.1470751502e+00 -9.7908068922e-01
-2.2131952969e+00 -4.8005390764e+00
-1.0300768315e+00 3.5166154461e+00
-2.0312282191e-02 -1.1134411847e+00
4.0107450616e+00 -5.6452368173e+00
1.0534749693e+00 1.3551226108e+00
-3.3376579172e+00 6.6111846784e+00
1.6999968179e+00 -2.4065718004e+00
-7.7753666145e+00 3.2681694794e+00
3.0175289489e+00 -1.1663761464e-01
7.7409766000e+00 -6.4155464717e+00
-1.0022208471e+01 3.4732267045e+00
-1.2590457820e+00 3.5199319515e+00
2.3788974677e+00 -6.8389313317e+00
4.6814035932e+00 -5.1103018803e+00
-3.2924285251e+00 3.6965266745e+00
-2.7535779522e+00 3.1053713811e+00
2.3897946953e+00 -1.7048461103e+00
-4.9087158366e+00 8.3578107766e+00
-2.4593129353e+00 -1.5678656870e+00
-5.0239170910e+00 4.9663773695e+00
-5.2127139357e-01 -9.9178834035e-01
-3.6343095023e+00 6.2591652730e+00
2.7521707789e+00 -3.0239495710e+00
8.2553273570e+00 -5.4449978793e+00
9.6313874052e+00 -3.8825407271e+00
4.1766482878e-01 -2.0485332223e+00
-2.0417928933e+00 3.2803229065e+00
-7.4153515044e+00 4.6777575830e+00
-3.4518149768e-01 -5.3453427582e+00
3.3777693136e+00 3.6389843662e+00
1.7585438202e+00 -4.2158678665e+00
1.3231817997e+00 1.7091525764e+00
2.2030702985e-01 -3.4010369227e+00
4.1532552788e+00 -3.4565723642e+00
1.8831564077e+00 -8.6188833051e-01
-2.7953673638e+00 -1.8386659949e+00
-3.3755673393e+00 5.1795425379e+00
-7.0820538786e-01 -1.2654740384e+00
2.1958873301e+00 5.3411712217e+00
-3.1697040358e+00 3.7520062024e+00
2.9560712266e-01 -1.3901071273e+00
9.2343718783e+00 -2.6763998466e+00
-4.0365174691e+00 1.2368458285e+00
-9.0177005566e+00 4.0566079509e+00
-2.2148484289e+00 6.1991285215e+00
2.6675507632e+00 -3.3897202016e+00
-3.7247707890e+00 3.9977579973e+00
3.6839834918e+00 -2.4096667637e+00
-6.6109090851e-01 3.1953982428e+00
9.3777940553e+00 -6.5606159503e+00
-2.4999833497e+00 6.2779590785e+00
-3.2900238772e+00 -2.2950376068e+00
2.0709227208e+00 1.4253036155e+00
-3.3522081275e-01 1.0020478043e+00
-1.0693901793e+00 -1.7140584524e+00
-8.9239313248e+00 9.1054828084e-01
4.9970505359e+00 -3.0427597790e+00
5.3816795517e+00 -1.6693408090e+00
-7.5283296213e-01 3.4498707139e+00
2.9122908572e+00 -3.5627044384e+00
3.2175127390e+00 -2.3828543155e+00
-2.5062973232e-01 6.8350971761e-01
2.6445195527e+00 -1.7762681642e+00
-2.4867691881e+00 -2.4874853502e+00
3.8886555363e+00 -8.7250747540e-01
2.7844803325e+00 -4.4967931887e+00
1.1880040849e+00 1.5349894486e+00
-1.8408827417e-02 -7.5051228219e+00
-5.9705749433e+00 8.0626335665e+00
5.7383803299e+00 3.1963078323e+00
-2.5826671398e+00 3.9099132320e+00
-2.2514314317e+00 -1.2602391537e+00
4.8083741479e+00 -4.2846246611e+00
-2.2447205638e+00 -9.2887020865e-01
-1.9049367168e+00 -2.9358803491e+00
3.5669051676e-01 -1.3574211254e+00
1.5059914934e+00 1.3769433311e+00
-2.5437321383e+00 -9.1522582256e-01
-1.0601510616e+01 2.3162603955e+00
5.2668798349e-01 5.8867158703e+00
-2.7322989692e+00 -8.7293257107e-01
-2.8041978301e+00 4.4061197279e+00
-2.3335166880e+00 2.8947732457e+00
2.9078889732e+00 -2.1611443265e+00
4.5962804174e+00 1.6055388245e+00
2.2771061008e+00 -8.0389843604e+00
8.2676695307e+00 -4.5301537002e+00
-8.3209901051e-02 -1.5465485995e+00
4.6651969185e+00 -8.5648979302e-01
-4.4473342259e+00 2.8303244057e+00
-4.4752117153e+00 6.8931110258e+00
2.5676231640e-01 -2.9691759195e+00
4.1298738253e+00 -4.4610171980e+00
-4.1293757874e+00 4.5337070277e+00
3.2151008156e+00 -2.6156523927e+00
9.8883340625e-01 8.7389371256e-01
7.2469905019e+00 -6.6839176311e+00
-7.1454034987e+00 8.3163478546e+00
-1.0111812199e+00 -5.9507195125e-01
7.8677093676e-02 1.3686833232e+00
-4.2784618269e+00 3.0929124690e+00
1.6335739435e-01 2.2650756430e+00
-4.9259938159e+00 2.7767745968e+00
6.0787853283e+00 -4.7559605339e+00
-2.1217568166e-01 1.6203838004e+00
-1.7160063956e+00 3.8548292770e-01
4.3760570703e+00 6.2621524921e-01
-8.7596694094e-01 4.9134977608e+00
-5.0211250848e+00 -3.8405395151e+00
-2.0654449220e+00 8.1175363335e-01
1.2485073945e+00 -8.8886159434e-01
-1.0585783249e+01 7.1801294330e+00
3.3250079118e+00 -7.0486450178e+00
-8.7317452924e+00 2.7247739368e+00
-5.2379813039e-01 2.6605955177e-01
1.9424894485e+00 -2.9679035881e+00
-1.4176373472e+00 3.6659717042e+00
2.7326390949e+00 -4.1348455936e+00
9.4702047017e+00 -4.5720375051e+00
-1.6412045685e+00 8.6545361058e-01
8.9582552389e+00 -2.8319409649e+00
-7.0767420306e+00 -1.5102070869e+00
-9.3802461860e-01 4.0965305165e+00
-3.4236851679e+00 -6.0423309737e-01
-3.0737281348e+00 6.1394181060e+00
7.7981396598e+00 -6.4178314471e+00
-3.8038325505e+00 4.5872499076e+00
-8.3913225767e-01 -7.7216965248e-01
2.4197494635e+00 1.6783337201e+00
3.0901688990e+00 -3.9157365780e+00
2.3443821260e+00 -8.8097495967e-01
2.1786105894e+00 -4.3901838194e+00
3.9202780955e+00 3.0233970600e+00
-6.3990206404e-01 -4.1552223250e-01
-6.5541709698e+00 6.7644005966e+00
9.8442029637e+00 -5.8461311218e+00
-3.4241890124e+00 6.5830407463e+00
2.6030241186e+00 -3.5038327385e+00
-4.7808871567e+00 -3.9682968446e+00
1.1807439505e+00 1.9098937296e+00
3.9211330955e+00 -3.8839646332e+00
-6.5014241784e+00 3.5079828071e+00
4.9287794342e+00 2.3994495700e+00
-3.2090247389e+00 -1.7872252866e+00
9.2703568815e-02 2.2421988155e+00
-5.9994442574e+00 6.2596774329e+00
3.0536420644e+00 -6.0317083514e+00
-6.7621483076e+00 -1.2029905115e+00
-9.8115072753e+00 2.8332085553e+00
-8.6227305391e+00 -4.0745349796e-01
-1.4208096321e+00 7.6935700086e-01
8.7802982722e+00 3.1345054871e-01
9.5910691104e-01 -3.0747260348e-01
2.9332285990e+00 2.7647991031e+00
1.7874879447e+00 -2.0058675139e+00
4.5148629901e+00 -5.8501955879e+00
-5.5468066483e+00 4.8952146814e+00
-1.0735133616e+00 6.5508694955e+00
3.6359997951e+00 -6.1442246270e+00
-5.2447212673e+00 5.8532480732e+00
-8.8339547770e+00 1.1596575574e+00
-1.2355919238e+00 9.9066269017e-01
-1.5081739062e+00 3.9645225570e+00
5.6240965380e+00 3.0984949543e+00
-7.6629238044e+00 -1.0994692651e+00
5.5055719894e+00 -3.7389330538e+00
2.6091197003e+00 -5.2737189532e+00
-1.6758135901e+00 -7.2572507981e-02
-5.0746858855e+00 4.6810498921e+00
-4.5546241830e+00 7.8201792910e+00
1.0241521225e+00 -6.2871954256e+00
2.8254725910e+00 -3.7839448434e+00
-4.1418895143e+00 2.6392658791e-01
-5.8610572939e-01 -8.9165442899e-01
-7.6540554407e+00 7.9911444298e+00
3.7063572584e+00 -5.5079621962e+00
-6.0070378049e+00 2.1147676342e+00
1.5794120092e+00 4.1057314808e-01
-4.5764255486e+00 5.8057966648e+00
-8.6686347033e+00 6.2296542134e+00
-3.6232874262e+00 7.4730832939e+00
2.5401586209e+00 3.2507056994e+00
-2.4749304009e+00 -5.0401676428e+00
6.9519831072e+00 -2.3340625084e+00
-6.0470832786e+00 -2.2136815228e+00
-3.7728756069e+00 4.5700071579e+00
5.9670287260e+00 -7.8869663892e+00
1.7085077265e+00 1.7818489586e+00
5.9890472871e+00 -7.6339724782e+00
3.8026264960e+00 -1.3489387530e+00
-3.6593811819e+00 2.7048986311e+00
-9.1618615662e-01 -3.2163706548e+00
-2.4801250789e+00 6.6016504998e-01
3.5174405863e-03 -1.2223000308e+00
3.4226561635e+00 -5.0669491376e-02
-3.0214539257e-01 -1.5497586775e-02
-2.0046066222e+00 4.8170554211e+00
-7.9963930863e+00 5.4022554866e+00
6.3887767401e+00 -7.7541651373e+00
7.3470185611e-01 -2.3312061088e+00
-3.9764753365e+00 2.1980058457e+00
3.9510855862e+00 -5.8538257536e+00
-6.1727419489e-01 6.4901192076e+00
-1.9701907425e+00 -3.3229411292e+00
-2.5582052972e+00 1.0317759746e+00
9.5677011932e-01 5.1598000611e-01
7.7386545465e+00 2.3748395770e-01
-3.8163176914e+00 1.3821626891e+00
4.2051171736e+00 -5.3143437529e+00
-1.1441788536e-01 -3.5068086730e-01
2.3262089054e+00 -4.0846476658e+00
-7.1954147983e+00 7.5044399231e+00
-1.0400365489e+01 4.3501686146e+00
-4.0124652171e+00 -4.3820425981e+00
2.6301871166e+00 -7.1495732566e+00
-4.4744361623e+00 2.2357230532e-01
-5.9982154178e+00 6.6120135513e-02
5.2158217282e+00 -4.4514528174e+00
-3.8429836239e+00 4.1755689140e+00
-2.6316656954e+00 7.5702548792e+00
2.4573461544e+00 -7.3690280626e+00
9.1201200952e+00 -4.4782959307e+00
4.3457052597e+00 -6.0863221624e+00
1.3830539576e+00 -5.9230076344e-01
5.6931089261e+00 3.2640632204e+00
5.8790519387e+00 -1.5276860456e+00
-6.9247493599e+00 3.1869321064e+00
-7.0067060453e-01 2.0142963588e+00
3.6968133978e-01 -2.1785739783e+00
1.2184028174e+00 2.5607328295e-01
-2.3328887559e+00 7.0020379619e+00
2.5829461180e+00 -7.7266678811e+00
-2.8029719339e+00 2.8637126497e+00
3.6125880285e+00 -4.0140804361e+00
-3.9189050806e-01 -3.0491764184e+00
-5.4081631316e+00 2.5346917472e+00
8.6028895230e+00 -9.3019159596e-02
-1.7942072572e+00 -3.7393789199e+00
-9.5213001416e+00 2.5961617063e+00
4.3561892845e+00 -1.7440583823e+00
7.4424617465e-01 -1.4110034154e-01
-3.3337829112e+00 3.3607239746e+00
2.5851020143e+00 -4.5610259660e+00
-7.7470695180e+00 -6.4653596104e-01
3.8197231992e+00 -4.9227141050e+00
3.1682908622e+00 1.8150872392e+00
-2.0880233878e+00 -2.9597742828e+00
-1.6674774121e+00 6.8572488791e-01
-1.4144940106e+00 -5.5606332925e+00
-7.8495877086e+00 5.0111625393e+00
-5.0475832009e-02 -6.7986382768e+00
8.9768692814e+00 -5.0832657927e+00
6.0905230335e+00 -2.1736228099e+00
-1.6531956763e+00 -1.7809365858e+00
4.0649420943e+00 4.4281724672e+00
-7.2121853874e-02 -3.1674363379e-01
-9.4558544643e+00 6.4776094131e+00
5.9589253443e+00 2.7480734120e+00
-2.5726442327e+00 -1.5945553501e+00
-2.8432847931e+00 2.7149762236e+00
3.2686284967e+00 -4.0749677518e+00
-2.7853980054e+00 3.9729858073e+00
2.4603975407e+00 -2.9618688487e+00
-1.3740130457e+00 2.3103438692e+00
-9.3340815853e-01 3.5223105262e-01
3.9824663345e+00 -2.1686468554e+00
-1.8635789485e-01 -6.6014737365e-01
2.9154150841e+00 -1.4285493149e+00
-1.5759876752e+00 -7.1690854811e-01
8.1138134115e+00 -6.5675848798e+00
-9.7268080115e+00 2.7900531272e+00
-4.1659805625e+00 5.6914712505e+00
9.3335543574e+00 -5.0520252963e+00
1.6468655192e+00 -3.5186464941e+00
3.5927499829e+00 4.1985176428e+00
9.9612373729e+00 -3.4700710709e+00
1.4195643878e+00 5.6582559011e+00
1.7708054409e+00 -1.8563865815e+00
7.6186138651e+00 -2.2273625499e+00
3.1454937291e+00 -2.4852552983e+00
-3.8652300722e+00 5.2931704460e+00
3.3407784599e+00 -4.3204148394e+00
-2.3468377649e+00 1.5474171395e+00
6.0017144732e+00 -2.3599368484e+00
2.1700690501e+00 -4.5611041650e+00
3.3400180592e+00 -3.7073001611e+00
8.1018914916e+00 -3.5963787228e+00
-2.7050409782e+00 7.6145523867e+00
-7.3859407089e+00 6.0025931234e-01
3.0783696920e+00 -1.2629836091e+00
-4.0501868342e+00 4.6568095609e+00
4.3021449969e+00 -4.8100673122e+00
-6.5914563461e+00 -2.1342012015e-01
1.1724426621e+00 -2.5891044372e-01
5.1533691399e+00 -6.8302612366e+00
9.7330551661e-02 2.7701751272e+00
3.0246674270e+00 -3.4668871212e+00
-7.8798607730e-01 4.8376860740e-01
1.7378945649e+00 -1.1730824663e+00
-5.6915418500e+00 -4.1560159997e+00
-8.4217663369e+00 8.2382202772e+00
-6.9869325626e+00 8.0164824528e+00
3.3887045049e+00 -4.6590006096e+00
-9.9666412261e-01 -2.2759801430e+00
-7.9150324215e-01 1.4858179678e+00
2.5214839960e+00 -5.7934502480e+00
-6.6713395556e+00 3.6060368409e+00
-2.3194275498e+00 5.6371114674e-01
2.5387030943e+00 -7.0862216029e-02
3.9786180780e+00 -5.1064592759e+00
-2.2542139421e+00 4.3008813555e+00
6.7049094598e+00 -9.1405419269e-01
-7.8092170685e+00 1.5055029831e-01
-3.1054068449e+00 4.4437614385e+00
3.7894524635e+00 -6.1529095933e+00
-3.0538115058e+00 3.5483547944e-01
5.7532513521e-01 -8.2593110771e-01
-7.9725784243e-01 6.4430946010e-01
2.2616257976e+00 -2.3101788928e+00
-3.5731046404e+00 2.3119595748e+00
-7.8094151336e+00 -6.5890619616e-02
6.5216930677e+00 2.8130027457e-01
2.5103489352e+00 -4.1859016238e+00
-1.4323737834e+00 3.0568071538e+00
5.0518158545e+00 -4.6629818860e+00
6.4787992655e-01 -1.1099149870e+00
-1.4220895590e+00 5.6760139477e+00
1.3262966884e+00 -3.7715003277e+00
-3.6875900819e+00 1.4623577931e-01
3.1621435728e+00 -1.7000039117e-01
6.9331650628e+00 1.1465531605e+00
5.1505636611e+00 -7.7216271200e+00
1.9542433453e+00 -9.7292829686e-01
8.5042545275e+00 -5.4645357501e+00
-9.1690611181e-01 -7.2696476066e-01
-3.5166071373e+00 4.5182207021e+00
5.4670872801e+00 -6.5099372139e+00
-1.8426466537e+00 -1.3627772602e+00
-8.8175761606e+00 6.9471058481e+00
-1.3694238653e+00 -2.5044552796e+00
-6.0126447112e-01 3.6499045315e-01
2.7913557739e+00 -7.8483213318e+00
3.7046265761e+00 -2.0413627933e-02
-5.7550977598e+00 5.7976711482e+00
9.2591048927e+00 -4.2636645726e+00
-8.8079145923e+00 5.9618103872e+00
3.6886457504e+00 -9.2662792196e-01
-6.4856368321e+00 -1.9082667810e+00
-7.9999408442e+00 7.4472511605e+00
-4.7057193325e-01 -1.9476624025e+00
-2.0576955185e-01 1.3184270597e+00
-2.8668568134e+00 1.1853241761e+00
2.4026352633e+00 -3.7334159856e+00
-9.8483210783e+00 8.0760298854e+00
9.1027641862e-01 2.4559430614e+00
-3.6438279299e+00 -2.9274364878e+00
-3.2035027155e+00 4.9306577187e+00
-4.3434171257e+00 4.2845361206e-01
6.1485358682e+00 -6.7487617022e+00
2.3467052654e+00 -4.1628976268e-01
2.4293466011e+00 5.0636074039e+00
8.4001648445e+00 -5.3705959666e+00
5.6298649405e+00 -7.5130396142e+00
-1.9128203053e+00 -1.1244671397e+00
2.7780429507e+00 -2.6163642426e+00
2.2678133832e+00 4.7281482498e+00
-8.1216941717e+00 7.6700022625e+00
9.3036993426e+00 -5.6205937444e+00
-4.3523343191e+00 3.8685763805e-01
5.7963100314e+00 -2.2394791440e-01
1.6687379818e+00 -3.0487428704e+00
-7.7430919576e+00 8.4061462995e+00
3.6485254905e+00 -1.8188653701e+00
-2.3392515890e+00 7.0273100640e+00
1.3757198957e+00 -5.8402682710e-01
-6.5153003963e+00 -2.6465930865e+00
9.0618540720e+00 -5.8465580075e+00
1.8526028196e-01 -2.1866206411e+00
-3.3185776918e+00 3.8726093433e+00
-5.8468648365e+00 -2.4539372605e+00
-1.3050053063e+00 2.7722976802e+00
-5.5720811517e-01 -1.2017569552e+00
-7.2336485320e+00 5.6627761098e-01
3.4920356647e+00 -2.1718006656e+00
-6.9486196604e+00 -2.0914881249e+00
-1.5373519956e+00 5.2586385273e-01
5.0118824329e+00 4.5516798738e+00
2.6416754146e+00 -1.1789627281e+00
4.7536580523e+00 1.7190160005e+00
5.1266580460e+00 3.3426862861e+00
3.1140029748e+00 -4.1369242823e+00
-1.3681075246e+00 4.4324993909e+00
-7.0132146170e+00 -9.5288580106e-01
-3.1657431335e+00 4.0802313605e+00
-2.1609503598e+00 1.8790524438e+00
4.2737456207e+00 -4.4263979048e+00
-9.1507791442e-01 -1.3423445323e+00
-3.6599931474e+00 7.1570002436e+00
3.9362171433e+00 -8.4084922782e-01
-2.5111524276e+00 7.1176658630e+00
-3.7869522513e+00 -2.8745017658e+00
-9.6781602836e+00 4.6665434995e+00
-2.4971939436e+00 6.2611186775e-01
1.1109137936e+00 -2.4682597444e+00
-4.5676109855e+00 3.7470672013e+00
-3.9696397958e+00 4.2812303257e+00
2.5116389991e+00 -4.7512824539e+00
1.6843807488e+00 -2.6090328471e+00
5.5276964606e+00 -2.2783521855e+00
-4.3359873251e-01 -1.7867870895e+00
-1.8634901465e+00 1.3853306918e+00
-2.7000080114e+00 4.2484687855e+00
2.6051642998e+00 -2.2907630765e+00
2.6401734241e+00 3.9476211405e+00
4.3142493262e-01 -7.2002495509e+00
-3.6516881724e+00 1.7459925934e+00
3.6530157310e+00 -4.0851548054e+00
-5.0786452758e+00 5.2860910333e+00
8.4666468595e+00 -4.2805598342e+00
-9.4252726118e+00 4.7810598732e+00
-5.1880036890e+00 6.9151611076e+00
7.7614499517e+00 -5.4667285500e+00
1.0020152116e+01 -3.7165977173e+00
1.0815670305e+00 -1.3657156765e+00
2.7172310036e+00 -6.5810803479e+00
-2.2281132116e+00 2.1560229481e+00
1.5327363354e+00 -3.5368478932e+00
-5.4536472372e+00 5.9340016888e+00
3.3398037917e+00 -3.8306434835e+00
4.9951257834e+00 3.2157608586e+00
-5.7867307318e+00 3.4983422751e+00
-1.9048218903e+00 4.4373253304e+00
-2.7683333335e+00 -1.0465247874e+00
-8.7584714305e-01 -2.9037067472e+00
2.2829152849e+00 -1.4182673103e+00
7.4945127574e+00 -1.8632771374e+00
-6.9426507018e+00 8.1860853866e+00
-6.9914994807e+00 -1.3792181519e+00
-6.0684145977e+00 -2.7263582238e+00
3.8422964356e+00 -5.1380824964e+00
7.9520846351e-01 1.2365942517e+00
-8.4417345089e-01 1.9079626676e+00
3.0452559908e+00 -1.0749482588e+00
2.8381727386e-01 2.5237679383e+00
8.6255882873e-01 -7.1501978218e+00
9.2822495389e-01 4.6201509479e+00
2.9976836295e+00 -6.0372585730e+00
-3.7774882577e+00 1.2411314313e+00
5.5247836846e-01 -2.7146410815e+00
-7.3341798962e-01 1.2758675180e+00
9.6127588215e-01 1.1949464808e+00
9.3665875006e+00 -1.3272615486e+00
-3.4834266500e+00 -5.5216658247e+00
-1.0419228384e+01 5.1490780026e+00
7.1249617376e+00 9.2712103940e-01
-1.0408094357e+00 9.5914256937e-01
-1.4994001568e-01 -3.5553259129e+00
-2.8147184280e+00 4.6411593588e+00
-2.5665719732e+00 -2.5745438487e+00
2.2971407120e+00 -1.8974127179e+00
-2.7147371275e+00 -5.7969480921e+00
1.0124214466e-01 -5.1604538978e-01
-1.3078977223e+00 -2.2320997497e+00
-3.2619761237e+00 3.9726613810e+00
-3.1124990023e+00 3.8861581100e+00
-4.5233465211e+00 1.2403523102e+00
2.6152741844e+00 1.3049408308e+00
-5.7133870925e+00 1.7664752606e+00
-7.0103099015e+00 -1.7339774520e+00
-1.0145459181e+01 6.0611993530e+00
-2.8627177732e+00 -5.4131319058e+00
6.7745779434e+00 4.5052061704e-02
-7.3017355700e-01 4.2582425688e+00
4.0382880709e+00 -2.0783845425e+00
-1.5348206581e+00 -2.3503599582e+00
3.1424677475e+00 -4.1437564568e+00
-1.6625417433e+00 -2.1060130332e+00
5.7441915721e+00 2.0934203266e+00
-2.6418475452e+00 7.5775648552e-01
-5.0161751489e+00 6.1144519620e+00
1.9032687168e+00 -3.0820536298e+00
-3.0530588328e+00 2.5534667418e+00
7.0080190004e+00 -7.0726778954e+00
6.0911016353e+00 -8.4083199418e+00
-1.0478705728e+01 3.2840193528e+00
5.6719374490e+00 -8.0522687850e+00
-6.1042768927e+00 1.1728805023e+00
3.0399656064e+00 -2.7697904716e+00
3.0272485540e+00 -4.8513884167e+00
-2.1912541403e+00 -1.7214375907e+00
3.6348936093e+00 -5.9143825589e+00
2.1588463886e+00 -4.8280950721e-02
7.4888479716e-01 1.2275422466e+00
-4.7556221270e+00 9.5562698451e-01
-2.2030206085e+00 4.4237383321e+00
1.8146231473e+00 -3.1377080689e+00
-3.0576512124e+00 1.1536060180e+00
-6.6077650192e-01 9.2844507835e-01
7.1830252223e+00 -1.2265793701e+00
2.4027958802e+00 -2.5931786225e+00
-1.7093956451e+00 7.1876365746e+00
-1.1945310737e+00 -6.0317564159e-01
7.0936562448e+00 -3.1139446805e+00
-2.1379769155e+00 3.5569178857e+00
-4.2959986757e+00 8.3556591209e+00
-3.8818224984e+00 7.4195921616e+00
5.1254075450e+00 -6.2656926227e+00
-5.6191736752e+00 -7.5750010003e-01
-7.4808334442e+00 -1.0791753345e+00
-6.7637656666e+00 -9.7752481335e-01
4.5830697444e+00 4.0974333211e+00
1.8355670842e+00 -3.6114568713e+00
-8.7080619152e-01 2.8607764481e+00
2.9043560700e+00 -6.9087095008e-01
-1.5182354673e+00 -6.0514016272e-01
-8.9053528532e+00 5.5767935649e+00
-7.5580496893e-01 -2.2036623266e+00
-7.2132741845e+00 8.0268595264e+00
2.9717571792e+00 -3.5642895057e+00
-2.3149961810e+00 -1.3462404312e+00
-7.7536135986e+00 7.4649505633e+00
1.2690930750e-01 -1.0112129507e+00
2.6829881315e+00 5.2188548147e+00
1.6915412527e+00 -2.8975095610e+00
2.8259139794e-01 -5.8687721594e+00
1.4478097773e+00 3.8025602224e-01
-2.9768175789e+00 -6.2191493911e-01
1.4840453035e+00 -3.8018775881e+00
-5.2170385233e+00 5.9965304355e+00
8.3134109062e+00 -6.6310773902e+00
-1.5543825421e+00 -5.1607116879e-01
1.4774711002e+00 -1.0821907922e+00
2.3474742831e+00 2.1433406071e+00
9.3154517068e-02 2.2093231014e+00
-3.6895027750e-01 5.4355599796e+00
-2.9226100421e+00 -5.3438728136e+00
2.7666447387e+00 1.8697226037e+00
-5.0479386203e+00 -2.8081706447e+00
2.1862009783e+00 -3.4557886339e+00
1.3701576414e+00 -8.4295474560e-01
8.3006917574e+00 -6.1135698888e+00
-6.2426934292e-01 1.3788505997e+00
-3.1898797023e+00 6.7567248176e+00
4.4529444148e+00 -5.6570219049e+00
-7.7597514279e+00 2.9822259624e+00
-3.4503073580e+00 3.6854452951e+00
2.7521954577e-01 5.5043884031e+00
-2.0866034654e+00 -1.6311654496e+00
-1.2740849107e+00 4.5742993410e+00
3.8179393325e+00 -3.1177645345e+00
-2.8126954650e+00 4.4057700406e+00
4.4324762342e+00 -8.0874615637e-01
6.1987369443e+00 1.9613049719e+00
-2.8558655744e+00 3.9856179505e+00
-2.9651490021e+00 3.9829405699e+00
6.8222989894e-01 -4.5651651389e+00
1.5590273451e+00 -2.6075843094e+00
-5.2372977463e+00 1.6293200300e+00
6.4374383409e+00 1.1950975246e+00
-6.3475138074e+00 -1.3977077753e+00
-1.3214621371e+00 1.6482407720e+00
2.8651953890e+00 1.0196374747e+00
2.6923017046e+00 2.8899717600e+00
3.1948026695e-01 -4.6309923575e-01
-1.2361806221e+00 7.0283600296e+00
3.3338870966e+00 -8.0667194520e+00
2.3765373398e+00 -4.9815101022e+00
9.7884792562e-01 1.7678089804e-01
-1.0028737056e+00 1.5508998871e+00
-8.0358772472e-02 -2.5170170084e+00
-7.5249249301e+00 -7.8731832476e-01
-1.1616136779e-01 8.8724405420e-02
8.8337174357e+00 -4.6454988467e+00
-3.1089999957e+00 2.1011954537e-01
-2.1883334535e+00 2.3166077769e+00
3.6270864756e+00 -8.1915806244e+00
-3.4211692549e+00 5.5663366004e+00
-7.6820695809e+00 -1.0164302383e+00
-3.8079972230e+00 3.0796339641e+00
1.6640018104e+00 2.5808721463e+00
-4.5179518405e+00 4.6842057169e+00
-4.0406734961e+00 3.4035051692e+00
2.1746148025e+00 2.1699107717e+00
5.8350071498e+00 -4.9591267622e+00
7.4686571323e+00 -7.1067460295e+00
-1.3299928987e+00 5.2366955559e+00
-3.7152588097e+00 -4.9670438413e+00
-5.3318270193e+00 2.2644445886e+00
1.7623208020e+00 -1.6739326120e+00
5.8494667840e+00 -2.9778295691e+00
3.3765181006e+00 -7.4828141626e+00
7.1444689788e+00 -2.3041196271e+00
-1.4368600500e+00 -1.5918245428e+00
3.8513730858e+00 -2.8904852896e+00
-1.9329243437e+00 2.0708514498e+00
1.2569575823e+00 -2.6180327368e+00
6.6955329087e+00 8.8264892801e-01
2.0078180899e+00 -5.6843572297e+00
-3.5948011772e+00 5.6512614537e+00
4.3823846691e+00 -1.3734017672e+00
-3.5102227381e+00 2.0833334521e+00
-3.0427324641e+00 1.7841321114e+00
1.7644133829e+00 -3.1319411589e+00
-4.6130232227e-01 -5.3613347086e-02
-7.3319370481e+00 2.7246609311e+00
-2.2417375002e+00 2.2674059597e+00
-3.7316882824e+00 3.0285613168e+00
-3.4395452675e-01 -3.9747349609e+00
1.2908929513e+00 2.3367885974e+00
-5.3301852326e+00 1.4354235389e+00
-3.1118750395e+00 4.8078352189e+00
4.7346497933e+00 -3.1081558937e+00
-1.7663525612e+00 -1.3540942232e+00
-2.8091926406e+00 3.5831887935e+00
5.6103130393e+00 -7.4152014496e+00
2.3616733659e+00 1.4895083559e+00
7.9504387716e-01 2.1736182473e-01
6.2471688428e+00 3.1646691068e-01
-3.5282051091e-01 1.4736907858e+00
-1.8830186612e+00 -3.2341254541e+00
-3.6446385803e+00 2.9252317384e+00
1.7759827032e-02 9.4332068824e-01
3.9173856471e+00 -5.2704941503e+00
2.1069063936e+00 6.8215067413e-02
-1.9962363125e-01 -3.1368639356e+00
-1.1208037980e+01 5.4758829800e+00
2.5049578958e+00 -4.4574679221e+00
-1.1579532101e+00 6.0498568121e+00
7.6070327555e+00 -3.3999566181e+00
-2.9399554533e+00 2.5009702266e+00
9.3771194487e-01 -7.6896161967e-01
