# X[mm] xp[mrad] Y[mm] yp[mrad]
9.3352148033e-02 -6.2780477699e+01 4.2555501709e-01 2.3028950762e+01
3.8415751231e-01 7.7113495429e+01 -5.6491287711e-01 -5.1350470900e+01
-4.0049169338e-01 -3.9510080003e+00 3.5841980604e-01 1.6447669390e+01
6.4378242928e-01 -6.5943701068e+01 2.7839552107e-01 5.6350057296e+01
4.9408930197e-04 5.3878567924e+01 -2.4988533086e-01 -4.2292818654e+01
-2.5304725918e-01 -1.1465686494e+02 6.5581305133e-01 7.9397212216e+01
-3.3233752018e-01 -6.9391673567e+00 4.0443876271e-01 1.9301859134e+01
5.2672190968e-01 -6.2058851013e+01 2.3773827579e-01 3.1154827987e+01
5.0117095856e-01 -3.6379059033e+01 -1.3900057446e-01 1.1962922260e+01
-2.0400279081e-01 7.4861854581e+01 -3.2671502475e-01 -6.6837777329e+01
5.7285728775e-01 -4.2417553562e+01 -4.3035831239e-02 1.3302974993e+01
3.5829206764e-01 5.8333328870e+01 -5.2731891031e-01 -4.0973320698e+01
-8.8832001913e-02 -7.4120952589e+01 3.7666686243e-01 5.5232092262e+01
-5.1700419344e-02 -6.2333560756e+01 5.2475682512e-01 3.8683641497e+01
-2.2857827377e-01 7.4355016027e+00 3.6101901207e-03 -1.4451071859e+01
-4.8989251454e-01 -5.5958393168e+01 5.2679544224e-01 3.6596251839e+01
8.9522689948e-01 -6.2006546372e+01 2.1868310626e-01 8.0388028909e+01
-3.2845288841e-01 5.1086332776e+01 1.2162154034e-01 -5.6662719899e+00
3.6018270620e-01 7.2656888002e+01 -5.4964224621e-01 -4.9344575356e+01
-2.4020647662e-01 3.7114954629e+01 -1.3544844423e-01 -3.9301894350e+01
-4.5971353246e-01 -3.4546030378e+01 5.0246992776e-01 2.3220895052e+01
6.2900336555e-01 2.0450433706e+00 -2.8499901307e-01 3.1544257367e+00
-5.2975962250e-01 6.2099315732e+01 -1.8657505715e-01 -2.3597132400e+01
-3.7649178656e-01 -2.4141349514e+01 4.9521270732e-01 1.0875081649e+01
-1.1367919716e-01 8.5110109701e+01 -4.0389163595e-01 -7.0419578475e+01
1.5778352222e-01 3.1456860250e+01 -4.1891378574e-01 1.3418841010e+01
4.4918169404e-01 -1.0031182201e+02 4.7016398533e-01 9.3966158902e+01
2.3700824349e-01 -4.9993516109e+01 3.2497149099e-01 1.2944840970e+01
-5.2160818092e-02 6.3232979808e+01 -4.5963110049e-01 -2.8181968362e+01
9.5215703693e-02 2.7717128190e+01 -3.2828443746e-01 3.0014615192e+01
7.5923446954e-01 -5.1544157282e+01 1.5955673277e-01 4.7144996833e+01
1.2224160811e-01 -8.8651640451e+01 5.7128760569e-02 1.7551192851e+01
9.1958142951e-01 -4.4551317284e+01 7.3981136788e-02 5.5350967972e+01
-4.9087633508e-01 5.3159199008e+01 -1.5373740135e-02 -9.5043183718e+00
-6.1026197143e-01 -3.4386002166e+01 4.5050957413e-01 1.8827743613e+01
-2.5796330577e-01 -5.9956030442e+01 5.4925707271e-01 3.2551699481e+01
7.5965013347e-01 -7.9658968624e+01 3.2512617142e-01 9.3318858199e+01
-3.6041438893e-01 -6.5137463941e+01 3.7758067724e-01 3.7661716454e+01
8.6296997631e-01 3.0677815957e+01 -3.4549510224e-01 3.9317801273e-01
-7.5850783591e-01 -4.2965048837e+01 4.4452382136e-01 2.0475751076e+01
2.0474847360e-01 7.8740633586e+01 -5.6672845502e-01 -4.8695116548e+01
-7.5290010086e-01 5.0048760056e+01 -5.2394456457e-02 -3.3708371746e+01
4.1019075154e-01 -5.8587869982e+01 2.7706050201e-01 2.1952637070e+01
-1.5588389880e-01 5.0134815314e+01 -3.6825783306e-01 -1.2329666912e+01
4.8849551085e-02 -4.5022181522e+01 2.0179218544e-01 3.6285363590e+01
7.5060232793e-01 -6.2039436996e+01 2.4303354894e-01 6.4237977430e+01
-9.0534700651e-01 5.3065951964e+01 -1.2439384209e-01 -6.0680878712e+01
-1.2079804100e-02 -4.7579002924e+01 3.9687405517e-01 -5.3159988644e+00
3.8112691134e-01 2.7248001147e+01 -4.8037809648e-01 -4.9955823607e+00
6.5031985402e-01 3.8914970791e+01 -4.2562324820e-01 -1.1276902102e+01
4.2960087052e-01 -2.6887918307e+01 -1.9223370047e-01 4.7759428581e+00
8.5526373674e-01 5.4066884651e+01 -3.9433371341e-01 -8.0521691547e+00
-6.2379615407e-01 -9.3189560582e+00 3.3694492900e-01 8.3371944477e+00
-2.9130057860e-01 -8.1143628685e+00 4.0984293180e-01 2.0474863701e+01
-9.5339642485e-01 2.9641983353e+01 4.2080034267e-02 -3.6505701055e+01
3.5818300713e-02 -3.7390123841e+01 3.0930929901e-01 -1.9052483355e+01
-6.5948994502e-01 2.3813545572e+01 1.9235608848e-01 -1.0698768760e+01
1.4512884759e-01 2.5966040529e+01 -4.3170505621e-01 2.9838431893e-01
-5.1796785683e-01 -1.5484442489e+01 1.5105887622e-01 -8.9351734105e+00
6.3370541592e-01 -5.5427473847e+01 1.5860313646e-01 2.7805594145e+01
-4.0278611674e-01 5.5802748569e+01 -7.9817738904e-02 -2.9016474096e+00
3.0014829417e-01 8.9717931412e+00 -3.5734530413e-01 4.0695619978e+01
-8.4487499588e-02 -4.7299326347e+01 4.4234206910e-01 -5.3860483580e-01
1.3936495507e-01 8.4809511448e+01 -5.7494531362e-01 -5.6758294736e+01
6.7209599512e-01 -7.7594232427e+00 -2.3031674514e-01 1.0913439031e+01
-3.7244760657e-01 3.7586654184e+01 1.9930745369e-01 -2.6816042006e+00
-1.9377172263e-01 -3.1468749786e+01 4.6828645699e-01 4.8942934098e+00
-1.6031538275e-01 1.0262454977e+02 -5.3493815324e-01 -8.2641582004e+01
6.2885549085e-01 -5.2917372455e+01 1.3952230048e-01 2.7373342490e+01
6.2058140328e-01 -1.8877658874e+01 -1.8815577289e-01 1.1203157653e+01
1.0116212976e+00 -1.1469190213e+01 -8.0309634087e-02 4.4044438459e+01
-6.8757077765e-01 5.2585036769e+01 -1.3002502056e-01 -2.8786951326e+01
7.6329135481e-01 -5.9889176274e+01 1.5041064414e-01 5.3037129836e+01
-2.4286950657e-01 -1.0441886845e+02 5.7938729353e-01 7.5192405644e+01
2.0405502114e-02 -6.1802696062e+01 3.0399325233e-01 5.0880134086e+01
3.9925954967e-01 8.7248077787e+01 -5.0039839477e-01 -5.4528527664e+01
-7.9177845760e-01 -8.0603475126e+00 1.5465856659e-01 -2.2433022776e+01
2.4695164514e-01 9.1017234893e+01 -4.9255365492e-01 -6.2450921953e+01
-4.2236431183e-01 -9.3024765113e+01 5.9909239924e-01 6.1482779628e+01
6.5516992086e-01 -6.2675197540e+01 2.3449341234e-01 7.6181085148e+01
3.3821098560e-01 3.9831635192e+01 -4.6619081176e-01 -3.5391441102e+01
-9.6453619449e-02 5.8050163398e+01 -3.9232225568e-01 -1.1567295305e+01
3.1644755362e-01 5.5954019832e+01 -5.1966913495e-01 -3.2263247479e+01
9.7846438092e-01 -1.8289325272e+01 -2.9622038243e-02 5.3751676468e+01
-9.1152076120e-01 -1.7212371595e+01 3.2028935131e-01 -1.4096704617e+00
-9.8212369932e-01 -3.5923777816e+01 3.9993967031e-01 5.5725697092e+00
-4.3650820036e-01 -4.1665324182e+01 4.9754702929e-01 3.0519786846e+01
3.8742929150e-01 -5.4190341265e+01 2.5809311405e-01 1.4003680750e+01
-5.5563608851e-01 -7.1903519444e+01 4.2752708332e-01 3.3846645312e+01
-1.8135620250e-01 5.0969225936e+01 -3.4453410164e-01 -7.3246590762e+00
-3.1621700652e-01 -8.7407030101e+01 6.0066699469e-01 5.9709796278e+01
2.2736864165e-01 -6.2441026131e+01 4.6188905605e-02 -5.3226994980e-01
-9.7404892110e-01 -7.1669687835e+00 1.9518185985e-01 -2.4251072925e+01
3.8798734357e-01 -1.0104209241e+02 4.8464635313e-01 9.7232932541e+01
-3.2148367288e-01 -4.0696674485e+01 5.1014039770e-01 3.4368007942e+01
7.1237430195e-01 -3.7518334475e+01 1.3108039068e-02 2.7154453133e+01
1.9772198487e-01 4.0110666922e+01 -4.7978659071e-01 -1.6541555610e+01
-7.3752331049e-01 -2.3111436751e+01 3.8612968955e-01 1.0698867549e+01
-6.3960694144e-01 3.0809873126e+01 1.0037298538e-01 -8.0334220936e+00
-5.0373631116e-01 3.2015892401e+01 2.2962841163e-01 -7.6419322435e+00
-6.5267884385e-02 5.7836151368e+01 1.4990054849e-01 -3.0759656171e+00
2.4066692504e-01 1.8307409003e+01 -4.1989339766e-01 6.5972010709e+00
-5.2843899881e-01 9.4148714656e+01 -4.0150832399e-01 -8.6198962988e+01
9.2926169774e-02 -3.4119972863e+01 2.8864248751e-01 -1.9707227034e+01
5.1824700109e-01 3.7194266883e+01 -2.5008820072e-01 -8.0853868902e+00
-9.1691280831e-01 5.3715062064e+01 -1.3118562940e-01 -6.4896196787e+01
6.3016247225e-01 1.0409498464e+00 -7.3946123927e-02 2.7375450357e+01
8.3465881188e-01 -4.8919836664e+01 1.6442883603e-01 5.6540516409e+01
6.3532952928e-01 -5.9662166188e+01 1.6504683585e-01 3.4403221423e+01
8.2686738529e-02 -7.0485073864e+01 -6.6172808047e-02 1.0794751290e+01
-2.3105548201e-01 -7.3985904429e+01 5.7285486031e-01 5.0093376878e+01
2.8596215767e-01 4.1453503945e+01 -2.4463029369e-01 -2.1337094696e+01
1.8444246824e-01 1.1514823468e+01 -2.4562550326e-01 5.9201109259e+01
9.2806604801e-01 5.0434340657e+01 -4.0473669485e-01 -4.3181289570e+00
5.6966431076e-01 -5.7211232657e+01 2.0941203939e-01 2.7027893510e+01
4.5085494489e-01 -5.7719635956e+01 3.5936167517e-02 1.3275507003e+01
-8.1755827203e-01 -1.8289374176e+01 3.4964546330e-01 3.7671896384e+00
-8.2418288723e-01 5.6005724278e+01 -1.5578058695e-01 -5.7177720323e+01
-1.6579240783e-01 -4.2814832412e+01 4.8777118827e-01 8.3669200865e+00
2.1955423759e-01 2.7088353838e+01 -4.4741423103e-01 -5.7498847497e+00
-1.8170587093e-01 -2.5073270265e+01 1.4267353566e-01 1.0190152456e+01
8.4626710885e-01 -6.9131688067e+01 2.5925397319e-01 8.4332503664e+01
-5.3665419744e-01 5.3783854036e+01 -1.0447071672e-01 -1.6845772638e+01
-3.5775663495e-01 -3.1533933869e+01 5.1237307607e-01 1.4527021807e+01
-7.4634495342e-01 2.5351935965e+01 1.0229823336e-01 -1.4052673417e+01
-3.4124503684e-01 -1.6033884717e+01 3.7113908828e-01 -4.7579070492e+01
-2.6791876898e-01 6.7461837391e+01 -1.2937604223e-01 -1.1977452822e+00
8.3927435491e-01 2.6836139261e+01 -3.4679454727e-01 2.4690126397e+00
-4.5170260306e-01 4.6949220638e+01 1.3465662976e-01 -1.1528453207e+01
2.8691399873e-01 2.5744630953e+00 -3.8704294946e-01 2.1551567160e+01
1.1253758007e-02 1.1001460498e+02 -5.8668912477e-01 -8.3084986773e+01
4.4025386378e-01 2.4466204096e+01 -4.1516425544e-01 -1.9404734428e+01
7.4325246403e-01 -3.0367164056e+01 -5.0666345480e-02 2.3107112013e+01
-9.2471529422e-01 5.9298429667e+01 -1.4847311336e-01 -6.7140188649e+01
-2.0968875735e-01 -3.7577336713e+01 5.0403214051e-01 1.6620672219e+01
-9.2359694930e-02 7.3975481080e+01 -4.8564921381e-01 -4.4432023000e+01
-1.2319434594e-01 3.0352327086e+01 -2.4820044240e-01 2.4387024081e+01
-7.5861572465e-01 -7.0856539901e+01 4.9977051217e-01 3.3899470080e+01
-6.3970984678e-01 -7.7233303766e+00 1.3477692356e-01 -1.6615985022e+01
6.4523852237e-01 7.5866477968e+01 -4.8544319828e-01 -3.6576450860e+01
-6.0218927627e-01 -3.1268337422e+01 2.3401311038e-01 9.7151890104e-01
9.5151578102e-01 -1.6946951807e+01 -9.5174519991e-02 3.5550279935e+01
2.3770452149e-01 3.8465074140e+01 -3.9976623630e-01 2.8494725814e+01
1.7169749635e-01 -4.1533215619e+01 3.0739992533e-01 -2.4657690042e+00
-1.3368070139e-02 8.5164662003e+01 -5.4898834457e-01 -6.0905712864e+01
8.1548774841e-01 1.9949117330e+01 -2.0276144011e-01 1.5268982179e+01
4.8840786685e-01 -6.4743876812e+01 3.1603600535e-01 4.3428946733e+01
-1.1891922974e-01 -3.7658945559e+01 4.9108587966e-01 1.8779635880e+01
7.1642155587e-01 7.2917952753e+01 -4.9316281447e-01 -3.0939803955e+01
-1.1227515356e-01 7.6418395796e+01 -3.5985404888e-02 -4.3936900195e+00
-7.2413198926e-01 -7.7857867710e+01 5.7023349301e-01 3.9498870359e+01
-2.8011420792e-01 3.0941598937e+01 -2.0735243374e-01 1.3305255359e+01
-3.0968158114e-01 -5.4220326442e+01 3.0383553577e-01 2.9151903544e+01
4.2421737599e-01 -4.7137697901e+01 2.5045750288e-01 1.4100682014e+01
-6.0894627401e-01 3.5113983523e+01 -7.5483797297e-02 -4.8044043088e+01
-8.8455878139e-01 2.4592098163e+01 9.0935604762e-02 -2.6442444837e+01
4.7028095233e-01 -5.2766616187e+01 -1.0733819409e-01 2.2566489189e+01
6.3758388854e-01 7.5638765439e+00 -2.8729620712e-01 -1.1589852525e+00
9.8712457705e-01 1.1782188364e+01 -2.4270408244e-01 2.0326217525e+01
-3.8657590924e-01 -7.7454295748e+01 5.7445185173e-01 5.2803776207e+01
3.3966087226e-02 -5.7428003564e+01 4.3302340730e-01 1.3229096095e+01
2.2766365748e-01 -1.0203091830e+01 -3.3716853463e-01 -5.1392431935e+00
-4.4288661969e-01 -6.8044184821e+01 5.6270125773e-01 4.5003454450e+01
3.8302173015e-01 3.6408189705e+01 -4.7709584284e-01 -2.0611382731e+01
-6.0016221809e-01 8.5678170191e+01 -3.5779747830e-01 -7.6329523044e+01
1.7381175647e-01 -4.4034405985e+01 3.2499680781e-01 -1.4913759879e+00
3.5060215133e-01 2.8981959362e+01 -4.5188773168e-01 -2.5807743343e+01
-4.0558505275e-01 -8.4200115968e+01 5.8979345057e-01 5.5088490837e+01
-5.6719609332e-01 3.8696801069e+01 7.9469991696e-02 -8.7859408145e+00
6.5056042143e-01 -6.5945812455e+01 2.3441626828e-01 4.9339177334e+01
8.3669075370e-01 1.2754681110e+01 -1.6257449088e-01 2.3876349507e+01
-7.7217645887e-01 2.2648433800e+01 8.0772120501e-04 -4.4535048366e+01
1.9645657358e-01 -2.2454294651e+01 8.1386963582e-02 2.7314340881e+01
7.6082095681e-01 -6.8271754271e+01 2.7460443501e-01 8.3075263471e+01
2.6013938963e-01 9.0310320206e+01 -5.9118118064e-01 -5.9925866371e+01
5.8432583923e-01 -6.1302799928e+01 2.1463448017e-01 3.4156245921e+01
-4.1856225918e-01 -9.3062879887e+00 4.6065473332e-01 -4.7992972899e+00
1.8476135441e-01 4.0261784062e+01 -4.4226306631e-01 8.7489643082e+00
5.7111685035e-01 -3.3067521408e+01 -1.5408397855e-01 1.7297282736e+01
2.4142116654e-01 -3.7103462983e+00 -3.4344320123e-01 -1.5551260516e+01
-5.0825763056e-01 -5.3425656053e+01 5.0521197375e-01 3.5623237491e+01
7.0726294509e-01 6.3546938160e+00 -1.1900625354e-01 2.4245402683e+01
-5.4113493855e-01 7.5830044679e+01 -3.4541819478e-01 -6.0731878625e+01
-1.6541343296e-01 5.4280397295e+01 -3.4770008412e-01 -9.3217283811e+00
-2.1468598158e-01 -3.7163244270e+01 4.6568417332e-01 -6.8745026459e+00
4.3020285978e-01 -5.5771813147e+01 -4.0586738915e-02 1.5181187432e+01
-8.0965275895e-01 1.8105013018e+01 1.6783640963e-01 -1.4987098184e+01
5.0829327472e-01 5.2447861308e+01 -4.8558372748e-01 -2.7584113071e+01
5.5721391406e-01 7.3732065609e+01 -4.4576976268e-01 -3.5511332625e+01
-3.0445747464e-01 -9.3528002570e+01 6.0314939242e-01 6.4524483437e+01
6.6578330826e-02 -3.6346599738e+00 5.1514571224e-03 5.0879024322e+00
4.8429178854e-02 5.1058475588e+01 -4.7092061944e-01 -1.6561099260e+01
-8.3850924204e-02 -5.9127900429e+01 5.0738454120e-01 2.9254792435e+01
9.4176948738e-01 -2.0324536608e+01 -7.9394148742e-02 3.5193690717e+01
-8.8014357840e-01 -4.7326487824e+01 4.0710732070e-01 1.1909153894e+01
-6.9718882276e-01 3.2526058311e+01 7.9061371689e-02 -1.2111293266e+01
-5.5286027024e-01 -8.7543023691e+01 5.2608283360e-01 4.8583703529e+01
2.2277483454e-01 -1.8517235945e-01 -3.4219046960e-01 3.2951477905e+01
-4.3658413784e-01 9.6809535514e+01 -4.5422760783e-01 -8.3513254683e+01
-9.3554363044e-02 -5.4957028036e+01 5.1018596417e-01 2.3517878671e+01
2.9361215971e-01 -3.1881325563e+01 -2.2785573539e-01 2.7753360600e+00
-4.9592120654e-01 -5.2792105462e+01 5.1048426297e-01 3.3232652330e+01
8.5436616002e-01 -2.0898375303e+01 -1.1292101484e-01 2.9303368806e+01
6.8495341887e-01 -5.8041510574e+01 1.9362270959e-01 4.4922896265e+01
9.0339655330e-01 4.1847286559e+00 -2.0562535486e-01 1.6930724988e+01
-9.9526388375e-01 5.0060583539e+00 1.8686038255e-01 -2.0515319796e+01
5.3250960553e-01 -6.3628821225e+01 2.5076008644e-01 7.4387247622e+01
-2.2811105393e-01 -5.3380395583e+01 5.4011396359e-01 3.3963191228e+01
7.9371983933e-02 1.5027446061e+01 -8.8713592389e-02 -8.8805600084e+00
-9.2559120561e-01 4.2992689350e+01 -6.3387712806e-02 -6.1251285136e+01
4.3615209931e-01 -4.0300848918e+01 -1.3248130360e-01 9.5988727320e+00
-7.0135333211e-01 -7.6004942771e+01 5.2477244405e-01 3.8812013221e+01
4.5073200994e-01 3.9536429931e+01 -4.7788661923e-01 -1.9617727806e+01
3.0269110335e-01 2.1713621044e+01 -4.2537076605e-01 2.0531480358e+01
4.4984943850e-01 -6.5842557468e+01 1.3388109667e-01 1.7447072231e+01
-6.7927574835e-01 3.3626644659e+01 7.9788893883e-02 -1.3490843421e+01
1.8151124107e-01 -8.1881348635e+01 4.8719139387e-01 5.5675538187e+01
-9.7114838616e-02 4.7643491752e+01 -3.6936593943e-01 -4.5813645683e+00
-5.6627798563e-01 8.6252063606e+01 -3.6531130782e-01 -7.9883361233e+01
4.4596510307e-01 2.0420744997e+01 -4.3960244822e-01 -1.4568996034e+01
3.5170134678e-01 -6.2073720523e+01 6.4098316406e-02 5.5882139975e+00
-4.2985616022e-01 4.2877201691e+01 1.3498219706e-01 -6.7797333873e+00
-2.0832499372e-01 4.7081623754e+01 -2.0664980803e-01 -4.4486204420e+01
-4.9732884978e-01 2.4175894392e+01 2.2786919222e-01 -1.6895540911e+00
2.4793997975e-01 2.5804114881e+01 -3.9156886881e-01 3.2297722823e+01
-3.6982690703e-02 -3.8938057138e+01 3.5987133433e-01 -1.7151184382e+01
-4.0369600213e-01 -3.1316156024e+01 5.2388118358e-01 1.7805208913e+01
-4.3901197163e-02 6.0491369692e+01 -2.8574025081e-01 -4.8092173670e+01
3.6570209439e-01 -5.1366686670e+01 2.9558931099e-01 2.3017973464e+01
5.5988267148e-01 -9.0684764145e+01 4.0110120293e-01 9.2663995118e+01
-6.8166697068e-01 4.4375836507e+01 -1.1699866448e-01 -2.3699644789e+01
6.8078434572e-01 -4.3083384411e+01 3.7194833574e-02 2.6770855862e+01
3.2981576871e-01 -6.7120863717e+01 1.2799582852e-01 7.2262636500e+00
-9.4220732612e-01 -8.7659321602e+00 2.8661782775e-01 -7.2749207634e+00
9.4800624511e-03 5.3185158859e+01 -4.2586107292e-01 -6.4101153727e+00
2.0517624377e-01 -1.0301401107e+02 5.5297205535e-01 8.1996881151e+01
-2.6510127741e-01 1.5829407130e+01 -3.8781850959e-02 -2.1948307538e+01
-2.6155205629e-01 -2.4462298522e+01 4.8488821940e-01 8.0856622183e+00
5.1285092209e-01 -4.3586852916e+01 -2.3870951052e-02 9.0822416547e+00
-5.3462408428e-01 4.5846156048e+01 -2.0609310427e-01 -1.8002894530e+01
2.5531596081e-01 -8.7120221613e+00 -3.3380246733e-01 -8.1553704769e+00
3.1587898551e-01 -1.5072346353e+01 -2.8217532218e-01 6.1886259969e+01
5.7587511714e-01 -4.3462429376e+01 -3.9718407705e-03 1.6543275239e+01
1.6665929339e-02 6.5472467243e+01 -3.3001357221e-01 -5.2097853865e+01
7.4370973930e-02 1.0560337962e+02 -5.6408301292e-01 -8.1138910076e+01
1.9540067268e-01 8.7181451828e+00 -6.2114872519e-02 2.2541537362e+00
-6.9348383834e-01 -4.3684307719e+01 4.5866603741e-01 2.4771749739e+01
3.7417071644e-01 5.2488480985e+01 -5.2053418216e-01 -3.0755840623e+01
-6.7487561427e-01 8.4102608326e+00 2.5693758848e-01 -8.3545819227e-01
5.9910707157e-01 -1.0049268134e+02 4.4392408200e-01 1.0148766579e+02
-6.1474659329e-01 3.7813779334e+01 6.0388517514e-02 -9.8778785151e+00
1.1534567012e-01 -7.2920393127e+01 4.8315052868e-01 4.5491077343e+01
1.8006111490e-01 3.6354307285e+01 -4.6601617133e-01 -9.3823390696e+00
-5.0092715678e-01 4.2152510080e+01 2.3013901719e-02 -4.4466301570e+00
5.1453149979e-01 -6.9028874789e+01 2.9366823660e-01 4.8976867111e+01
-2.3507592662e-01 -3.0925091326e+01 4.8416007501e-01 4.0475764324e+00
8.8901749399e-01 -1.0535245567e+01 -1.4647272827e-01 2.3549376769e+01
-9.6936051579e-01 -2.2446254604e+01 2.7791820443e-01 -1.2676664785e+01
3.2015349917e-01 -6.5527414126e+01 5.4859360291e-02 6.7860416820e+00
-5.0279283457e-01 -4.4371761769e+01 4.9331843002e-01 2.8297330939e+01
3.8472975406e-01 1.3882366689e+01 -3.7027614010e-01 -1.8931167847e+01
-9.3243685447e-02 -1.0494632959e+02 5.6694482688e-01 7.8513240449e+01
-2.3895878805e-02 -4.9412621727e+01 4.4538708948e-01 8.9045773744e+00
1.6770347490e-01 1.8421468025e+00 -1.9849136307e-02 7.7779922060e+00
-1.7599626751e-01 -2.8940436866e+01 3.5956721624e-01 -3.3840669917e+01
-5.8190073320e-01 6.0231080807e+01 -8.4139846389e-02 -2.4190742264e+01
1.0313628034e+00 -5.9975351879e+00 -1.1942952376e-01 3.7864279045e+01
-9.0858350908e-01 -1.1688490550e+01 2.8285696263e-01 -3.6365726756e+00
4.9817414428e-01 7.9838162970e+01 -4.8292423653e-01 -4.4792079827e+01
2.6042146900e-01 -4.8096481106e+00 -5.7725830916e-03 1.3489925127e+01
-3.3491299206e-01 -1.5421563857e+01 4.7659973633e-01 1.0147282774e+01
-9.6435682374e-02 9.3145045890e+01 -5.4620189147e-01 -6.7782581771e+01
-6.1002903678e-02 5.6801184674e+01 -4.2473649946e-01 -1.5803988792e+01
1.1913160042e-01 -1.0314355253e+02 5.7606849101e-01 8.1161377469e+01
4.1657753799e-01 -4.4499462496e+00 -3.1910968382e-01 -3.2721603962e+00
-3.2424042555e-01 1.6309105039e+01 2.9378027231e-01 7.4891899854e+00
8.8046579208e-01 -3.2415613872e+01 2.3041733963e-02 3.9109996862e+01
-4.4182643858e-01 3.8097264303e+00 4.4451778589e-02 -2.0421416361e+01
1.2439084872e-01 2.1369100010e+01 -3.8050374736e-01 1.8354408359e+01
1.3974000463e-01 1.0457639814e+02 -5.7903492564e-01 -7.8714866442e+01
1.0489623711e+00 2.7176190855e+01 -2.6245043581e-01 2.1950360756e+01
-8.2410226736e-02 4.2816082592e+01 -3.4086291850e-01 7.9170091623e+00
3.0530269544e-01 -1.1287814887e+02 5.4079902761e-01 1.0061345779e+02
4.6770050579e-01 5.5628731443e+01 -4.9441192844e-01 -3.4349295400e+01
-2.7858854988e-01 -5.8427311966e+01 5.4710067430e-01 3.7786091285e+01
1.7211421994e-01 -5.5732544390e+01 3.6816012922e-01 1.4438648336e+01
-6.8912183416e-02 5.4507406971e+01 -4.0544292322e-01 -1.2119686288e+01
5.9187367483e-01 -2.9397550354e+01 -1.4141806188e-01 1.5897636078e+01
-5.0112291502e-01 5.0845869584e+01 1.7382710176e-02 -9.9141622942e+00
-2.2747983232e-01 -4.1950379464e+01 5.0822820186e-01 4.9187501743e+00
-5.2337232775e-01 4.6616450708e+01 1.1544190509e-01 -1.3904696093e+01
-3.7855122411e-01 -4.2186325173e+01 5.2751328519e-01 3.1462464497e+01
-4.6806348234e-01 5.6814659053e+01 -8.5160871653e-02 -1.1978700359e+01
2.4603219959e-01 1.1382844769e+01 -4.1536731101e-01 -1.7685996159e+01
-7.8058650503e-01 -6.2700919605e+01 5.0725087497e-01 3.0220958238e+01
3.4893892913e-01 -4.5803516462e+01 2.7306707714e-01 9.3603758530e+00
-1.2920373600e-01 2.9018845738e+01 -1.0343001088e-01 -2.7774694326e+01
1.7650649763e-01 4.7472971543e+01 -4.9595383299e-01 -2.3812955229e+01
-1.9981246407e-01 -6.0983533484e+01 3.2661659672e-01 3.9795893660e+01
-8.7883989749e-01 -4.1702726625e+01 4.0074785096e-01 1.1449587393e+01
-1.1100205499e-01 7.8161339717e+01 4.0085181089e-02 -1.2013285377e+01
-7.3627392548e-01 5.1708955836e+01 -1.1841192842e-01 -3.5476319264e+01
2.8236575038e-01 -4.4877920093e+01 2.6345765693e-01 -7.5082474433e-01
5.2647120572e-01 -5.7417520231e+01 4.6243623088e-02 1.7674073650e+01
4.9806841917e-01 -5.6887645216e+01 4.8973235587e-02 1.4058516248e+01
-4.3642040621e-02 -1.0854679567e+02 5.4952432053e-01 8.3610443656e+01
1.5680347312e-01 3.7459420114e+01 -4.6333004121e-01 -6.2336970951e+00
2.2223712843e-01 -5.3011677467e+01 -1.3374377025e-01 6.5381862109e+00
9.7266084015e-01 7.9994401449e+00 -1.7932426998e-01 2.9570163933e+01
-5.5432395872e-01 5.3323147023e+01 -1.7898124349e-01 -1.7409571577e+01
-9.1185587858e-02 9.5927250115e+01 -4.8176110228e-01 -7.7530022718e+01
5.9962559007e-01 -5.4952755020e+01 1.9710497986e-01 2.8027849135e+01
2.7107304841e-01 -8.0314424829e+01 3.7082099140e-01 7.5463966306e+01
9.3009163886e-01 -2.9432053489e+00 -8.1824952610e-02 4.0424548910e+01
4.8379014985e-01 9.1095866903e+01 -5.5341773622e-01 -5.5146208226e+01
-7.4876135490e-01 -8.3739647480e-02 1.0875801952e-01 -2.6474491360e+01
-2.7481541896e-01 8.0517880562e+01 -7.4641189715e-02 -1.4205090162e+01
-5.0483788200e-02 2.7350218149e+01 -2.0198873336e-01 3.8887654488e+01
-9.1197524058e-01 3.9647143647e+01 -5.8213622543e-02 -5.0538368996e+01
-3.4118397974e-01 4.7799074540e+01 -2.7851027469e-01 -1.1277833465e+01
1.5106882314e-01 -4.6560444654e+01 3.3942654264e-01 2.2025456960e+00
7.6085932846e-01 -1.9763176385e+01 1.1430119869e-02 4.8820486072e+01
-4.3220822065e-01 5.4426467170e+00 3.9835040442e-02 -2.1203782048e+01
-1.0409306044e+00 3.9501000750e+01 -3.2443587447e-02 -6.0929483741e+01
-3.3874687158e-01 9.4145727948e+01 -4.3155355706e-01 -8.3880753959e+01
7.0157806554e-01 -7.2339448125e+01 3.0266776776e-01 7.9687697563e+01
6.5391569948e-01 -6.9142817309e+01 3.0252322348e-01 6.4566629029e+01
-9.6418663899e-01 3.8607362695e+01 -3.5698299673e-02 -5.1198515530e+01
5.4594065155e-01 -6.6272008989e+01 1.7407563691e-01 2.6508733642e+01
2.9382605456e-01 -6.3297651316e+01 1.9494975257e-02 6.8596345185e+00
-4.2397481093e-01 5.5456723886e+01 2.4864378835e-02 -8.0286550459e+00
9.7186300707e-01 3.3773269990e+01 -3.0960511930e-01 1.1369598236e+01
-5.3978383684e-01 -2.7888983516e+01 4.1826992218e-01 2.0732301685e+01
