# X[mm] xp[rad] Y[mm] yp[rad]
-2.7060081729e+00 5.9755955106e+01 1.5035715896e+00 -6.5258200406e+01
1.4295161530e+00 -3.3485070504e+01 -2.8030972448e-01 2.0616482736e+01
-2.8576889948e+00 5.9805011272e+01 1.6925753683e+00 -4.6094541081e+01
-2.7348186289e+00 7.5129057075e+01 1.6126424021e+00 -7.4270071848e+01
-3.3988870799e-01 -1.6128594276e+00 1.3864778800e+00 -2.3093513258e+01
1.5349570159e+00 -5.7784318019e+01 -7.8778643376e-01 3.8586392997e+01
-2.5291103264e+00 3.9406778889e+01 2.8244765550e-01 -1.3487604817e+01
-1.3003267388e+00 2.7008259062e+01 7.5972066562e-01 -1.9158685439e+01
2.6708685131e+00 -2.2561533636e+01 -1.8147450667e+00 2.5739873338e+01
2.4569294120e+00 -3.1886180299e+01 -2.5098964122e-01 2.0871702471e+00
-2.2840465685e+00 3.0204839965e+01 1.2490743403e+00 -4.2450188759e+01
-2.2035757272e+00 4.8053279879e+01 4.8893611428e-01 -1.5968883948e+01
1.2679989042e+00 -3.5867519249e+01 -2.2847335383e-01 1.1897328385e+01
-2.3089552414e+00 4.4280246796e+01 1.0369781920e+00 -2.8867069256e+01
2.5161791402e+00 -7.3971406042e+01 -1.3243225509e+00 5.5415141674e+01
-2.4263400506e+00 5.3541571401e+01 6.7425965826e-01 -2.0662694361e+01
2.2929563773e+00 -6.1415010025e+01 -1.3016535009e+00 4.8275330736e+01
3.6804159240e+00 -7.1097043415e+01 -2.6783015516e+00 6.5136422697e+01
-2.9962349244e+00 8.5361449801e+01 1.7989305957e+00 -7.0737918400e+01
2.2257653816e+00 -4.8180622946e+01 -7.7047500740e-01 3.1015131909e+01
3.7575354740e+00 -3.5384639885e+01 -4.2268884919e+00 6.3874047477e+01
5.2551684556e-02 -2.9602446410e+01 -2.8867311705e-02 1.2996814261e+01
-1.9308139962e+00 2.8884343500e+01 2.8014112638e-01 -2.1167699857e+00
-2.6010263258e+00 3.8603423440e+01 9.1203624984e-01 -2.5173344421e+01
3.7794813595e-01 7.5807447744e+00 -1.6870790411e+00 2.0753057669e+01
-1.3671989348e+00 2.5189213376e+01 4.7838666161e-01 -1.5520659894e+01
2.6581846351e+00 -3.1118832669e+01 -6.9821131043e-01 1.2101980184e+01
-3.6663761020e-01 2.1218753233e+01 -7.7729318132e-01 6.4808762396e+00
4.9196806269e-01 -2.2622114039e+01 -3.0845472135e-01 2.0959223534e+01
3.6118487369e+00 -4.2782396180e+01 -3.6503535280e+00 6.0233917136e+01
-2.7725649867e+00 6.4353366837e+01 1.5154237913e+00 -6.8198308416e+01
-1.6473446036e+00 2.3763423617e+01 -1.0005073826e+00 7.3709818318e+00
3.8851259284e+00 -7.1151539311e+01 -2.5024789435e+00 6.5627247262e+01
3.1217192354e+00 -4.5766350469e+01 -1.4853037293e-01 6.9898773901e+00
2.1955378557e+00 -6.4913399545e+01 -1.1537709846e+00 4.5217981569e+01
-3.6962848879e-01 5.1973620725e-01 -3.5054214026e-01 1.6936188940e+01
-2.5730336806e-02 4.7967361807e+00 -8.2238245758e-01 4.7226308388e+00
-1.8781973160e+00 2.1444939129e+01 1.2544761684e+00 -3.5209135312e+01
3.2253230952e-01 -1.5868172936e+01 1.2681550291e+00 -1.6669988726e+01
-1.5794810987e+00 3.2357687979e+01 8.7909063721e-01 -2.2283374868e+01
3.8370666430e-01 -4.3649455015e+01 -1.5387867147e-02 1.6288025606e+01
-2.1015299963e+00 3.1389873421e+01 2.5283589376e-01 -4.5418555424e+00
3.6299408859e+00 -4.5609715413e+01 -2.0598404363e+00 3.9266882872e+01
-2.4123409178e+00 5.4390830554e+01 8.2268383056e-01 -2.3934083715e+01
-2.4564893751e+00 3.7982297525e+01 1.3630116604e+00 -4.5256935267e+01
1.0667579268e+00 -2.1474692388e+01 -5.6838366638e-01 1.3092103933e+01
4.3495293462e+00 -7.2891276458e+01 -3.6350015995e+00 8.2742928720e+01
-2.4757996044e+00 3.8639829433e+01 1.3679248950e+00 -4.0329054920e+01
3.5933894072e+00 -8.3004778603e+01 -2.3625134428e+00 7.1440563234e+01
2.4333416939e+00 -3.0908663230e+01 -7.5592823230e-01 1.8004244365e+01
-2.3237482424e+00 4.1669601067e+01 1.4605233235e+00 -5.1195381143e+01
-2.4545477191e+00 3.4879579306e+01 8.8032859835e-01 -2.3669202460e+01
2.5479571169e+00 -2.7433121773e+01 -7.2834972565e-01 1.0443314813e+01
1.4392770394e+00 -5.7529979505e+00 -1.0137947892e+00 1.1762903580e+01
2.2056284152e+00 -6.8852965820e+01 -1.1786153806e+00 4.8440032595e+01
1.4667192205e+00 -3.0639016856e+01 4.8703387731e-01 3.3375711397e+00
-7.4734775363e-01 2.1970638531e+01 3.0333788761e-01 -1.0606926711e+01
-2.6380776701e+00 4.0611177505e+01 5.9651531568e-01 -1.8889176670e+01
-2.3573506814e+00 5.1541545807e+01 1.2949491173e+00 -3.4317798026e+01
-1.8242283379e+00 2.4934420938e+01 -5.4750777855e-01 3.3616788319e+00
2.1234488555e+00 -3.7357941951e+01 -1.4690664857e-01 1.3307682602e+01
-2.6382949423e+00 4.2168570683e+01 4.5514200417e-01 -1.7443872358e+01
9.5363919643e-01 -3.1676129345e+00 -1.8320732217e+00 2.4874995203e+01
-1.9159923300e+00 3.1493736375e+01 1.4865283150e+00 -3.8129995001e+01
-1.1667622684e+00 2.3045102568e+01 6.3705818935e-01 -1.8034751263e+01
-2.7850373510e+00 4.7912023933e+01 -6.1834352708e-01 6.8346947115e+00
-1.9185557767e+00 2.9299690816e+01 4.1780706339e-01 -4.0056837332e+00
3.5037259016e-01 4.8521710741e+00 3.6921505059e-02 -5.2752220011e+00
2.1525410026e+00 -1.8241223047e+01 -9.7532878166e-01 1.2670540281e+01
-2.8988048131e+00 5.3813076185e+01 1.4803089205e+00 -4.6682471848e+01
5.1136632993e-01 -1.6668883446e+01 3.0044542176e-01 7.7464748652e+00
-3.0190012875e+00 8.1093558075e+01 1.7658786957e+00 -7.3321240899e+01
-1.1075613036e+00 1.5742111443e+01 -1.9068343437e+00 2.0342473126e+01
2.3213805046e+00 -7.1728426185e+01 -1.1492145277e+00 4.6184648918e+01
6.6495473058e-01 -1.8991766675e+01 -9.8454595410e-02 5.5640277854e+00
-2.7991692775e+00 6.0870162526e+01 1.6644533408e+00 -4.1413520392e+01
-1.2637255769e+00 1.6028298233e+01 1.2305442189e+00 -2.5180082619e+01
-2.9605129546e+00 6.3940232832e+01 1.7214163786e+00 -4.9522992612e+01
3.2982130181e+00 -7.5124943969e+01 -1.9939206132e+00 5.7869242184e+01
2.4465577140e-01 -9.9471904875e+00 1.5550430862e+00 -2.5906426618e+01
-1.3160209552e-01 -2.6480668413e+01 2.6054867903e-02 1.2245883508e+01
-2.4932158753e+00 3.7329526818e+01 5.0717458542e-01 -1.4284600764e+01
1.1775738113e+00 -2.0186836327e+01 1.0508193039e+00 -1.2483452520e+01
4.2030943600e+00 -4.2748100179e+01 -4.4365256879e+00 6.9666172824e+01
4.2778409291e+00 -5.6500379509e+01 -3.3842197687e+00 6.4981118191e+01
-1.4535169090e+00 2.2952994190e+01 -2.1817361421e-01 -5.5619661485e+00
-1.8599963288e+00 2.8507197908e+01 -3.5325535596e-01 -3.7856258649e+00
-1.6806858664e+00 1.1121455666e+01 7.2254824618e-01 -1.4831243804e+01
3.6025073964e+00 -5.6310522437e+01 -3.3433914196e-01 8.2126841317e+00
3.2751722332e+00 -8.0245883449e+01 -1.9652885342e+00 6.4007901242e+01
2.7882148061e+00 -4.1517803680e+01 -7.6668469017e-01 2.1079804398e+01
1.1566110215e+00 -1.3772204279e+01 7.5750567398e-02 -6.4271146655e+00
1.0795975162e+00 -5.6313441246e+01 -4.2206764870e-01 2.8746067979e+01
4.0544255050e+00 -8.9779813774e+01 -2.8429397953e+00 8.8267162511e+01
-8.0545596377e-01 -1.3223009933e+01 6.2006955349e-01 -7.5072352528e+00
3.7999391795e+00 -6.0381369218e+01 -3.1770064357e+00 6.4757478417e+01
-2.2538116419e-01 -2.1785679643e+01 4.0750625138e-02 9.1258060306e+00
-2.1903872860e+00 3.7117578370e+01 5.7175790940e-01 -2.0157710274e+01
-3.0152447134e+00 8.4281843855e+01 1.8646588441e+00 -6.9877651048e+01
-6.9681823131e-01 2.4888156588e+01 -1.0114339834e+00 9.9556216574e+00
-3.0229815208e+00 6.2958900455e+01 1.6700491269e+00 -4.9450986244e+01
2.7291935241e+00 -3.4032353273e+01 -1.0402147187e+00 2.2114833551e+01
-2.8831084209e+00 7.0777867435e+01 1.6712057811e+00 -5.3193593931e+01
-1.7976135243e-01 -7.8901887822e+00 -2.3536597609e-01 1.5560398560e+01
-2.4285295199e+00 3.8272863105e+01 1.5748346195e-01 -1.1965858338e+01
1.9397977046e+00 -1.2590367680e+01 -1.2707452731e+00 1.7065857728e+01
-5.1909491688e-01 -2.0288497602e+01 4.7233277515e-01 -2.2922381789e+00
-2.2014682726e+00 3.8677458623e+01 1.5388738789e+00 -4.6921658681e+01
1.8171363470e-01 -3.4992132959e+01 2.0565028668e-01 7.0250875714e+00
4.8480202707e-01 -1.6121313747e+01 8.7335775674e-01 -5.0573451284e+00
-1.5431657916e+00 3.4086468818e+01 9.6935678120e-01 -2.3655323044e+01
-3.0355229322e+00 7.0501126003e+01 1.7173301397e+00 -6.4714471912e+01
3.1031323346e+00 -6.4016356944e+01 -1.6179973418e+00 5.0228719242e+01
3.2661501257e+00 -4.1889315550e+01 -8.1144743849e-01 1.0243383729e+01
5.6633122558e-01 -2.5475610407e+01 -4.7104357839e-01 2.2890538144e+01
3.1932437246e+00 -4.3576204255e+01 -1.5798749411e+00 3.2825825371e+01
1.8326965145e-01 1.0038372820e+01 -1.4596763767e+00 1.7706608296e+01
-1.5729428870e+00 1.4867316266e+01 3.6810876096e-01 -4.6349084235e+00
3.2408896763e+00 -5.8273666288e+01 2.7571009784e-01 -1.1931163830e+00
-1.1504508482e+00 1.7641834841e+01 -1.3242457803e-01 9.0913128495e+00
3.8661995849e-01 6.6186357587e-01 -1.3514141848e+00 1.2001549098e+01
1.2469870519e+00 -2.9784060954e+01 5.8862224840e-01 2.2519647582e+00
-1.9058488180e+00 3.3954884279e+01 2.2238147957e-01 9.5199689194e-01
-2.8469827527e+00 8.1493038570e+01 1.6918600955e+00 -7.7063048860e+01
-1.0968382385e+00 1.7737732597e+01 -2.4787452722e-01 1.1476820803e+01
3.0416316493e+00 -5.7071590432e+01 -1.5312743786e+00 4.3913981964e+01
-1.2443032582e+00 2.6405243865e+01 5.5251405362e-01 -1.3488009797e+01
-2.6398025991e+00 6.5874227644e+01 1.7324017713e+00 -6.4464278503e+01
-3.0289168386e+00 7.7293333529e+01 1.7858432569e+00 -7.1570137851e+01
-1.9501616995e+00 4.3104522631e+01 3.5371548687e-01 -1.1617819486e+01
1.5554291944e+00 -4.7413629117e+01 -3.3771064368e-01 1.7932590212e+01
-1.2371877473e+00 2.7671301758e+01 6.2258097921e-01 -1.6311782182e+01
-1.3850615265e+00 9.3488433272e+00 3.2315833064e-01 -2.6971886067e+00
2.9845642290e+00 -3.5016415322e+01 -1.0026505941e+00 1.8701453540e+01
-2.2804151664e+00 3.8734866237e+01 1.3957358747e+00 -5.0038152511e+01
3.0034276399e+00 -6.8073149302e+01 -1.7267800172e+00 5.5546127118e+01
-2.0096118236e+00 3.4115828341e+01 4.0811546452e-01 -1.6808243506e+01
-1.6986835949e+00 1.7268500472e+01 5.1538947239e-01 -9.6467730821e+00
1.8925749597e+00 -2.0089688823e+01 -4.1894722745e-01 2.8677685836e+00
-1.5065716302e+00 1.4388081282e+01 3.5494159618e-01 -2.9391741593e+00
-3.1357867878e+00 7.2182853743e+01 1.7122804989e+00 -6.2632605966e+01
1.8836137699e+00 -5.1028680722e+01 -8.9510920612e-01 3.8050251014e+01
-6.6508933751e-01 2.0687788866e+01 -6.0875200522e-01 5.8234324794e+00
8.5130807701e-01 -2.1276162288e+01 2.2648120470e-01 8.9237744410e+00
2.0485197262e+00 -1.1675870931e+01 -1.9478774561e+00 2.6385549446e+01
-2.0224631082e+00 2.7808981212e+01 -3.0947421657e-01 -1.0821120774e-02
1.0499432994e+00 -1.1599570964e+01 1.9989509721e-01 -8.3331460523e+00
3.8206200992e+00 -4.2923751779e+01 -3.9093801329e+00 6.3312261524e+01
-2.3859861891e+00 3.6852815414e+01 3.5319208144e-01 -8.5613296247e+00
2.2542703177e+00 -5.1022904393e+01 -8.3812963386e-01 3.4268960390e+01
2.9669951605e+00 -4.6289903653e+01 1.6227575890e-01 1.9424977671e+00
-1.9294151575e+00 3.2130604193e+01 1.5629438850e-01 5.0698683038e-01
-2.1939280140e-01 1.6875314416e+01 -2.5497705997e-01 -5.5645325777e-01
3.7932207962e+00 -6.6702986295e+01 -2.9837822953e+00 6.7668693007e+01
-1.4291640999e+00 2.1007382612e+01 -1.3668157401e+00 1.1760073319e+01
7.2210295202e-01 -2.0594243536e+01 1.0581691390e+00 -9.6325259838e+00
1.0353688894e+00 -3.1624557833e+01 -2.9209010752e-01 2.2750070714e+01
-1.2244108243e+00 2.0645236948e+01 9.2640955765e-01 -1.9649315411e+01
1.7508040557e+00 -3.2764676251e+01 1.3993774817e-01 8.7018987203e+00
2.5909612308e+00 -3.2970148344e+01 -9.9616591947e-01 2.1614857781e+01
-2.2887111872e+00 4.1556826406e+01 1.4918713116e+00 -4.9503862373e+01
2.5981584322e+00 -2.1643164217e+01 -1.7307343135e+00 2.3336693119e+01
-2.5704645384e+00 3.9318953677e+01 5.9277869246e-01 -1.8824192926e+01
2.9123317368e+00 -3.2227736346e+01 -1.2757692377e+00 2.1096056671e+01
-1.8773975600e+00 4.2233652286e+01 1.9882972815e-01 -1.0135182250e+01
-2.4624556229e+00 5.3534614073e+01 1.5564484822e+00 -6.0409897642e+01
-8.4019498762e-01 2.7311270048e+01 -4.3822942509e-01 1.4453363946e+00
3.7516265873e-02 -1.7345309618e+01 -2.0756678962e-01 1.4474878244e+01
-2.0165949156e+00 3.3058448504e+01 4.2581557169e-01 -4.5467113661e+00
3.1265118813e+00 -3.8839352280e+01 -8.1554515219e-01 1.6239261652e+01
-2.1638971998e+00 3.0421792862e+01 4.3808705705e-01 -1.0154169132e+01
-1.5460396764e+00 2.8266473505e+01 5.5630575725e-01 -1.6538801118e+01
3.8442670031e+00 -6.6395620550e+01 -2.5160484671e+00 6.2161446977e+01
-1.0416378903e+00 1.5273626510e+01 -1.5667029464e+00 1.4852838007e+01
-2.1888133497e+00 3.2184424771e+01 1.0719033213e-01 -8.8500048093e+00
9.4130341086e-01 -1.7632604717e+01 1.0808027210e+00 -1.2175323517e+01
1.1271906494e+00 -5.5425611201e+01 -3.5511598405e-01 2.5392116246e+01
-3.0816740908e+00 6.7424461219e+01 1.8088424336e+00 -5.3609424510e+01
2.6162040517e+00 -4.4822828744e+01 -7.1949463022e-01 2.4021913188e+01
-2.3209115148e+00 4.4625563763e+01 1.1085777370e+00 -3.0621836937e+01
-2.2389658109e+00 3.9847253462e+01 3.8715502099e-01 -4.6493107209e+00
3.0569187067e+00 -3.0983564545e+01 -1.8964321761e+00 3.0380273378e+01
-2.8080283571e+00 4.4624828771e+01 9.2489064904e-01 -2.7278170719e+01
-2.9967964007e-01 1.8732272456e+01 -1.1173271863e+00 1.1981587582e+01
-2.2916412381e+00 3.5953868455e+01 -2.0400503287e-02 -1.7722426596e+00
4.1199974566e+00 -4.5100072720e+01 -4.4609104066e+00 7.2442712404e+01
3.6781134381e+00 -7.2854921437e+01 -2.4618323079e+00 6.8268872718e+01
3.6231825135e+00 -5.0716443084e+01 -8.2104821390e-01 1.1304936959e+01
-2.9757720938e+00 5.2881230797e+01 1.0088120197e+00 -3.1452246212e+01
-1.9429541555e+00 4.3035395953e+01 3.2287637562e-01 -1.1071554558e+01
2.4989466045e+00 -5.4219427007e+01 -1.2112252427e+00 4.0865664030e+01
1.0804415381e+00 -4.1765901809e+01 3.9045241924e-02 9.6723616285e+00
-2.7889171334e+00 4.8896225670e+01 1.2183584197e+00 -3.5245518300e+01
-2.4366350013e+00 3.6776636329e+01 7.5503995434e-01 -2.1300827644e+01
8.3287168327e-01 -2.6258852929e+01 -1.2330490693e-01 1.8030626914e+01
2.9473654376e+00 -2.5554223980e+01 -2.2672177186e+00 3.3709152791e+01
8.0392844924e-01 -4.7250150892e+01 -3.2278767784e-01 2.3595986272e+01
4.5289929643e-01 -9.4861820518e-01 4.6746406855e-01 -1.3314181087e+01
-3.0657117050e+00 6.8571766927e+01 1.8479241827e+00 -5.1707906853e+01
-2.4971014724e+00 3.7130749823e+01 5.9089882625e-01 -1.7866579307e+01
-2.9370097151e+00 6.3620135890e+01 1.7726464781e+00 -4.5713277676e+01
-1.5903561780e+00 3.0491218541e+01 -1.2642619766e-01 7.8555265447e+00
1.1774745906e+00 6.8161871724e-01 -2.0102513191e+00 2.5303219370e+01
-2.8975310285e+00 7.8807693280e+01 1.6207401020e+00 -7.7496253631e+01
-2.3934571062e+00 3.7031384496e+01 2.9631549788e-01 -1.3163002778e+01
-1.1500018402e+00 1.8612253519e+01 -3.9867359736e-01 -2.5283470214e+00
2.4323671067e-01 1.2643676587e+01 -1.5091398479e+00 1.7146906344e+01
-3.1591918309e+00 6.3178238596e+01 1.1701377721e-01 -5.9393364598e+00
2.7100791332e+00 -7.7074527362e+01 -1.5225018980e+00 5.9432238879e+01
1.1726896402e-01 5.6550897967e+00 2.7912501584e-01 -1.0233981759e+01
-2.3529863923e+00 3.4237968083e+01 7.6565083245e-01 -2.0959859885e+01
3.0061950599e+00 -5.6240147394e+01 -1.3681251559e+00 4.0606010674e+01
-9.7100520295e-01 2.2850686261e+01 7.6803060632e-01 -1.9592779407e+01
2.0217843562e+00 -6.8350048579e+01 -1.0158777446e+00 4.5778586705e+01
2.9506092569e+00 -3.3455617380e+01 -1.3624205899e+00 2.5267135918e+01
-8.2746131368e-01 1.3761566394e+01 -3.0503461065e+00 3.6667334614e+01
-8.6489579678e-01 2.6727751440e+01 -5.4210546344e-01 3.4146179904e+00
-2.2506174685e+00 4.2206338445e+01 1.5565699644e+00 -4.9539504324e+01
-3.4756257066e-01 -1.1362391828e+01 7.7091841045e-01 -1.0914646945e+01
2.6000392514e+00 -6.0218585394e+01 -1.3983571802e+00 3.9560996437e+01
-1.6285570531e+00 2.5157173519e+01 -2.7997981146e-01 -4.7860203590e+00
2.1593057309e+00 -1.3290797290e+01 -2.9397456235e+00 4.0761908685e+01
3.5334253198e+00 -4.3398942315e+01 -2.4530730068e+00 4.5300748922e+01
-2.4541038407e+00 4.6912855014e+01 1.4679351120e+00 -5.6265419070e+01
-2.2985965834e+00 3.3327918400e+01 4.9328193727e-01 -1.2468708517e+01
2.8563752347e+00 -4.1407292202e+01 -7.7601145568e-01 2.1194297527e+01
-2.6026523370e+00 4.0708382077e+01 1.8660837318e-01 -8.3147524305e+00
-9.6597011088e-01 2.8701604986e+01 -4.2043827763e-01 1.1086520132e+00
1.1124645565e+00 -4.9598940593e+01 -5.7396359789e-01 3.0469259028e+01
1.9911713670e+00 -3.3979921148e+01 1.3984511320e-01 7.2833148375e+00
-1.4786817441e+00 2.6831757308e+01 5.0584846512e-01 -1.5958282934e+01
3.3117922271e+00 -6.1792773098e+01 2.3335208078e-01 6.8363245317e-01
2.7696563901e+00 -3.3614462139e+01 -5.4166387114e-01 9.9541727599e+00
-2.4555711565e+00 3.5533605429e+01 6.6972650956e-01 -1.7444114734e+01
6.4989831538e-01 -1.9394909679e+01 6.8764134555e-01 -2.5763628909e-01
-2.5179377428e+00 4.0442627501e+01 1.0455933985e+00 -2.8347740579e+01
-4.0975141628e-01 1.9645868782e+01 -8.7629345311e-01 8.8530646981e+00
5.1135126937e-01 -1.0889648681e+01 1.4258247801e+00 -2.0567325331e+01
2.6084799935e+00 -7.0850229408e+01 -1.5329836015e+00 5.5333339745e+01
2.8104389148e+00 -4.3977314730e+01 -6.2952886440e-02 -1.0075553186e+00
1.3749205730e-01 -3.6171338826e+01 7.0269488840e-02 1.1869772527e+01
2.1042461023e+00 -6.4919913197e+01 -1.1003720195e+00 4.7165199489e+01
3.8395689630e+00 -6.4544891611e+01 -5.4156461799e-01 9.8656038126e+00
3.0756411216e+00 -2.7147455653e+01 -2.4987900035e+00 3.7228486922e+01
-2.2459760669e+00 2.8006057460e+01 1.1603095667e+00 -3.6963312521e+01
8.9665960043e-01 -2.3136693029e+01 8.1808796633e-02 1.2407711280e+01
-2.9280659023e+00 5.8409546680e+01 1.4893390123e+00 -4.3810034451e+01
2.9776525227e+00 -3.7744018874e+01 -1.2780552250e+00 2.6105252798e+01
3.5283224950e+00 -5.8530077078e+01 -2.8280196554e+00 5.8529270242e+01
5.7083976039e-01 1.9943577047e+00 -1.5426503926e+00 2.1137513969e+01
-2.1061004781e+00 4.5645674487e+01 4.8812127745e-01 -1.4297955812e+01
1.4591740956e+00 -4.6551103328e+01 -2.1108946706e-01 1.5287243306e+01
-6.0110143339e-01 1.0773753705e+01 -5.3584571053e-01 5.2178794742e-02
-2.2220210386e-01 -8.3798423304e+00 7.8349503725e-01 -1.2066421455e+01
2.9161057571e+00 -3.8702903341e+01 -4.3444982156e-01 1.1995106223e+01
-2.2774565181e+00 3.0399369765e+01 8.1511323344e-01 -2.0905699230e+01
2.8024066849e+00 -2.7442445079e+01 -1.2365349071e+00 1.7179380193e+01
-2.1399008272e+00 3.4141598448e+01 1.2873270707e-01 -1.2039104359e+01
-1.5940094197e+00 2.9083580234e+01 9.8908945283e-02 4.0500748616e+00
-3.0937972042e-01 1.3356800881e+01 3.3217203814e-01 -1.1078470349e+01
-1.6518251231e+00 1.2316370036e+01 6.9713041089e-01 -1.3753590274e+01
1.7668644098e-01 -1.0625735234e+01 1.6183790208e+00 -2.9531989304e+01
2.4984422974e+00 -2.9448898126e+01 -5.0724712089e-01 5.2263291884e+00
-8.2141476727e-01 -3.1634890582e-02 1.5484488221e-01 4.6872196323e+00
-5.1576267404e-01 1.2196583568e+00 6.0327266100e-01 1.2309059093e-01
-3.1155894754e+00 6.3706455349e+01 1.5583797922e+00 -4.7723450318e+01
-3.0909914455e+00 6.4344612116e+01 1.6271133969e+00 -5.0232003493e+01
1.6648474404e-01 -1.5296065537e+01 1.4819944045e-01 1.2055359233e+01
-2.5109907169e+00 4.3884261603e+01 2.8980926452e-01 -6.0773443397e+00
2.6663173823e-01 4.0654687561e+00 2.2221123877e-01 -8.9172484046e+00
-2.5332581321e+00 4.2208526293e+01 2.3674994172e-01 -6.1239910578e+00
-3.1505920123e+00 5.3857634511e+01 3.2937589961e-01 -1.4032423624e+01
3.7202739603e+00 -5.7817469397e+01 -7.2697770882e-01 1.0682493020e+01
-2.5714660086e+00 4.0217527058e+01 4.1086517927e-01 -1.5769110812e+01
4.8851636697e+00 -6.8422027319e+01 -4.4323507971e+00 8.7751844573e+01
-2.7263670897e+00 5.7454221363e+01 1.5447175385e+00 -3.6452382163e+01
1.7336330209e+00 -2.1721613262e+01 2.2457377875e-01 1.4252070909e+00
2.9592117231e-01 1.1786677282e+01 -8.8955900781e-01 9.0422481959e+00
-1.3865519118e+00 1.8355155292e+01 -1.3592079850e+00 1.6733231120e+01
6.1436219133e-01 -2.1199901242e+01 1.0293468467e-01 2.4797943458e+00
-2.1765534898e+00 4.3200571153e+01 1.5892564786e+00 -4.2489678556e+01
2.3379387663e+00 -3.3176881347e+01 2.7500298047e-01 7.7107940400e-01
-2.0819532148e-01 -1.0258940606e+00 1.0209157073e+00 -1.0372055989e+01
-3.4841338946e-01 -2.6542888282e+01 5.4728077681e-01 -3.3158758030e+00
-2.2895994261e+00 3.2066526254e+01 6.4407705453e-01 -1.7877807983e+01
2.0985463039e-01 2.3394384392e+00 4.3961700619e-01 -1.3286066124e+01
2.9576463377e-01 -1.0478960730e+01 1.6421504490e+00 -2.8880240194e+01
1.0836398282e+00 -4.2461108150e+01 -5.7248550456e-01 2.7118344233e+01
3.4218802980e+00 -5.2568909862e+01 -1.6790858657e-01 6.6138379411e+00
8.8648483889e-01 4.8025823253e+00 -1.7985376908e+00 2.1848053285e+01
-1.6039357992e+00 3.5982419252e+01 6.2841931777e-01 -1.6597747273e+01
3.6417258820e-01 1.1346444719e+01 -1.6830570090e+00 1.9893550391e+01
-5.2582368252e-01 1.8030535300e+00 -2.9507151636e-01 1.4230140679e+01
2.9964544735e+00 -5.0147618952e+01 -1.2675920829e+00 3.3828779565e+01
-1.4025490064e+00 2.1320636243e+01 -5.6279187774e-01 -1.6051077421e-01
-2.3182044354e+00 3.5176057535e+01 4.5876005330e-01 -1.5390101576e+01
1.4860147833e+00 -2.8974465686e+01 4.3016916077e-01 3.2865469993e+00
-1.9344468211e+00 3.6615671306e+01 1.6105729646e-01 1.7227519668e+00
3.2817450337e+00 -4.0109655092e+01 -1.1223717485e+00 2.1961320456e+01
-2.1418142963e+00 3.0792530755e+01 3.8642621559e-01 -8.4370644683e+00
-2.8163845230e+00 4.8721714224e+01 1.2565378707e+00 -3.6676876121e+01
2.1080747835e-01 -1.4610553073e+01 3.4739565233e-01 7.0619155368e+00
1.8039722259e+00 -1.1460325838e+01 -1.0457282551e+00 1.3314167646e+01
6.9200230963e-01 -4.3086071097e+00 2.4342363016e-01 -9.0730806738e+00
-2.0099039120e+00 2.9609335747e+01 1.4020684226e+00 -4.1815255466e+01
2.1993076349e+00 -2.9386084452e+01 -2.2001328454e-01 -2.0467912406e-01
-2.5679410981e+00 3.7925516567e+01 7.3576327704e-01 -2.0884873906e+01
-2.6443546015e+00 5.0842116981e+01 1.4962006760e+00 -5.6905398967e+01
3.7967362190e+00 -7.9539777437e+01 -2.6961855325e+00 7.3802438156e+01
1.2877874451e+00 -6.3918021509e+00 -5.3848678966e-01 5.5597342301e+00
-1.6362990219e+00 2.3805808331e+01 -7.3462010809e-01 3.4606704455e+00
4.5655828562e+00 -6.3400722061e+01 -3.9401541590e+00 7.8409983031e+01
1.9963567712e+00 -6.6967317383e+01 -1.0418856715e+00 4.4446237167e+01
-2.2533948178e+00 4.6522637724e+01 1.5056422090e+00 -3.9098668855e+01
1.2261832923e-01 3.4036777515e+00 -4.6394342439e-01 6.8098037688e+00
-1.4514970642e+00 2.1076421254e+01 1.8648031661e-01 3.2841991434e+00
-7.7553932826e-01 2.3496851350e+01 -8.2082886368e-01 7.7184005223e+00
8.1130054230e-01 -2.9972950831e+01 -4.3343179727e-01 2.3832372722e+01
2.9122662497e+00 -4.1065981299e+01 -1.1548321748e-01 5.2006232108e+00
-2.6600964446e+00 4.2934227103e+01 1.6757338224e-01 -8.5650119642e+00
9.9489432461e-02 -1.3783579265e+01 8.0693710046e-02 1.2946502749e+01
-8.5549193843e-01 1.8684681001e+01 4.1196479558e-01 -1.3471410460e+01
1.5353264325e+00 -6.9262686402e+00 -2.3320517270e+00 3.1321532603e+01
1.6573793473e+00 -1.5153726502e+01 -4.6607240669e-01 3.8714738536e+00
-2.6367072996e+00 4.1825455421e+01 3.1262116231e-01 -1.0250124911e+01
1.7892528371e+00 -3.2379983354e+01 3.0847132455e-01 4.3530032369e+00
-2.9175164948e+00 5.4210988366e+01 1.3018187037e+00 -3.8948868330e+01
2.1964506595e-01 1.9649163733e+00 1.7221294124e-01 -9.2295997057e+00
-8.1628646669e-03 -3.3037815630e+01 7.3717160295e-02 1.2084968705e+01
4.2930985221e+00 -8.0614740795e+01 -3.0686093572e+00 8.1996304340e+01
-8.3392830115e-01 -9.2705089519e+00 7.7659485752e-01 -1.2230973004e+01
-2.9317336147e+00 5.4858951176e+01 1.2581776435e+00 -3.6943067038e+01
2.7070514720e+00 -6.2411983857e+01 -1.4265853364e+00 4.7750390583e+01
