# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] mean_pz[MeV/c] emitt_ emitt_y 
3.2590567823e-01 3.9562497801e+00 5.5382242977e+00 0.0000000000e+00 6.3885551769e+01 5.8662051427e-01 1.1470119565e+00 4.0413349445e-06 4.0084005193e-02 4.3776669197e-02 -5.1536310252e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2621430104e-01 3.9549442720e+00 5.5372054975e+00 0.0000000000e+00 6.3885551769e+01 5.8623408560e-01 1.1465890968e+00 4.0451778216e-06 4.0036934373e-02 4.3751403809e-02 -5.1536002178e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2652292384e-01 3.9536398675e+00 5.5361870982e+00 0.0000000000e+00 6.3885551769e+01 5.8584810930e-01 1.1461664813e+00 4.0492374215e-06 3.9989863553e-02 4.3726138421e-02 -5.1533033523e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2683154664e-01 3.9523365678e+00 5.5351690999e+00 0.0000000000e+00 6.3885551769e+01 5.8546258535e-01 1.1457441100e+00 4.0527443150e-06 3.9942792734e-02 4.3700873032e-02 -5.1537184059e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2714016944e-01 3.9510343739e+00 5.5341515029e+00 0.0000000000e+00 6.3885551769e+01 5.8507751376e-01 1.1453219828e+00 4.0569300356e-06 3.9895721914e-02 4.3675607644e-02 -5.1532575608e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2744879224e-01 3.9497332869e+00 5.5331343074e+00 0.0000000000e+00 6.3885551769e+01 5.8469289452e-01 1.1449000998e+00 4.0605603475e-06 3.9848651095e-02 4.3650342256e-02 -5.1535123490e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2775741504e-01 3.9484333080e+00 5.5321175137e+00 0.0000000000e+00 6.3885551769e+01 5.8430872765e-01 1.1444784610e+00 4.0645393551e-06 3.9801580275e-02 4.3625076868e-02 -5.1533170739e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2806603784e-01 3.9471344381e+00 5.5311011219e+00 0.0000000000e+00 6.3885551769e+01 5.8392501313e-01 1.1440570663e+00 4.0683235242e-06 3.9754509456e-02 4.3599811480e-02 -5.1533751356e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2837466065e-01 3.9458366784e+00 5.5300851322e+00 0.0000000000e+00 6.3885551769e+01 5.8354175097e-01 1.1436359158e+00 4.0721885368e-06 3.9707438636e-02 4.3574546091e-02 -5.1533252617e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2868328345e-01 3.9445400301e+00 5.5290695450e+00 0.0000000000e+00 6.3885551769e+01 5.8315894117e-01 1.1432150095e+00 4.0757942417e-06 3.9660367817e-02 4.3549280703e-02 -5.1536076944e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2899190625e-01 3.9432444941e+00 5.5280543603e+00 0.0000000000e+00 6.3885551769e+01 5.8277658373e-01 1.1427943473e+00 4.0797886141e-06 3.9613296997e-02 4.3524015315e-02 -5.1533888117e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2930052905e-01 3.9419500716e+00 5.5270395785e+00 0.0000000000e+00 6.3885551769e+01 5.8239467865e-01 1.1423739294e+00 4.0835319482e-06 3.9566226178e-02 4.3498749927e-02 -5.1535016301e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2960915185e-01 3.9406567638e+00 5.5260251998e+00 0.0000000000e+00 6.3885551769e+01 5.8201322592e-01 1.1419537556e+00 4.0874080371e-06 3.9519155358e-02 4.3473484539e-02 -5.1534413881e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.2991777465e-01 3.9393645716e+00 5.5250112243e+00 0.0000000000e+00 6.3885551769e+01 5.8163222555e-01 1.1415338259e+00 4.0912996165e-06 3.9472084538e-02 4.3448219150e-02 -5.1533545123e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3022639745e-01 3.9380734962e+00 5.5239976523e+00 0.0000000000e+00 6.3885551769e+01 5.8125167754e-01 1.1411141405e+00 4.0949365309e-06 3.9425013719e-02 4.3422953762e-02 -5.1535912910e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3053502025e-01 3.9367835387e+00 5.5229844841e+00 0.0000000000e+00 6.3885551769e+01 5.8087158189e-01 1.1406946992e+00 4.0986747251e-06 3.9377942899e-02 4.3397688374e-02 -5.1537066689e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3084364306e-01 3.9354947001e+00 5.5219717198e+00 0.0000000000e+00 6.3885551769e+01 5.8049193860e-01 1.1402755021e+00 4.1027616472e-06 3.9330872080e-02 4.3372422986e-02 -5.1533751351e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3115226586e-01 3.9342069817e+00 5.5209593596e+00 0.0000000000e+00 6.3885551769e+01 5.8011274766e-01 1.1398565492e+00 4.1065336774e-06 3.9283801260e-02 4.3347157597e-02 -5.1534456378e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3146088866e-01 3.9329203844e+00 5.5199474039e+00 0.0000000000e+00 6.3885551769e+01 5.7973400909e-01 1.1394378404e+00 4.1103131696e-06 3.9236730441e-02 4.3321892209e-02 -5.1535090465e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3176951146e-01 3.9316349094e+00 5.5189358527e+00 0.0000000000e+00 6.3885551769e+01 5.7935572287e-01 1.1390193758e+00 4.1140961194e-06 3.9189659621e-02 4.3296626821e-02 -5.1535653997e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3207813426e-01 3.9303505578e+00 5.5179247064e+00 0.0000000000e+00 6.3885551769e+01 5.7897788901e-01 1.1386011554e+00 4.1181343351e-06 3.9142588802e-02 4.3271361433e-02 -5.1533022668e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3238675706e-01 3.9290673307e+00 5.5169139652e+00 0.0000000000e+00 6.3885551769e+01 5.7860050751e-01 1.1381831791e+00 4.1217010575e-06 3.9095517982e-02 4.3246096045e-02 -5.1536233712e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3269537986e-01 3.9277852292e+00 5.5159036292e+00 0.0000000000e+00 6.3885551769e+01 5.7822357836e-01 1.1377654470e+00 4.1257535952e-06 3.9048447162e-02 4.3220830656e-02 -5.1533475304e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3300400267e-01 3.9265042544e+00 5.5148936987e+00 0.0000000000e+00 6.3885551769e+01 5.7784710158e-01 1.1373479591e+00 4.1296559815e-06 3.9001376343e-02 4.3195565268e-02 -5.1532563122e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3331262547e-01 3.9252244073e+00 5.5138841740e+00 0.0000000000e+00 6.3885551769e+01 5.7747107715e-01 1.1369307154e+00 4.1332396608e-06 3.8954305523e-02 4.3170299880e-02 -5.1535582296e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3362124827e-01 3.9239456892e+00 5.5128750552e+00 0.0000000000e+00 6.3885551769e+01 5.7709550508e-01 1.1365137158e+00 4.1372128517e-06 3.8907234704e-02 4.3145034492e-02 -5.1533753645e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3392987107e-01 3.9226681010e+00 5.5118663425e+00 0.0000000000e+00 6.3885551769e+01 5.7672038537e-01 1.1360969604e+00 4.1412285258e-06 3.8860163884e-02 4.3119769104e-02 -5.1531419269e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3423849387e-01 3.9213916440e+00 5.5108580363e+00 0.0000000000e+00 6.3885551769e+01 5.7634571802e-01 1.1356804492e+00 4.1449205011e-06 3.8813093065e-02 4.3094503715e-02 -5.1533027225e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3454711667e-01 3.9201163192e+00 5.5098501367e+00 0.0000000000e+00 6.3885551769e+01 5.7597150303e-01 1.1352641822e+00 4.1486148596e-06 3.8766022245e-02 4.3069238327e-02 -5.1534645527e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3485573947e-01 3.9188421277e+00 5.5088426439e+00 0.0000000000e+00 6.3885551769e+01 5.7559774039e-01 1.1348481593e+00 4.1524604049e-06 3.8718951426e-02 4.3043972939e-02 -5.1534446802e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3516436227e-01 3.9175690706e+00 5.5078355582e+00 0.0000000000e+00 6.3885551769e+01 5.7522443011e-01 1.1344323806e+00 4.1563747548e-06 3.8671880606e-02 4.3018707551e-02 -5.1533380613e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3547298508e-01 3.9162971491e+00 5.5068288798e+00 0.0000000000e+00 6.3885551769e+01 5.7485157219e-01 1.1340168461e+00 4.1600167957e-06 3.8624809787e-02 4.2993442162e-02 -5.1535671930e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3578160788e-01 3.9150263642e+00 5.5058226089e+00 0.0000000000e+00 6.3885551769e+01 5.7447916663e-01 1.1336015557e+00 4.1639171954e-06 3.8577738967e-02 4.2968176774e-02 -5.1534804534e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3609023068e-01 3.9137567170e+00 5.5048167457e+00 0.0000000000e+00 6.3885551769e+01 5.7410721343e-01 1.1331865095e+00 4.1677958191e-06 3.8530668147e-02 4.2942911386e-02 -5.1534148706e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3639885348e-01 3.9124882087e+00 5.5038112904e+00 0.0000000000e+00 6.3885551769e+01 5.7373571258e-01 1.1327717075e+00 4.1713807318e-06 3.8483597328e-02 4.2917645998e-02 -5.1537187285e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3670747628e-01 3.9112208404e+00 5.5028062434e+00 0.0000000000e+00 6.3885551769e+01 5.7336466410e-01 1.1323571497e+00 4.1753493774e-06 3.8436526508e-02 4.2892380610e-02 -5.1535438497e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3701609908e-01 3.9099546131e+00 5.5018016047e+00 0.0000000000e+00 6.3885551769e+01 5.7299406797e-01 1.1319428360e+00 4.1790809613e-06 3.8389455689e-02 4.2867115221e-02 -5.1536472729e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3732472188e-01 3.9086895280e+00 5.5007973747e+00 0.0000000000e+00 6.3885551769e+01 5.7262392420e-01 1.1315287665e+00 4.1831412903e-06 3.8342384869e-02 4.2841849833e-02 -5.1533672183e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3763334469e-01 3.9074255862e+00 5.4997935536e+00 0.0000000000e+00 6.3885551769e+01 5.7225423279e-01 1.1311149412e+00 4.1870342765e-06 3.8295314050e-02 4.2816584445e-02 -5.1532912972e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3794196749e-01 3.9061627887e+00 5.4987901415e+00 0.0000000000e+00 6.3885551769e+01 5.7188499373e-01 1.1307013600e+00 4.1907440603e-06 3.8248243230e-02 4.2791319057e-02 -5.1534319569e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3825059029e-01 3.9049011368e+00 5.4977871387e+00 0.0000000000e+00 6.3885551769e+01 5.7151620704e-01 1.1302880231e+00 4.1945774881e-06 3.8201172411e-02 4.2766053669e-02 -5.1534298872e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3855921309e-01 3.9036406315e+00 5.4967845454e+00 0.0000000000e+00 6.3885551769e+01 5.7114787270e-01 1.1298749303e+00 4.1984848253e-06 3.8154101591e-02 4.2740788280e-02 -5.1533210729e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3886783589e-01 3.9023812739e+00 5.4957823619e+00 0.0000000000e+00 6.3885551769e+01 5.7077999072e-01 1.1294620816e+00 4.2023106836e-06 3.8107030772e-02 4.2715522892e-02 -5.1533223551e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3917645869e-01 3.9011230652e+00 5.4947805884e+00 0.0000000000e+00 6.3885551769e+01 5.7041256110e-01 1.1290494772e+00 4.2060344428e-06 3.8059959952e-02 4.2690257504e-02 -5.1534601180e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3948508149e-01 3.8998660064e+00 5.4937792250e+00 0.0000000000e+00 6.3885551769e+01 5.7004558384e-01 1.1286371169e+00 4.2097853828e-06 3.8012889132e-02 4.2664992116e-02 -5.1535531637e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.3979370430e-01 3.8986100987e+00 5.4927782721e+00 0.0000000000e+00 6.3885551769e+01 5.6967905894e-01 1.1282250008e+00 4.2135745940e-06 3.7965818313e-02 4.2639726727e-02 -5.1535963503e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4010232710e-01 3.8973553432e+00 5.4917777298e+00 0.0000000000e+00 6.3885551769e+01 5.6931298639e-01 1.1278131288e+00 4.2174491215e-06 3.7918747493e-02 4.2614461339e-02 -5.1535335823e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4041094990e-01 3.8961017409e+00 5.4907775984e+00 0.0000000000e+00 6.3885551769e+01 5.6894736620e-01 1.1274015010e+00 4.2212532325e-06 3.7871676674e-02 4.2589195951e-02 -5.1535690450e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4071957270e-01 3.8948492930e+00 5.4897778781e+00 0.0000000000e+00 6.3885551769e+01 5.6858219837e-01 1.1269901174e+00 4.2251610334e-06 3.7824605854e-02 4.2563930563e-02 -5.1534695512e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4102819550e-01 3.8935980007e+00 5.4887785691e+00 0.0000000000e+00 6.3885551769e+01 5.6821748290e-01 1.1265789780e+00 4.2290350578e-06 3.7777535035e-02 4.2538665175e-02 -5.1534040035e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4133681830e-01 3.8923478650e+00 5.4877796716e+00 0.0000000000e+00 6.3885551769e+01 5.6785321979e-01 1.1261680827e+00 4.2327935660e-06 3.7730464215e-02 4.2513399786e-02 -5.1534894458e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4164544110e-01 3.8910988871e+00 5.4867811859e+00 0.0000000000e+00 6.3885551769e+01 5.6748940903e-01 1.1257574317e+00 4.2367795427e-06 3.7683393396e-02 4.2488134398e-02 -5.1532995368e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4195406390e-01 3.8898510680e+00 5.4857831122e+00 0.0000000000e+00 6.3885551769e+01 5.6712605064e-01 1.1253470247e+00 4.2403263046e-06 3.7636322576e-02 4.2462869010e-02 -5.1536374976e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4226268671e-01 3.8886044089e+00 5.4847854508e+00 0.0000000000e+00 6.3885551769e+01 5.6676314460e-01 1.1249368620e+00 4.2443900062e-06 3.7589251756e-02 4.2437603622e-02 -5.1533530234e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4257130951e-01 3.8873589108e+00 5.4837882017e+00 0.0000000000e+00 6.3885551769e+01 5.6640069092e-01 1.1245269434e+00 4.2482575672e-06 3.7542180937e-02 4.2412338234e-02 -5.1533039004e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4287993231e-01 3.8861145750e+00 5.4827913654e+00 0.0000000000e+00 6.3885551769e+01 5.6603868960e-01 1.1241172690e+00 4.2520854060e-06 3.7495110117e-02 4.2387072845e-02 -5.1533040137e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4318855511e-01 3.8848714025e+00 5.4817949419e+00 0.0000000000e+00 6.3885551769e+01 5.6567714063e-01 1.1237078388e+00 4.2559632224e-06 3.7448039298e-02 4.2361807457e-02 -5.1532424082e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4349717791e-01 3.8836293945e+00 5.4807989315e+00 0.0000000000e+00 6.3885551769e+01 5.6531604403e-01 1.1232986528e+00 4.2597118578e-06 3.7400968478e-02 4.2336542069e-02 -5.1533403962e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4380580071e-01 3.8823885520e+00 5.4798033345e+00 0.0000000000e+00 6.3885551769e+01 5.6495539978e-01 1.1228897109e+00 4.2634155729e-06 3.7353897659e-02 4.2311276681e-02 -5.1534894639e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4411442351e-01 3.8811488762e+00 5.4788081511e+00 0.0000000000e+00 6.3885551769e+01 5.6459520789e-01 1.1224810132e+00 4.2675260953e-06 3.7306826839e-02 4.2286011293e-02 -5.1531493221e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4442304632e-01 3.8799103682e+00 5.4778133814e+00 0.0000000000e+00 6.3885551769e+01 5.6423546836e-01 1.1220725596e+00 4.2709320164e-06 3.7259756020e-02 4.2260745904e-02 -5.1536545033e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4473166912e-01 3.8786730291e+00 5.4768190258e+00 0.0000000000e+00 6.3885551769e+01 5.6387618119e-01 1.1216643503e+00 4.2750519836e-06 3.7212685200e-02 4.2235480516e-02 -5.1532973910e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4504029192e-01 3.8774368601e+00 5.4758250844e+00 0.0000000000e+00 6.3885551769e+01 5.6351734637e-01 1.1212563851e+00 4.2788701762e-06 3.7165614381e-02 4.2210215128e-02 -5.1533159457e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4534891472e-01 3.8762018622e+00 5.4748315575e+00 0.0000000000e+00 6.3885551769e+01 5.6315896392e-01 1.1208486641e+00 4.2824811018e-06 3.7118543561e-02 4.2184949740e-02 -5.1535675995e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4565753752e-01 3.8749680366e+00 5.4738384453e+00 0.0000000000e+00 6.3885551769e+01 5.6280103382e-01 1.1204411872e+00 4.2864280232e-06 3.7071472741e-02 4.2159684351e-02 -5.1534301347e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4596616032e-01 3.8737353843e+00 5.4728457480e+00 0.0000000000e+00 6.3885551769e+01 5.6244355608e-01 1.1200339545e+00 4.2902659945e-06 3.7024401922e-02 4.2134418963e-02 -5.1534139751e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4627478312e-01 3.8725039066e+00 5.4718534659e+00 0.0000000000e+00 6.3885551769e+01 5.6208653070e-01 1.1196269660e+00 4.2939858463e-06 3.6977331102e-02 4.2109153575e-02 -5.1535391817e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4658340593e-01 3.8712736045e+00 5.4708615991e+00 0.0000000000e+00 6.3885551769e+01 5.6172995767e-01 1.1192202217e+00 4.2979018058e-06 3.6930260283e-02 4.2083888187e-02 -5.1534406044e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4689202873e-01 3.8700444792e+00 5.4698701479e+00 0.0000000000e+00 6.3885551769e+01 5.6137383701e-01 1.1188137216e+00 4.3017283799e-06 3.6883189463e-02 4.2058622799e-02 -5.1534444886e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4720065153e-01 3.8688165318e+00 5.4688791126e+00 0.0000000000e+00 6.3885551769e+01 5.6101816870e-01 1.1184074656e+00 4.3056940750e-06 3.6836118644e-02 4.2033357410e-02 -5.1532721801e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4750927433e-01 3.8675897633e+00 5.4678884933e+00 0.0000000000e+00 6.3885551769e+01 5.6066295275e-01 1.1180014538e+00 4.3092319139e-06 3.6789047824e-02 4.2008092022e-02 -5.1536160812e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4781789713e-01 3.8663641750e+00 5.4668982903e+00 0.0000000000e+00 6.3885551769e+01 5.6030818916e-01 1.1175956861e+00 4.3133893216e-06 3.6741977005e-02 4.1982826634e-02 -5.1532263828e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4812651993e-01 3.8651397679e+00 5.4659085038e+00 0.0000000000e+00 6.3885551769e+01 5.5995387793e-01 1.1171901626e+00 4.3169867275e-06 3.6694906185e-02 4.1957561246e-02 -5.1534927065e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4843514273e-01 3.8639165432e+00 5.4649191340e+00 0.0000000000e+00 6.3885551769e+01 5.5960001906e-01 1.1167848834e+00 4.3208336780e-06 3.6647835366e-02 4.1932295858e-02 -5.1534706544e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4874376553e-01 3.8626945020e+00 5.4639301812e+00 0.0000000000e+00 6.3885551769e+01 5.5924661254e-01 1.1163798482e+00 4.3245633282e-06 3.6600764546e-02 4.1907030469e-02 -5.1535879993e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
3.4905238834e-01 3.8614736454e+00 5.4629416455e+00 0.0000000000e+00 6.3885551769e+01 5.5889365838e-01 1.1159750573e+00 4.3284346645e-06 3.6553693726e-02 4.1881765081e-02 -5.1535433368e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
