 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
    0.350455156387464E-01	   -0.637400649784579E-01	    0.319323362060840E-01	    0.354866935845701E-01	    0.633658298656584E+01	    0.182649356704090E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.216772206872992E-01	   -0.517363032067641E-01	   -0.193523750256768E-01	    0.705958650978229E-02	    0.300418254529854E+02	    0.182483901591368E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.114936871462023E-01	   -0.723611722263384E-01	    0.333302453134634E-01	    0.504192536876882E-01	    0.698438867872089E+01	    0.182647338395014E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.253927840821175E-01	   -0.545499475362771E-01	    0.265021336164719E-01	   -0.542417855517856E-02	   -0.536859124345829E+01	    0.182549962728373E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.298477371446207E-01	   -0.499460655096898E-01	    0.287016319517620E-01	    0.118673623927682E-01	   -0.192246058016689E+01	    0.182580435053481E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.575340839444898E-01	    0.398358892992864E-01	   -0.340148891018829E-01	   -0.683659553095956E-02	    0.411855473156770E+02	    0.182107239940166E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.340375488297586E-01	    0.573370372855659E-01	   -0.357975128075745E-02	    0.269152135454528E-02	   -0.678990462103947E+01	    0.182545873276041E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.768304268690309E-01	    0.884098029882146E-02	   -0.215784978275594E-01	    0.207343057284559E-01	    0.533250762802900E+02	    0.181852355286338E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.207439885754672E-01	   -0.630855027822368E-01	    0.247052465602926E-01	    0.479210283484434E-01	    0.116653366745918E+02	    0.182689022977911E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.239576639028929E-01	   -0.496044893268250E-01	    0.427979146730230E-01	    0.335629619477858E-01	   -0.213933188225379E+02	    0.182630285891605E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.319002508554770E-01	   -0.395352410247468E-02	   -0.267775948137366E-01	    0.589699858043157E-01	    0.705903065568948E+02	    0.181930522138884E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.230562411671615E-01	    0.831606800825733E-01	   -0.418721355253584E-01	   -0.575155139791122E-01	    0.408529149596401E+01	    0.182623276142380E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.124783093680705E-01	   -0.220619315374650E-01	    0.503928164354914E-01	   -0.327431242073305E-01	   -0.515994396662935E+02	    0.183502938021718E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.325663289526048E-01	    0.389289073190998E-02	   -0.359969527726182E-01	   -0.507870096569004E-02	    0.399528936606628E+02	    0.182129765267547E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.368197061606941E-01	    0.790589164880243E-01	    0.567363136573515E-02	   -0.163268623632407E-01	   -0.212064888905782E+02	    0.182741666449715E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.529439251872317E-01	    0.449534823132445E-01	   -0.132254524621126E-01	   -0.190001605953313E-01	   -0.947461860172279E+01	    0.182541492472765E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.243623310365850E-01	   -0.110858417857250E-01	    0.527824102754172E-01	   -0.956881418154339E-02	   -0.538432884393261E+02	    0.183639223765297E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.391587141823567E-01	   -0.578344931653789E-01	    0.493291889674546E-02	    0.203168960281303E-02	    0.135978611111558E+02	    0.182716190956000E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.330576844706756E-01	    0.300476033071168E-02	    0.101850071231775E-01	   -0.146918458794992E-01	   -0.168187758664668E+02	    0.182525731302619E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.218901307463431E-01	   -0.319183935525427E-01	   -0.259632379775312E-01	    0.778385936913304E-03	    0.301226198968696E+02	    0.182485239612618E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.104914903983653E-01	    0.903711742937603E-01	   -0.122978073760239E-01	   -0.279634444907232E-02	    0.109916184304126E+01	    0.182607688811842E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.194801955037775E-01	   -0.890176709661934E-01	   -0.143159165133911E-02	    0.184914914263081E-01	    0.269474278068880E+02	    0.182560352362415E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.409228768262506E-01	    0.540698404410315E-01	   -0.417083128368740E-01	   -0.270992677459248E-01	    0.332030200029010E+02	    0.182371113380597E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.367993779399435E-01	   -0.779905348394256E-01	    0.355549417569287E-01	    0.565174702953368E-01	    0.154977044024158E+02	    0.182660935365675E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.219704851691827E-01	   -0.346182136931374E-01	    0.203130001435969E-01	    0.142272170473890E-01	   -0.920082877820816E+01	    0.182509318417345E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.991290531591170E-02	    0.157011061847755E-01	   -0.285373186626638E-01	    0.455235872435425E-01	    0.534065701654583E+02	    0.181826031086629E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.439864836972195E-01	    0.416108995684401E-01	   -0.482758726974774E-02	   -0.388655602429044E-01	   -0.178610299807259E+02	    0.182631154940438E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.387789462488035E-01	   -0.778706912891539E-01	    0.340606590931999E-01	    0.588639151091451E-01	    0.180625647331791E+02	    0.182647967319483E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.670890686036245E-01	   -0.585473280427485E-01	    0.168908454154966E-01	    0.547770611189217E-01	    0.399501988476454E+02	    0.182298833621530E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.899702716308367E-01	    0.387689713607071E-01	    0.865477506388420E-02	   -0.401128382436622E-01	   -0.428663819170952E+02	    0.183233853650933E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.880340122508473E-03	   -0.537369688944255E-01	    0.451722744640787E-01	    0.170973101542288E-01	   -0.217091068480427E+02	    0.182630988931010E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.313172997144818E-01	    0.558651660641259E-01	   -0.251099749249856E-01	    0.976367282516181E-03	    0.673209223799167E+01	    0.182694448207954E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.404784135725805E-01	   -0.559171777934544E-01	    0.297037650180298E-02	    0.220901554004050E-02	    0.151383356716152E+02	    0.182715060850214E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.634663168378924E-01	    0.373412439802180E-01	   -0.371976249532150E-01	   -0.670405315029941E-02	    0.462085018769473E+02	    0.181982835892214E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.515629268222174E-01	   -0.579969360593264E-02	    0.344861898774954E-01	    0.684442412059994E-02	   -0.427766761426900E+02	    0.183300317283752E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.253222058574865E-01	    0.205301380324330E-01	   -0.299762942384970E-01	    0.505281557603397E-01	    0.630127793438911E+02	    0.181838045904215E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.395523979602977E-01	   -0.116084350851625E-01	    0.515823138418750E-01	   -0.495454725953318E-01	   -0.637811130634202E+02	    0.183320009801591E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.379580874712129E-01	    0.235049547644931E-02	    0.512683353590356E-01	   -0.130903021785632E-01	   -0.576959466815986E+02	    0.183620880957136E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.788954219463051E-01	   -0.450944598997274E-01	    0.417680211358361E-02	    0.408379100932781E-01	    0.510784546895522E+02	    0.182008893228058E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.328484541155137E-01	    0.616017042167979E-01	   -0.115562007617876E-01	    0.905710059978111E-03	   -0.214534046857813E+01	    0.182583596354036E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.371276307547095E-01	    0.652512898412198E-02	   -0.398642197708080E-01	    0.730183119987401E-02	    0.536526203216525E+02	    0.181698809205599E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.211126368591620E-01	   -0.458679157387858E-01	    0.310588783372283E-01	    0.935600653943225E-02	   -0.717607753221924E+01	    0.182555014399455E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.129494134088301E-01	    0.457915548786003E-01	   -0.361578023541837E-01	   -0.791680210525479E-02	    0.172098463015558E+02	    0.182740519957036E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.816345152351721E-01	    0.477888432052657E-01	    0.958874778060452E-03	   -0.448098404239518E-01	   -0.355578152352967E+02	    0.183048592509394E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.784811895849768E-02	    0.726480868501941E-01	   -0.418443261693066E-01	   -0.483851850839790E-01	    0.143251337201285E+02	    0.182690183610390E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.851068556701027E-01	    0.524426960176481E-01	   -0.196109484982268E-02	   -0.509010651736177E-01	   -0.368113819736005E+02	    0.183083686405183E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.533820664241025E-01	    0.366258480610332E-01	   -0.389799006494358E-01	   -0.131685678297929E-01	    0.426624824765644E+02	    0.182059105981125E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.450487787313552E-01	   -0.422766593081552E-01	    0.381757126203600E-01	    0.217548818565305E-01	   -0.364006730225298E+02	    0.183096988509490E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.505531238824321E-01	   -0.275112621833153E-02	    0.370591956884344E-01	    0.329975337404392E-02	   -0.470869373187090E+02	    0.183486353378726E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.330906702833527E-01	    0.156419408470788E-01	   -0.435983996206582E-01	    0.278926655161394E-02	    0.522701875291908E+02	    0.181731066140500E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.315370395603437E-01	    0.180871252485864E-02	   -0.358513697409278E-01	   -0.228933436904970E-02	    0.422603407588652E+02	    0.182032856617553E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.698410619271283E-01	   -0.434036258373589E-01	    0.684599123055397E-02	    0.312183554407224E-01	    0.307674866284991E+02	    0.182482187524258E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.765174568635952E-01	    0.256364229876538E-01	    0.158701050445662E-01	   -0.116865005458076E-01	   -0.369632800420068E+02	    0.183058787538215E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.805258197780741E-02	   -0.784746609354305E-01	    0.438719817584154E-01	    0.525937333695344E-01	    0.117610751232043E+01	    0.182613208117743E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.136741364647853E-01	    0.253994512601245E-01	   -0.434368095034765E-01	    0.866152973675494E-02	    0.451122027574033E+02	    0.181947542090555E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.521671121625836E-01	    0.475900160150614E-01	   -0.798248526499432E-02	   -0.106090379697231E-01	   -0.114553704317721E+02	    0.182556887518004E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.277384063562904E-01	   -0.706082173389817E-02	    0.101810189712919E-01	   -0.489171994383621E-02	   -0.122249937268638E+02	    0.182493293282349E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.521361087498328E-01	    0.636551819382200E-01	   -0.163407566187933E-01	   -0.566482505439848E-01	   -0.184816872030574E+02	    0.182719618855742E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.350841348868815E-01	    0.295146358091408E-01	   -0.213503110922886E-01	   -0.449539073975167E-02	    0.197154550863803E+02	    0.182726564430524E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.273569795299830E-01	   -0.678262302475230E-01	    0.404059715695773E-01	    0.383727719523173E-01	   -0.124203525850608E+02	    0.182557560682639E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.424041236116495E-01	    0.236266336377108E-02	   -0.356291010178000E-01	    0.415001136213078E-02	    0.495746630619876E+02	    0.181790744786525E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.691020578158061E-01	    0.196007056081794E-01	   -0.251196819265087E-01	    0.137894962714385E-01	    0.490747346564581E+02	    0.181903179946374E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.177318762681194E-01	   -0.144670585144058E-01	    0.524934495260482E-01	   -0.148626474377278E-01	   -0.522536479931976E+02	    0.183600533100403E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.690703199270022E-01	   -0.249313560101961E-01	   -0.105269245175672E-01	    0.144917740808292E-01	    0.381544584561248E+02	    0.182263499047153E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.401406087055385E-01	    0.458876184834662E-01	   -0.162333951688548E-01	    0.506248390647504E-03	   -0.236309559169596E+00	    0.182601449193243E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.694543348763801E-01	   -0.325092969640620E-01	   -0.618662161645908E-02	    0.214866953684545E-01	    0.395159802915503E+02	    0.182217070486601E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.433715329625671E-01	    0.625405162504240E-01	   -0.275869900805539E-02	   -0.641775896821423E-02	   -0.118174100575603E+02	    0.182549919843566E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.462616945805865E-01	   -0.199225514604636E-01	   -0.248658114798687E-01	    0.820031886778656E-02	    0.441702546031969E+02	    0.181996275015806E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.326218674689656E-01	    0.742489288532386E-01	    0.523714973542838E-02	   -0.107664984250913E-01	   -0.176833671848803E+02	    0.182660553605274E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.249824014589543E-01	    0.142232229208370E-01	   -0.351692512468908E-01	    0.393449222888695E-01	    0.619080411084505E+02	    0.181788379819636E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.168291554162820E-02	   -0.781829285779447E-01	    0.483069510363576E-01	    0.500885138233436E-01	   -0.536087384981096E+01	    0.182584310778111E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.378162719826545E-01	    0.453261824790790E-02	    0.515526451508704E-01	   -0.393713657422457E-01	   -0.626819940790220E+02	    0.183409434839632E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.234976676682750E-01	    0.791179512831746E-01	   -0.478553762626037E-01	   -0.463517004678000E-01	    0.238793703487683E+02	    0.182595708555056E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.488282180659688E-01	    0.533837857432910E-01	   -0.203711574604651E-01	   -0.298945307708739E-01	   -0.709057413718992E+01	    0.182559899588597E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.300757006721432E-01	   -0.239018354469783E-02	    0.536039150278705E-01	   -0.249993565567173E-01	   -0.590607976136630E+02	    0.183550638826802E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.270740529619114E-01	   -0.667046336694448E-01	   -0.116484756996872E-01	    0.150630543569537E-01	    0.326634979517237E+02	    0.182415281770432E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.341838662925332E-01	    0.177198200823180E-01	    0.321216431395015E-01	    0.613934691509773E-02	   -0.331354438018984E+02	    0.182932137082759E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.450563940666898E-01	    0.492942034673771E-01	   -0.181819202261716E-01	   -0.132838774239236E-01	   -0.351060549630574E+01	    0.182569191313320E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.324384619929836E-01	    0.457635958794911E-02	   -0.407883999911019E-01	    0.899462293861326E-02	    0.532909749494469E+02	    0.181719528963953E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.207377472390350E-01	   -0.804862633813271E-01	    0.296886827308087E-02	    0.671431991153351E-02	    0.160871954411443E+02	    0.182693723310479E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.813635604803220E-01	    0.132702954847583E-02	    0.276617337691528E-01	   -0.187401261232208E-01	   -0.495860747957427E+02	    0.183444449699977E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.164724473604685E-01	    0.665707326209579E-01	   -0.285819058827490E-01	   -0.496369036166826E-01	   -0.379004655724829E+00	    0.182594348673959E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.818482737852043E-01	   -0.104327169661498E-01	    0.323911259786264E-01	   -0.133085129505511E-01	   -0.523316731999553E+02	    0.183486724422366E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.122241851067717E-01	   -0.466963099612023E-01	    0.374827852268119E-01	    0.449563156428201E-03	   -0.156242805784061E+02	    0.182524994917443E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.412073479732427E-01	    0.548871896211745E-01	    0.206337975876043E-01	   -0.876761160248615E-02	   -0.319000347302136E+02	    0.182988271260953E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.105788750598585E-01	    0.826251949385384E-01	   -0.422618417552969E-01	   -0.580136970850675E-01	    0.699393676434829E+01	    0.182635118919805E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.218395803155417E-01	   -0.766597268468057E-01	    0.438458905284353E-01	    0.461400474950852E-01	   -0.854937066486602E+01	    0.182571855312119E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.659538814296236E-01	   -0.530755365798904E-01	    0.143294754857117E-01	    0.442771866106674E-01	    0.309386189824700E+02	    0.182485981728320E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.286706869469942E-01	    0.753640062080224E-01	   -0.450229157210132E-01	   -0.432891243864078E-01	    0.238928959600345E+02	    0.182600197600635E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.555287558280313E-02	   -0.346185210836458E-01	    0.416024938570756E-01	   -0.193112342943036E-01	   -0.299494164731257E+02	    0.182885164575097E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.264585377684505E-01	    0.112857134713714E-01	   -0.409223917926167E-01	    0.159227084277438E-01	    0.545391995001721E+02	    0.181704530826110E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.736321944332530E-01	    0.153415630869981E-01	   -0.256637995480065E-01	    0.149371519693531E-01	    0.527884410709554E+02	    0.181833737826764E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.745178369885592E-01	    0.197220808092376E-01	    0.194595361849607E-01	   -0.733182745054336E-02	   -0.380888988070532E+02	    0.183094653090521E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.353956224542247E-01	   -0.351114829148691E-02	    0.323325191661685E-01	    0.112744639218591E-01	   -0.318708846983000E+02	    0.182863641770226E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.351363030304810E-01	   -0.698086539157679E-01	    0.449127060131596E-01	    0.374573238569156E-01	   -0.224929944017060E+02	    0.182744521529443E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.344933069350886E-01	   -0.482375595227653E-01	    0.234783975289198E-01	    0.240945944169174E-02	   -0.369186514912705E+00	    0.182598140543888E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.127984364981218E-01	   -0.564973973567343E-01	   -0.203513164753989E-01	    0.120350558608299E-01	    0.324623935670435E+02	    0.182404727334884E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.343768419749267E-01	   -0.674536656252134E-01	    0.440314976787904E-01	    0.367329769205240E-01	   -0.233965678867738E+02	    0.182771029601625E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.135969148944783E-01	   -0.301796685075444E-01	    0.326718446959760E-01	   -0.130863482941031E-01	   -0.180708987306264E+02	    0.182555830791742E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.688508610972276E-01	   -0.149032258723316E-01	    0.319789221125970E-01	   -0.716465319170361E-02	   -0.470775440545364E+02	    0.183411565638281E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.337129944085463E-01	   -0.461032433923785E-01	    0.248398568165113E-01	    0.962029144416485E-02	    0.341604455431284E+00	    0.182604637281258E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.322108263700287E-01	   -0.803175579606361E-01	    0.324858669447965E-02	    0.144558083113088E-01	    0.222083270236629E+02	    0.182631750256235E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.828952124067440E-01	    0.239318247609819E-01	    0.191565808434372E-01	   -0.153605288202147E-01	   -0.436376378531595E+02	    0.183302853178802E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.114128420794847E-01	   -0.940428833689999E-01	    0.140909945278475E-01	    0.583449921118731E-02	    0.938974588543390E+01	    0.182665011484673E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.180697522049905E-01	    0.778785942836287E-01	   -0.464727305754212E-01	   -0.464514110434070E-01	    0.209898496436509E+02	    0.182645739863929E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.262289641775661E-01	    0.642261978664009E-02	   -0.214938514818761E-01	    0.667656682660519E-01	    0.681155373920434E+02	    0.181904255809329E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.706256779217231E-01	   -0.465266919112577E-01	    0.841019671374931E-02	    0.361057581656484E-01	    0.338224408231876E+02	    0.182401310814484E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.701428439795645E-01	    0.381797278196229E-01	   -0.393625331654039E-01	   -0.504435235938964E-02	    0.507667745994018E+02	    0.181890254891570E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.285630483164960E-01	   -0.162392052434992E-01	    0.419780071031523E-01	    0.120834814578784E-01	   -0.415015341519489E+02	    0.183278190647229E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.266806349422010E-01	    0.519789712704876E-01	   -0.244396602188934E-01	    0.964063106928283E-02	    0.976981222563103E+01	    0.182719553434296E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.719308024088827E-01	   -0.498334823960625E-01	    0.129626233118708E-01	    0.567108145506700E-01	    0.501103046751253E+02	    0.182076185943458E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.355271402470377E-01	   -0.526734116833204E-01	    0.337341917199580E-01	    0.235059919201522E-01	   -0.187582346475369E+02	    0.182598510939158E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.174675441807179E-02	    0.719784640721710E-01	   -0.354391250257418E-01	   -0.472662292489272E-01	    0.862512334057448E+01	    0.182656220740540E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.184576115177787E-01	    0.501416730192460E-01	   -0.267555032745193E-01	   -0.278950349135386E-01	    0.120602599350464E+02	    0.182738818368833E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.372341440802521E-02	   -0.512938087903777E-01	    0.213279828068347E-01	    0.346694232801409E-01	    0.357760499487084E+01	    0.182641694584262E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.352522629084657E-01	    0.135757788198202E-01	    0.574950670554363E-02	   -0.209495606060780E-01	   -0.166838353176080E+02	    0.182544480781033E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.192725925326858E-01	   -0.226138056311329E-01	   -0.333275278657875E-01	    0.341147392179105E-02	    0.392921872970333E+02	    0.182153182395339E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.624931440305126E-01	    0.269125535023149E-01	    0.877113650824810E-02	   -0.352016928876623E-01	   -0.312622962372368E+02	    0.182921848637108E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.220169526491364E-01	   -0.280419249069095E-01	   -0.273664904999992E-01	   -0.290291121748160E-02	    0.288734170975049E+02	    0.182538378373565E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.538449659314128E-01	   -0.254234816199833E-01	   -0.176471943538778E-01	    0.989838255980862E-02	    0.391502999259942E+02	    0.182185068968721E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.158436569442634E-01	    0.123449565306489E-01	   -0.185492772526123E-01	    0.635514675142148E-01	    0.585059210746663E+02	    0.181873070332017E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.539758167488649E-01	    0.646315508722430E-01	   -0.173652370052388E-01	   -0.541248891662006E-01	   -0.173116515682843E+02	    0.182694684598417E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.402606543290136E-01	   -0.513916801012124E-01	    0.183565254380870E-01	    0.315446546901880E-02	    0.472556544337479E+01	    0.182649108420918E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.244188958121905E-01	    0.744127192142517E-01	   -0.911857075889638E-02	   -0.488751739214197E-03	   -0.293243861961288E+01	    0.182577500410730E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.595654558195255E-01	   -0.390293248993876E-01	   -0.762659775705493E-02	    0.127651431914169E-01	    0.337057805500539E+02	    0.182374476068503E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.873358113736783E-02	   -0.477594625087693E-01	    0.399874034979109E-01	    0.605255168124293E-02	   -0.173664300638547E+02	    0.182552041296802E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.928549320916182E-02	    0.348028106042471E-01	   -0.441302863610979E-01	    0.903475208442613E-02	    0.427755096074384E+02	    0.182030849844139E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.211632260791527E-01	    0.218079320070519E-01	   -0.424263094778759E-01	   -0.735206761864641E-02	    0.405440152659299E+02	    0.182086096749856E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.438675571062926E-01	   -0.453520142159236E-01	    0.879261250379578E-02	    0.436796077797184E-01	    0.249412952084977E+02	    0.182596450642336E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.255362157240176E-02	   -0.270376939054625E-01	    0.396104402936479E-01	   -0.338800049617554E-01	   -0.341946815577488E+02	    0.183049731418805E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.598331566722504E-01	   -0.899203725742232E-02	    0.315036336133591E-01	    0.527832336887482E-02	   -0.422751700245912E+02	    0.183261626521158E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.314464193631060E-02	   -0.510288130060835E-01	    0.442124603670291E-01	    0.254332531977141E-02	   -0.261670476120473E+02	    0.182770930933884E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.243067025358258E-01	   -0.948157470598228E-02	    0.372291261174710E-01	    0.167104153707630E-01	   -0.301502813865264E+02	    0.182801498821661E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.454652439676524E-01	    0.533920241152859E-01	   -0.936597297930017E-02	   -0.556088099534372E-02	   -0.739678498594665E+01	    0.182551563856492E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.186781388289697E-01	   -0.163899722597423E-01	    0.457848304836221E-01	   -0.493200822621202E-01	   -0.535832313266127E+02	    0.183473834058034E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.638873379975686E-01	   -0.200689345489792E-01	   -0.158937531153274E-01	    0.113623241820929E-01	    0.411067238889194E+02	    0.182140690933252E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.628003209977917E-01	   -0.161083707470158E-01	   -0.199745850878705E-01	    0.111163149354848E-01	    0.454080471554221E+02	    0.181990577043933E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.242170984724990E-01	   -0.682234901665040E-01	    0.441990757616097E-01	    0.412491489865088E-01	   -0.152334912992433E+02	    0.182611947257882E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.334968992529310E-01	   -0.116274931758417E-01	    0.556645762292325E-01	   -0.294880801980369E-01	   -0.613098912896814E+02	    0.183470487264970E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.329965271190705E-01	   -0.130072448407114E-01	   -0.326252799051536E-01	    0.302565681984043E-01	    0.616121417665590E+02	    0.181737535587700E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.613374701140325E-01	    0.471400292523960E-01	   -0.326754474914536E-02	   -0.464708894347321E-01	   -0.260266620107789E+02	    0.182829467529899E+00	    0.600000000000000E+01	    0.111748622150701E+02
