position	gam-1	centroid position(x,x',y,y',z,dp/p,z',phase,time,energy)	rms_size(x,x',y,y',z,dp/p,z',phase,time,energy)	(dispX,dispY,betX,betY)	unit(m,rad,deg,s,MeV)
+1.150000e-001	+1.634271e-005	-5.188057e-005	-2.383095e-004	+8.474279e-005	-8.566998e-005	-2.612386e-004	-3.934321e-006	+3.934192e-006	+4.112514e+001	+1.524210e-010	+1.437019e-006	+5.081799e-003	+7.608977e-003	+6.342613e-003	+5.497953e-003	+1.146505e-002	+2.035698e-005	+2.035631e-005	+1.804871e+003	+6.689344e-009	+7.435429e-006	+1.565869e+000	-3.536166e-001	+9.648497e-001	+1.505485e+000
+1.175000e-001	+1.634271e-005	-5.247632e-005	-2.383010e-004	+8.452859e-005	-8.567925e-005	-2.613586e-004	-4.036021e-006	+4.035889e-006	+4.114405e+001	+1.524911e-010	+1.474165e-006	+5.068154e-003	+7.600925e-003	+6.333703e-003	+5.490578e-003	+1.146506e-002	+2.049052e-005	+2.048985e-005	+1.804872e+003	+6.689350e-009	+7.484204e-006	+1.535452e+000	-3.719387e-001	+9.596819e-001	+1.501260e+000
+1.200000e-001	+1.634270e-005	-5.307207e-005	-2.382924e-004	+8.431439e-005	-8.568852e-005	-2.614787e-004	-4.137722e-006	+4.137586e-006	+4.116295e+001	+1.525611e-010	+1.511311e-006	+5.054508e-003	+7.592874e-003	+6.324792e-003	+5.483204e-003	+1.146507e-002	+2.062406e-005	+2.062339e-005	+1.804874e+003	+6.689357e-009	+7.532979e-006	+1.505036e+000	-3.902608e-001	+9.545141e-001	+1.497036e+000
+1.225000e-001	+1.634270e-005	-5.366778e-005	-2.382860e-004	+8.410015e-005	-8.569469e-005	-2.615988e-004	-4.238450e-006	+4.238312e-006	+4.118186e+001	+1.526312e-010	+1.548102e-006	+5.040990e-003	+7.584831e-003	+6.315970e-003	+5.475865e-003	+1.146508e-002	+2.076132e-005	+2.076064e-005	+1.804875e+003	+6.689361e-009	+7.583112e-006	+1.478189e+000	-4.016578e-001	+9.494221e-001	+1.492866e+000
+1.250000e-001	+1.634270e-005	-5.426350e-005	-2.382796e-004	+8.388591e-005	-8.570086e-005	-2.617189e-004	-4.339179e-006	+4.339037e-006	+4.120077e+001	+1.527013e-010	+1.584893e-006	+5.027472e-003	+7.576787e-003	+6.307148e-003	+5.468526e-003	+1.146508e-002	+2.089858e-005	+2.089790e-005	+1.804876e+003	+6.689364e-009	+7.633245e-006	+1.451341e+000	-4.130547e-001	+9.443300e-001	+1.488695e+000
+1.275000e-001	+1.634270e-005	-5.485917e-005	-2.382682e-004	+8.367164e-005	-8.570569e-005	-2.618389e-004	-4.439501e-006	+4.439355e-006	+4.121967e+001	+1.527714e-010	+1.621535e-006	+5.014082e-003	+7.568748e-003	+6.298414e-003	+5.461212e-003	+1.146508e-002	+2.104142e-005	+2.104073e-005	+1.804877e+003	+6.689367e-009	+7.685415e-006	+1.421489e+000	-4.218182e-001	+9.393134e-001	+1.484578e+000
+1.300000e-001	+1.634269e-005	-5.545484e-005	-2.382568e-004	+8.345738e-005	-8.571051e-005	-2.619590e-004	-4.539822e-006	+4.539674e-006	+4.123858e+001	+1.528414e-010	+1.658178e-006	+5.000693e-003	+7.560709e-003	+6.289681e-003	+5.453899e-003	+1.146509e-002	+2.118426e-005	+2.118356e-005	+1.804878e+003	+6.689371e-009	+7.737585e-006	+1.391638e+000	-4.305817e-001	+9.342967e-001	+1.480461e+000
+1.325000e-001	+1.634269e-005	-5.605049e-005	-2.382573e-004	+8.324313e-005	-8.569861e-005	-2.620790e-004	-4.639464e-006	+4.639312e-006	+4.125748e+001	+1.529115e-010	+1.694572e-006	+4.987434e-003	+7.552679e-003	+6.281037e-003	+5.446626e-003	+1.146509e-002	+2.133016e-005	+2.132946e-005	+1.804879e+003	+6.689375e-009	+7.790875e-006	+1.362346e+000	-4.411354e-001	+9.293551e-001	+1.476397e+000
+1.350000e-001	+1.634268e-005	-5.664613e-005	-2.382577e-004	+8.302889e-005	-8.568670e-005	-2.621991e-004	-4.739106e-006	+4.738951e-006	+4.127638e+001	+1.529816e-010	+1.730966e-006	+4.974174e-003	+7.544649e-003	+6.272394e-003	+5.439353e-003	+1.146510e-002	+2.147607e-005	+2.147536e-005	+1.804880e+003	+6.689378e-009	+7.844166e-006	+1.333054e+000	-4.516891e-001	+9.244135e-001	+1.472334e+000
+1.375000e-001	+1.634268e-005	-5.724177e-005	-2.382590e-004	+8.281470e-005	-8.567215e-005	-2.623192e-004	-4.838028e-006	+4.837869e-006	+4.129529e+001	+1.530516e-010	+1.767096e-006	+4.961046e-003	+7.536642e-003	+6.263840e-003	+5.432122e-003	+1.146511e-002	+2.162562e-005	+2.162491e-005	+1.804881e+003	+6.689382e-009	+7.898789e-006	+1.307932e+000	-4.655711e-001	+9.195468e-001	+1.468323e+000
+1.400000e-001	+1.634268e-005	-5.783742e-005	-2.382603e-004	+8.260052e-005	-8.565759e-005	-2.624392e-004	-4.936950e-006	+4.936788e-006	+4.131419e+001	+1.531217e-010	+1.803228e-006	+4.947918e-003	+7.528635e-003	+6.255286e-003	+5.424891e-003	+1.146511e-002	+2.177517e-005	+2.177446e-005	+1.804882e+003	+6.689385e-009	+7.953412e-006	+1.282809e+000	-4.794532e-001	+9.146801e-001	+1.464313e+000
