 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
    0.647520635097372E+00	    0.103507718165988E-01	   -0.519320166864568E+00	   -0.131680182514448E-02	   -0.364037431125847E+02	    0.182646065823633E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.193541734100235E+00	   -0.732139254905042E-02	    0.502599192378907E+00	    0.152513611262928E-02	    0.377963401116169E+02	    0.182622998824655E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.169213235571133E+00	    0.611528624795619E-02	   -0.252612171749720E+00	    0.215150234887640E-02	   -0.300926526326910E+02	    0.182630807033846E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.199088977456940E+00	   -0.871528069473561E-02	    0.822715545274181E+00	    0.703555420639257E-02	    0.461492148963632E+02	    0.182635322087066E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.103060986102288E+01	    0.158913597559208E-01	   -0.868092719054916E+00	   -0.594970251971080E-03	   -0.537736810687725E+02	    0.182626098265359E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.110475268122469E+01	    0.138220867236728E-01	   -0.598089529722133E+00	    0.301226094031970E-02	   -0.381897007932225E+02	    0.182627349964548E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.405337087490680E+00	    0.382205435090009E-02	   -0.404526761881212E+00	    0.293005030269067E-02	   -0.628507107739379E+01	    0.182627171149363E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.496302870468152E+00	   -0.696863922275361E-02	    0.623043317653568E+00	   -0.662524840866371E-03	    0.226078967868525E+02	    0.182638481131647E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.484759559661997E+00	   -0.979413407839593E-02	    0.669561628150618E+00	    0.476932647304873E-02	    0.410972614647271E+02	    0.182625055185071E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.274506961128590E+00	    0.334285605713967E-02	   -0.181513559361124E+00	   -0.568165974093337E-02	   -0.313769106398894E+02	    0.182625800242420E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.550330139936032E+00	    0.172903422281388E-02	   -0.458932041275741E-01	    0.588663137184720E-02	    0.126894304419554E+02	    0.182625979055828E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.722519061395051E+00	    0.294397059843186E-02	    0.113313389933532E+00	    0.791128799917440E-02	    0.122662708771053E+02	    0.182626455893953E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.954346051060511E+00	   -0.130169656033045E-01	    0.724787492540995E+00	   -0.359476316792115E-03	    0.416329868136079E+02	    0.182627051941608E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.294023139468304E-01	    0.532881227337066E-02	   -0.423004177873159E+00	   -0.138758839441199E-02	   -0.312528498662413E+02	    0.182636812201764E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.185804166092621E+00	    0.104909470399493E-01	   -0.103121831697332E+01	   -0.101081116065170E-01	   -0.555088585281313E+02	    0.182622924317144E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.571454975760626E+00	    0.984025896542016E-02	   -0.770548875324098E+00	   -0.750726676617904E-03	   -0.361178679480213E+02	    0.182624384633456E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.983984171033753E+00	   -0.136630659828311E-01	    0.751111028602677E+00	   -0.557718222101374E-03	    0.444441766948593E+02	    0.182626157872789E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.531888922124254E+00	    0.878851358793918E-02	   -0.644677589213612E+00	    0.151396908929835E-02	   -0.312847533444535E+02	    0.182626560203403E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.606097360823387E+00	    0.903347958962057E-03	    0.208962414218908E+00	    0.814216193409900E-02	    0.202319831823336E+02	    0.182626321782564E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.205648900096221E+00	   -0.608466834746059E-02	    0.346202977388961E+00	   -0.168623013289382E-02	    0.294916709276637E+02	    0.182628497352511E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.110941140726869E+01	    0.160513423477882E-01	   -0.803106603733400E+00	    0.434653420395063E-03	   -0.514256587638186E+02	    0.182624071708659E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.108862910438989E+01	    0.151044210513705E-01	   -0.680767960342715E+00	    0.118058273235600E-02	   -0.468410349464626E+02	    0.182625308504214E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.255863310390068E+00	    0.438415409080926E-02	   -0.775313486726160E+00	   -0.114896019860890E-01	   -0.366018162446322E+02	    0.182627558581672E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.933612865214618E+00	   -0.769070572204646E-02	    0.205557453437572E+00	   -0.662470626977940E-02	    0.924227304179313E+01	    0.182631939521727E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.685595989978956E+00	    0.180747509949151E-02	    0.332543203226155E+00	    0.955704488458376E-02	    0.180776504186697E+02	    0.182624876369886E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.947560130438851E+00	    0.151226591413492E-01	   -0.813544456552850E+00	   -0.147050835059692E-02	   -0.526520997713386E+02	    0.182626619807280E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.265181320386855E+00	    0.295112082749847E-02	   -0.110935422134721E+00	   -0.487853465003629E-02	   -0.287380228291645E+02	    0.182626739016811E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.271837325480683E+00	    0.472670803793016E-02	   -0.791771189131910E+00	   -0.114779110938098E-01	   -0.393713893535499E+02	    0.182628556959941E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.397999565669251E+00	   -0.814968756384906E-02	    0.620848998536744E+00	   -0.505146874484298E-04	    0.344240890613903E+02	    0.182631745808237E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.750490280234171E+00	   -0.849832723833379E-02	    0.181728351945853E+00	   -0.370675110591312E-02	    0.220497595046568E+02	    0.182627707591365E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.115586285858499E+00	    0.654736963115874E-02	   -0.493690603514338E+00	   -0.153185305518766E-02	   -0.351206386833295E+02	    0.182626798620689E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.957559218696228E-01	    0.772256274722758E-02	   -0.762263042488271E+00	   -0.595158635971804E-02	   -0.426625260331200E+02	    0.182625323404295E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.935962851059539E+00	   -0.669396658412870E-02	    0.432335084219037E-01	   -0.813261437562962E-02	    0.333062574632087E+01	    0.182625666132807E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.553357646807181E+00	    0.318561317550574E-03	    0.319721525898999E+00	    0.828621239068250E-02	    0.214237572624412E+02	    0.182633608449834E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.607201565063643E+00	    0.838380084388200E-02	   -0.625574520401793E+00	    0.135796999691318E-02	   -0.260722478571445E+02	    0.182632505765667E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.389159866568717E+00	    0.278501292705778E-02	    0.965636530805883E-01	    0.470910762103538E-02	   -0.547181895659332E+00	    0.182624906175377E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.392452370182527E+00	    0.828717472183142E-03	   -0.227718587833593E+00	   -0.384348998179395E-02	   -0.209071467661537E+02	    0.182627469174079E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.936758799471808E+00	   -0.133380781764513E-01	    0.599307382587207E+00	    0.130448193683134E-03	    0.445404410456334E+02	    0.182629868261230E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.916853690619664E+00	    0.502723093159739E-02	    0.337230033418958E+00	    0.118792492956136E-01	    0.775183933264972E+01	    0.182626679412934E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.354750297201881E+00	    0.571638564730618E-03	   -0.158107618623549E+00	    0.520299822690229E-02	    0.118303268374116E+02	    0.182625770442257E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.668282703303648E+00	   -0.104356989169842E-01	    0.742901119226221E+00	   -0.482987763664841E-03	    0.376669423144945E+02	    0.182628169529409E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.271025621232493E+00	   -0.751295302979406E-02	    0.447740385707798E+00	   -0.362363766019388E-03	    0.358918674370115E+02	    0.182624041904944E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.355288914155299E+00	   -0.185280341174212E-02	    0.312401353093660E+00	    0.548005039470534E-02	    0.267451339757496E+02	    0.182630792133764E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.435466518805278E+00	   -0.877268928088006E-02	    0.601685562826092E+00	   -0.571864662763818E-03	    0.364860581317939E+02	    0.182649791112155E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.512872636803458E+00	   -0.403473560430486E-03	   -0.578397345814350E-01	   -0.669877481979985E-02	   -0.181898148568774E+02	    0.182623401155269E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.227221986425193E+00	   -0.281829772501942E-02	    0.510433955032883E-01	    0.545993801804523E-02	    0.275576583972329E+02	    0.182626590003565E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.797319365099920E+00	   -0.152560131529695E-01	    0.104696552109984E+01	    0.610298226254325E-02	    0.626859374960483E+02	    0.182626277080544E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.492251934034666E+00	    0.388337052578662E-03	   -0.239142387461984E+00	   -0.629122433585782E-02	   -0.225728610594079E+02	    0.182644203176707E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.736153862874871E+00	   -0.628588990293201E-02	   -0.581467943351213E-01	   -0.694475527254601E-02	    0.872175568708359E+01	    0.182633876670835E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.742144293530928E+00	    0.138568921109313E-01	   -0.939395903245682E+00	   -0.348777714518566E-02	   -0.533432007205706E+02	    0.182631060354765E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.629702267602933E+00	   -0.105753814706927E-01	    0.735831222430201E+00	    0.457318843270497E-03	    0.398377548306537E+02	    0.182629182807759E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.741088243953037E+00	    0.119035426621908E-01	   -0.756579280362135E+00	    0.840168440642611E-03	   -0.415073005941545E+02	    0.182627126447343E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.742651118624108E+00	    0.435941024698559E-02	    0.270856067529744E+00	    0.962697975935678E-02	    0.450657091595922E+01	    0.182627349964548E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.382495428255843E+00	    0.510249436848107E-02	   -0.569168709215378E+00	    0.658949365767495E-03	   -0.152617040690829E+02	    0.182628020516162E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.232773051404310E+00	   -0.306021551586446E-02	    0.926690956841727E-01	   -0.582032959048792E-03	    0.974597654807712E+01	    0.182628884783043E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.329065559937535E+00	    0.322501860574130E-02	   -0.582471991152639E+00	   -0.862537901250382E-02	   -0.329668381964059E+02	    0.182623907795332E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.211218870577486E+00	   -0.358974387854096E-02	    0.170030969465947E+00	    0.519585079180341E-02	    0.313958468587823E+02	    0.182629287113656E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.547578286572444E+00	    0.592904501609746E-02	   -0.960965773175897E-01	    0.339838658126335E-02	   -0.135998095402043E+02	    0.182638823858383E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.287658132546672E-01	    0.433443450384084E-02	    0.241789893162011E-01	   -0.512091786933799E-02	   -0.274924984066228E+02	    0.182645365468304E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.605896019313568E+00	    0.101789691034946E-02	    0.263305555834299E+00	    0.869426858278255E-02	    0.194473467334337E+02	    0.182627022136117E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.174687558851108E-01	    0.838305485449973E-02	   -0.952730693676645E+00	   -0.107682758882429E-01	   -0.500509306739024E+02	    0.182626098265359E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.667373765812172E+00	   -0.101606225500232E-01	    0.712681834530881E+00	   -0.590185582243993E-03	    0.357865523562469E+02	    0.182630568614783E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.282927649009126E+00	    0.719447816737238E-02	   -0.616338707165928E+00	   -0.450125493646755E-03	   -0.319084621356210E+02	    0.182626038661482E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.112427033092166E+01	   -0.107109839002019E-01	    0.128594699772871E+00	   -0.777955790383477E-02	    0.202748979562924E+02	    0.182625770442257E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.179597067616796E+00	    0.120576376576218E-02	    0.172366724247908E+00	   -0.442717195821662E-02	   -0.146366421437668E+02	    0.182637274136255E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.440841028532855E-01	    0.674508755110446E-02	   -0.616798610295305E+00	   -0.443106954319139E-02	   -0.390561807935829E+02	    0.182624384633456E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.175579248993564E-01	    0.720609362252298E-02	   -0.799957785857046E+00	   -0.773854990822931E-02	   -0.429210793348021E+02	    0.182626619807280E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.571282324946570E+00	    0.582773295246307E-02	   -0.611314015548172E-01	    0.392484274359684E-02	   -0.117252563282106E+02	    0.182626157872789E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.465515719710002E+00	   -0.141045429263022E-02	    0.659714559643393E+00	    0.122531259492252E-01	    0.284394222029998E+02	    0.182645752898836E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.969939225905491E+00	   -0.146209545338875E-01	    0.727419102509370E+00	    0.174725247213881E-02	    0.512490738877493E+02	    0.182625934352032E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.761588329722089E+00	   -0.221150823853668E-02	   -0.484180688307757E+00	   -0.121529737427618E-01	   -0.173823424724820E+02	    0.182634189599185E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.550869963997134E-01	   -0.678440778501090E-02	    0.607268079198761E+00	    0.527045019569139E-02	    0.403638855958632E+02	    0.182623848193231E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.616311883560466E+00	    0.895065032892171E-02	   -0.676851879441315E+00	    0.615439197442339E-03	   -0.287387325888061E+02	    0.182624161116252E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.668865947791291E+00	   -0.109682477916008E-01	    0.786995938970572E+00	    0.702101556978033E-03	    0.408589154416023E+02	    0.182627871506469E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.866454944114285E+00	    0.542422114886585E-02	    0.246020980357055E+00	    0.103904137447689E-01	    0.323680131114101E+01	    0.182626575103484E+00	    0.600000000000000E+01	    0.111748622150701E+02
